name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_capacity,TripType,ChargeType,ControlRatio
B11003758,5,4955.634920634921,993746.0,221135.4166666667,159.72222222222223,791855.5914351766,199.0,1972.1150907407273,1266.9689462962826,402.1392000000001,True,Office,V2B,1
B11003759,5,4955.634920634921,1410854.0,332279.99999999686,239.99999999999773,1107746.1861269802,294.20000000000005,2812.413257803165,1772.3938978031686,594.5193600000002,True,Office,V2B,1
B11003760,5,4955.634920634921,758927.0,161950.8333333333,116.66666666666667,611686.4557142855,186.0,1581.1504624761901,978.6983291428568,375.8688000000001,True,Office,V2B,1
B11003761,5,4955.634920634921,878913.0,203521.5,147.0,690754.3113127142,206.0,1801.916698100343,1105.2068981003429,416.2848000000001,True,Office,V2B,1
B11003762,5,4952.857142857143,176107.0,61331.14285714286,44.15584415584416,122854.84857303165,23.558441558441558,342.05127979477277,196.56775771685065,47.60689870129871,True,Office,V2B,1
B11003763,5,4952.857142857143,162280.0,57873.75000000001,41.66666666666667,112235.80152998165,22.0,317.493215781304,179.57728244797065,44.457600000000006,True,Office,V2B,1
B11003765,5,4952.857142857143,147876.0,54351.0,39.130434782608695,101340.73746721928,22.0,295.55930168668135,162.14517994755087,44.457600000000006,True,Office,V2B,1
B11003766,5,4952.857142857143,135096.0,53089.66292134833,38.20224719101124,89895.2911158677,20.0,271.55745454943326,143.83246578538834,40.41600000000001,True,Office,V2B,1
B11003767,5,4952.857142857143,144697.0,54469.41176470589,39.21568627450981,98168.34445205252,21.0,288.61399426053896,157.06935112328404,42.436800000000005,True,Office,V2B,1
B11003768,5,4952.857142857143,155821.0,55558.8,40.0,107819.25356966622,21.0,305.44760571146594,172.51080571146596,42.436800000000005,True,Office,V2B,1
B11003769,5,4952.857142857143,211656.0,70401.36986301371,50.68493150684932,149760.36608319925,28.0,405.66473915777635,239.6165857331188,56.58240000000001,True,Office,V2B,1
B11003770,5,4952.857142857143,271739.0,83331.00000000001,60.0,196697.81583774052,39.0,519.5277053403848,314.71650534038486,78.81120000000001,True,Office,V2B,1
B11003771,5,4952.857142857143,195800.0,66549.06250000001,47.91666666666667,137477.20293430248,28.0,381.09800802821735,219.96352469488397,56.58240000000001,True,Office,V2B,1
B11003772,5,4952.857142857143,149871.0,55897.57317073172,40.243902439024396,101939.40548436712,22.597560975609756,299.70112682376794,163.1030487749874,45.665151219512204,True,Office,V2B,1
B11003773,5,4952.857142857143,171887.0,59031.225,42.5,120722.56885625974,23.0,334.5720101700156,193.15611017001558,46.47840000000001,True,Office,V2B,1
B11003774,5,4952.857142857143,169063.0,59527.285714285725,42.85714285714286,117333.12573192394,24.0,331.8036297425069,187.7330011710783,48.49920000000001,True,Office,V2B,1
B11003775,5,4952.857142857143,153771.0,58861.413269802564,42.355481952797405,103135.30370223177,21.0,302.13426638978626,165.01648592357085,42.436800000000005,True,Office,V2B,1
B11003776,5,4955.634920634921,1423372.0,405651.1363636364,292.04545454545456,1034106.9972661214,297.0,2792.6294774439766,1654.5711956257944,600.1776000000001,True,Office,V2B,1
B11003777,5,4952.857142857143,138209.0,34742.50000000001,25.0,111454.47483686077,45.0,333.13815973897727,178.32715973897723,90.93600000000002,True,Office,V2B,1
B11003778,5,4952.857142857143,174007.0,42350.338983050846,30.508474576271187,139472.84706483645,45.0,387.7450976766197,223.15655530373832,90.93600000000002,True,Office,V2B,1
B11003779,5,4952.857142857143,105136.0,28064.18918918919,20.27027027027027,84481.63654940671,29.0,249.25354820878047,135.17061847905075,58.60320000000001,True,Office,V2B,1
B11003780,5,4988.253968253968,182292.0,71470.28571428572,51.42857142857143,121201.10965784578,27.885714285714286,361.05894116683896,193.92177545255325,56.35145142857144,True,Office,V2B,1
B11003781,5,4988.253968253968,174998.0,62458.42696629214,44.9438202247191,120846.96579374792,26.0,345.1712261688731,193.35514526999668,52.54080000000001,True,Office,V2B,1
B11003782,5,4988.253968253968,150797.0,57159.117647058825,41.1764705882353,101597.52003630895,24.0,303.643467352212,162.55603205809433,48.49920000000001,True,Office,V2B,1
B11003783,5,4988.253968253968,169335.0,63328.1012658228,45.56962025316456,114164.82251244514,22.0,327.5073919692793,182.66371601991224,44.457600000000006,True,Office,V2B,1
B11003784,5,4988.253968253968,157572.0,58050.75949367089,41.77215189873417,107502.72832920423,22.0,310.10753494697997,172.00436532672677,44.457600000000006,True,Office,V2B,1
B11003785,5,5014.841269841269,203586.0,82206.12244897959,59.183673469387756,129840.99372637965,50.0,433.33661037037075,207.74558996220745,101.04000000000002,True,Office,V2B,1
B11003786,5,4955.634920634921,1250460.0,316369.06976744183,227.90697674418604,947740.5930261067,267.0,2479.9734325627014,1516.384948841771,539.5536000000001,True,Office,V2B,1
B11003787,5,4955.634920634921,290256.0,103173.3108108108,74.32432432432432,196313.3037151429,73.0,613.0453616199043,314.1012859442286,147.5184,True,Office,V2B,1
B11003789,5,4955.634920634921,1342233.0,372114.8148148148,267.9012345679012,987253.432545982,253.0,2585.892583431596,1579.6054920735712,511.26240000000007,True,Office,V2B,1
B11003791,5,4955.634920634921,505202.0,159174.53333333333,114.66666666666667,357465.72730792715,156.85333333333332,1111.9477130260168,571.9451636926834,316.969216,True,Office,V2B,1
B11003792,5,4955.634920634921,1195907.0,354512.1538461538,255.3846153846154,860979.212397761,373.89230769230767,2605.9360075287254,1377.5667398364176,755.5615753846155,True,Office,V2B,1
B11003795,5,5014.841269841269,508109.0,134806.5789473684,97.36842105263158,398909.9632706794,223.31578947368422,1281.8614359699295,638.2559412330871,451.2765473684212,True,Office,V2B,1
B11003797,5,5014.841269841269,1697063.0,466705.6034482759,336.2068965517242,1253704.8541661927,372.55172413793105,3375.04753218315,2005.9277666659084,752.8525241379311,True,Office,V2B,1
B11003798,5,5014.841269841269,219545.0,81876.12631578949,58.94736842105264,151149.17233528334,46.51578947368421,459.96936205224284,241.83867573645335,93.99910736842106,True,Office,V2B,1
B11003800,5,5014.841269841269,162510.0,70483.95546798034,50.74548440065684,101563.25322163398,54.985090311986866,383.18831046824334,162.50120515461435,111.11387050246309,True,Office,V2B,1
B11003803,5,5014.841269841269,424026.0,115679.16666666664,83.33333333333333,318592.6640446789,124.0,927.744129138153,509.74826247148627,250.57920000000004,True,Office,V2B,1
B11003805,5,5014.841269841269,427802.0,129241.55172413793,93.10344827586208,311972.09022379806,75.20689655172414,835.8920615994563,499.15534435807695,151.97809655172418,True,Office,V2B,1
B11003808,5,5014.841269841269,197834.0,61198.01075268817,44.086021505376344,146365.2116436258,65.6774193548387,464.6579558341024,234.18433862980132,132.72092903225808,True,Office,V2B,1
B11003809,5,5014.841269841269,1944660.0,461949.57303370786,332.5842696629213,1518167.4619782593,357.0,3760.3306178169,2429.0679391652147,721.4256000000001,True,Office,V2B,1
B11003819,5,5014.841269841269,151873.0,80472.46376811594,57.971014492753625,85017.99061447053,54.20289855072464,367.9605530990949,136.02878498315286,109.53321739130438,True,Office,V2B,1
B11003822,5,5014.841269841269,327027.0,105499.4,76.0,233449.729885715,107.0,744.145167817144,373.51956781714404,216.22560000000004,True,Office,V2B,1
B11003823,5,5014.841269841269,659791.0,277630.0,200.0,420314.5057142854,233.0,1517.849609142857,672.5032091428567,470.8464000000001,True,Office,V2B,1
B11003824,5,5014.841269841269,169755.0,75405.67901234567,54.32098765432099,103664.64113092318,43.370370370370374,369.4260233403413,165.8634258094771,87.64284444444446,True,Office,V2B,1
B11003826,5,5014.841269841269,614589.0,200821.6070077857,144.66852069861739,427975.2165249433,136.6599443790415,1237.209386281122,684.7603464399093,276.1624156011671,True,Office,V2B,1
B11003829,5,5014.841269841269,2533961.0,399251.1627906977,288.37209302325584,2171679.055164302,703.1162790697674,5426.904330123349,3474.686488262883,1420.8573767441862,True,Office,V2B,1
B11003830,5,5014.841269841269,367732.0,120377.40000000001,86.66666666666667,258934.03664079646,71.06666666666666,731.2393119586077,414.29445862527433,143.61152,True,Office,V2B,1
B11003831,5,5014.841269841269,230890.0,79614.48529411764,57.35294117647059,162826.85418533842,60.279411764705884,503.6370725788945,260.5229666965415,121.81263529411767,True,Office,V2B,1
B11003833,5,5014.841269841269,1000157.0,98117.01628785853,70.68185447383823,914779.4581038065,418.2931814552616,2453.894285741946,1463.6471329660903,845.2868610847928,True,Office,V2B,1
B11003834,5,5014.841269841269,232198.0,84781.28571428572,61.03896103896104,156890.36120410226,46.0,471.8255337707195,251.02457792656364,92.95680000000002,True,Office,V2B,1
B11003838,5,5014.841269841269,98394.0,46796.740361037235,33.71158762456308,59875.401327876076,44.98865237126311,266.0517788700497,95.80064212460172,90.91306871184851,True,Office,V2B,1
B11003839,5,5014.841269841269,635442.0,222103.99999999919,159.99999999999943,434056.8301587368,195.60000000000002,1393.259408253978,694.490928253979,395.2684800000001,True,Office,V2B,1
B11003840,5,5014.841269841269,123864.0,83770.46365638677,60.346838350601,52526.88507299571,53.34450586390384,318.4572316388868,84.04301611679314,107.7985774497769,True,Office,V2B,1
B11003841,5,5014.841269841269,438661.0,163148.85714285713,117.46031746031746,289667.0228571387,87.42857142857143,868.1349572063426,463.46723657142195,176.67565714285718,True,Office,V2B,1
B11003842,5,5014.841269841269,427072.0,120769.56521739133,86.95652173913044,316594.4835480454,160.0,1003.7269997638292,506.5511736768726,323.3280000000001,True,Office,V2B,1
B11003843,5,5014.841269841269,75547.0,56898.7951807229,40.96385542168675,30250.93075965242,14.216867469879517,169.3417783720704,48.401489215443874,28.729445783132533,True,Office,V2B,1
B11003845,5,5014.841269841269,654589.0,240899.484375,173.4375,429260.380672399,131.328125,1279.5560465758385,686.8166090758384,265.38787500000007,True,Office,V2B,1
B11003846,5,5014.841269841269,320012.0,134051.7558139535,96.51162790697674,196544.48468048766,56.2093023255814,618.8670731631989,314.47117548878026,113.58775813953491,True,Office,V2B,1
B11003847,5,5014.841269841269,176392.0,70443.43283582089,50.74626865671642,115302.99676485143,58.47761194029851,412.23097989838914,184.4847948237623,118.17155820895525,True,Office,V2B,1
B11003849,5,5014.841269841269,735284.0,153102.375,110.22727272727273,593728.176691108,367.89772727272725,1908.5662190694093,949.9650827057729,743.4477272727273,True,Office,V2B,1
B11003850,5,5014.841269841269,252365.0,118212.76595744681,85.1063829787234,157864.97854103238,94.12765957446808,613.360969920971,252.58396566565182,190.21317446808513,True,Office,V2B,1
B11003851,5,5014.841269841269,793093.0,206365.7142857143,148.57142857142858,596729.6645608516,122.0,1484.5193490116485,954.7674632973627,246.53760000000005,True,Office,V2B,1
B11003852,5,5014.841269841269,450270.0,131377.70270270272,94.5945945945946,328519.01655084227,88.0,890.866231886753,525.6304264813476,177.83040000000003,True,Office,V2B,1
B11003856,5,5014.841269841269,380768.0,93967.07692307692,67.6923076923077,298046.82068620494,130.0,879.232759251774,476.8749130979279,262.70400000000006,True,Office,V2B,1
B11003858,5,5014.841269841269,607474.0,187213.04347826084,134.78260869565216,433708.03317767184,214.0,1385.1231835190576,693.9328530842749,432.4512000000001,True,Office,V2B,1
B11003859,5,5014.841269841269,1104661.0,283971.817204301,205.3763440860215,832846.7757895819,206.0,2132.882652016019,1332.5548412633311,416.2848000000001,True,Office,V2B,1
B11003860,5,5014.841269841269,690740.0,215834.79729729734,155.40540540540542,488079.1562090498,152.22972972972974,1383.8970823669124,780.9266499344798,307.62583783783793,True,Office,V2B,1
B11003861,5,5014.841269841269,642493.0,212740.97468354428,153.1645569620253,441589.650098451,113.40506329113924,1227.0794806638507,706.5434401575217,229.16895189873424,True,Office,V2B,1
B11003862,5,5014.841269841269,885444.0,267511.1111111111,192.59259259259258,634945.7237187399,290.0,1963.2970098018359,1015.9131579499839,586.0320000000002,True,Office,V2B,1
B11003863,5,5014.841269841269,1410984.0,403294.10526315786,290.5263157894737,1034806.2027502047,443.4736842105263,3087.045755979275,1655.6899244003275,896.1716210526317,True,Office,V2B,1
B11003864,5,5014.841269841269,903892.0,266532.0810810811,191.8918918918919,649883.5724548306,158.0810810810811,1719.372072684486,1039.8137159277292,319.4502486486487,True,Office,V2B,1
B11003865,5,5014.841269841269,519388.0,113387.75510204081,81.63265306122449,422996.86142857396,168.3673469387755,1181.4296721632695,676.7949782857183,340.2367346938776,True,Office,V2B,1
B11003866,5,5014.841269841269,177481.0,76688.85730001824,55.24536779167831,109631.90829218162,49.0,391.9907810977196,175.4110532674906,99.01920000000001,True,Office,V2B,1
B11003867,5,5014.841269841269,954703.0,293404.4318181818,211.36363636363637,674598.8056188788,173.0,1823.6269435356608,1079.3580889902062,349.5984000000001,True,Office,V2B,1
B11003868,5,5014.841269841269,592965.0,145396.26804123708,105.15463917525773,458565.95793124003,135.0,1212.6630172260666,733.7055326899841,272.80800000000005,True,Office,V2B,1
B11003869,5,5014.841269841269,550741.0,158645.71428571426,114.28571428571428,407568.76509700436,160.42857142857142,1198.661224155207,652.110024155207,324.19405714285716,True,Office,V2B,1
B11003870,5,5014.841269841269,1443424.0,355300.2976190476,255.95238095238096,1101734.4128557083,305.0,2852.9345367596097,1762.7750605691333,616.3440000000002,True,Office,V2B,1
B11003871,5,5014.841269841269,597173.0,195535.10752688168,140.86021505376343,415101.64521760645,155.0,1246.9135140686005,664.1626323481704,313.22400000000005,True,Office,V2B,1
B11003872,5,5014.841269841269,904263.0,268423.79698277457,193.3680056065804,649064.2061644143,190.0,1785.1829398147433,1038.502729863063,383.95200000000006,True,Office,V2B,1
B11003873,5,5014.841269841269,426114.0,165832.83582089553,119.40298507462686,270754.6147884927,92.80597014925374,852.189986646663,433.2073836615883,187.542304477612,True,Office,V2B,1
B11003874,5,5014.841269841269,919504.0,231358.33333333328,166.66666666666666,701994.4892475057,281.0,2006.3693161293425,1123.1911827960091,567.8448000000001,True,Office,V2B,1
B11003875,5,5014.841269841269,350181.0,143860.71428571426,103.57142857142856,220211.01503527575,105.75,769.3765097707269,352.3376240564412,213.69960000000003,True,Office,V2B,1
B11003881,5,5014.841269841269,159059.0,71554.22759956661,51.514922677873734,95889.9002164185,41.48485077322126,348.195414542021,153.4238403462696,83.83258644252554,True,Office,V2B,1
B11003883,5,5014.841269841269,697437.0,187868.04390157547,135.2687791349501,520430.41867606604,130.0,1354.9947528462421,832.6886698817057,262.70400000000006,True,Office,V2B,1
B11003884,5,5014.841269841269,761140.0,287060.0000000002,206.6666666666668,510986.800793648,234.5333333333333,1677.8571746031703,817.5788812698369,473.94496000000004,True,Office,V2B,1
B11003886,5,5014.841269841269,458266.0,187433.77192982455,134.94152046783626,288756.1924489453,126.25292397660819,976.1630155206517,462.00990791831254,255.13190877192986,True,Office,V2B,1
B11003887,5,5014.841269841269,448325.0,149631.75324675324,107.79220779220779,308010.0512554282,87.0,879.456850839854,492.8160820086851,175.80960000000005,True,Office,V2B,1
B11003888,5,5014.841269841269,1489603.0,537908.125,387.5,980726.6820877419,376.75,3037.811591340387,1569.162691340387,761.3364000000001,True,Office,V2B,1
B11003889,5,5014.841269841269,399077.0,166371.13186813187,119.78021978021978,249380.93871252728,81.62637362637363,796.0699678741096,399.00950194004366,164.95057582417587,True,Office,V2B,1
B11003890,5,5014.841269841269,436014.0,144916.75824175822,104.3956043956044,304541.126742647,92.64835164835165,879.291789601422,487.2658027882352,187.22378901098904,True,Office,V2B,1
B11003891,5,5014.841269841269,196051.0,81478.36956521738,58.69565217391304,122861.96808143519,43.0,407.15833153899194,196.5791489302963,86.89440000000002,True,Office,V2B,1
B11003892,5,5014.841269841269,347128.0,103693.13253012048,74.6987951807229,251902.24947492938,46.65745856353591,649.4193528708636,403.04359915988704,94.2853922651934,True,Office,V2B,1
B11003893,5,5014.841269841269,620064.0,150754.06097560978,108.53658536585367,487311.4409968969,253.82926829268294,1504.788929985279,779.6983055950351,512.9381853658538,True,Office,V2B,1
B11003894,5,5014.841269841269,679798.0,232152.49837213522,167.08831032973603,462722.9377172185,142.98735069010792,1345.387289457401,740.3567003475496,288.9488382745701,True,Office,V2B,1
B11003895,5,5014.841269841269,290956.0,110786.89285714286,79.76190476190476,192434.8162301569,129.61904761904762,730.9072583492034,307.89570596825104,261.93417142857146,True,Office,V2B,1
B11003896,5,5014.841269841269,241058.0,101533.07692307692,73.07692307692308,156133.82315018395,110.15384615384616,621.6245478095252,249.81411704029432,222.59889230769235,True,Office,V2B,1
B11003897,5,5014.841269841269,506123.0,170597.2151898734,122.78481012658227,345858.5750396212,101.0,994.9175580380776,553.373720063394,204.10080000000005,True,Office,V2B,1
B11003901,5,5014.841269841269,200837.0,72215.94815248504,52.02315899037212,137323.94181433713,58.0,448.76581411084993,219.71830690293942,117.20640000000002,True,Office,V2B,1
B11003902,5,5014.841269841269,372058.0,132949.57746478872,95.77464788732395,249228.02918572814,89.08450704225352,768.286818528151,398.76484669716507,180.02197183098593,True,Office,V2B,1
B11003903,5,5014.841269841269,249116.0,102183.26388888889,73.61111111111111,158153.97113095163,67.11111111111111,538.8242093650782,253.04635380952263,135.61813333333336,True,Office,V2B,1
B11003904,5,5014.841269841269,148565.0,73236.59999999999,52.72727272727272,84789.59076286758,41.41818181818182,332.45211612967904,135.66334522058813,83.69786181818183,True,Office,V2B,1
B11003905,5,5014.841269841269,390489.0,129859.19354838708,93.54838709677419,272050.3102986825,91.3225806451613,805.3735545424081,435.280496477892,184.54467096774198,True,Office,V2B,1
B11003907,5,5014.841269841269,436731.0,152696.49999999997,110.0,294667.81534920575,81.7,851.3178645587293,471.4685045587292,165.09936000000005,True,Office,V2B,1
B11003908,5,5014.841269841269,580953.0,110515.42874046804,79.61346305548251,487658.6008026343,276.0193268472259,1498.8475139005707,780.253761284215,557.7798556928742,True,Office,V2B,1
B11003909,5,5014.841269841269,1581908.0,449909.1549295775,323.943661971831,1158892.7541004163,380.28169014084506,3217.2016459972856,1854.2284065606661,768.4732394366198,True,Office,V2B,1
B11003910,5,5014.841269841269,307596.0,101571.9512195122,73.17073170731707,216498.19184195463,68.34146341463415,633.879584995908,346.39710694712744,138.1044292682927,True,Office,V2B,1
B11003912,5,5014.841269841269,190639.0,69442.5,50.0,130931.62433948286,48.8286026769439,416.41343923274087,209.49059894317259,98.67284028956826,True,Office,V2B,1
B11003916,5,5014.841269841269,606038.0,199698.77192982458,143.85964912280704,418790.93272563914,115.6842105263158,1178.6910221855842,670.0654923610226,233.774652631579,True,Office,V2B,1
B11003919,5,5014.841269841269,130997.0,50353.516954974,36.27382988508015,89275.34306804888,47.0,321.70419695489545,142.84054890887822,94.97760000000002,True,Office,V2B,1
B11003920,5,5014.841269841269,439898.0,151063.38235294115,108.8235294117647,300094.0304372843,91.73529411764706,878.1908957584785,480.15044869965493,185.3786823529412,True,Office,V2B,1
B11003922,5,5014.841269841269,660351.0,187316.62650602407,134.93975903614458,483847.7197269379,92.65060240963855,1220.4027612016548,774.1563515631007,187.2283373493976,True,Office,V2B,1
B11003924,5,5014.841269841269,407049.0,143021.51515151514,103.03030303030303,274431.78489177005,76.9090909090909,796.8875346147108,439.09085582683207,155.41789090909094,True,Office,V2B,1
B11003926,5,5014.841269841269,520701.0,128657.80487804877,92.6829268292683,406637.58816406404,107.0,1050.8579361844538,650.6201410625025,216.22560000000004,True,Office,V2B,1
B11003928,5,5014.841269841269,56586.0,31427.73070303194,22.640010591817845,31790.501704595816,23.0,157.02922152782998,50.86480272735331,46.47840000000001,True,Office,V2B,1
B11003929,5,5014.841269841269,116440.0,48115.383700650156,34.64404629776445,77193.91369800836,42.0,289.3770440953453,123.51026191681338,84.87360000000001,True,Office,V2B,1
B11003930,5,5014.841269841269,134714.0,52680.51724137931,37.93103448275862,90582.54062944793,50.0,332.79965121401324,144.9320650071167,101.04000000000002,True,Office,V2B,1
B11003931,5,5014.841269841269,79780.0,40991.33723275519,29.514589216081784,46613.2294783697,23.0,192.9479630239367,74.58116716539152,46.47840000000001,True,Office,V2B,1
B11003932,5,5014.841269841269,292838.0,98881.91780821918,71.23287671232877,205676.34786692885,121.86301369863014,721.2812908336616,329.08215658708616,246.26077808219185,True,Office,V2B,1
B11003933,5,5014.841269841269,362754.0,126195.45454545453,90.9090909090909,247093.06721180398,75.27272727272727,728.32367117525,395.3489075388864,152.1111272727273,True,Office,V2B,1
B11003934,5,5014.841269841269,539115.0,257315.60975609755,185.3658536585366,293676.39439110464,165.0,1151.8386212696698,469.88223102576745,333.4320000000001,True,Office,V2B,1
B11003935,5,5014.841269841269,101074.0,53390.38461538461,38.46153846153846,55902.08076923016,20.846153846153847,219.33846769230672,89.44332923076826,42.1259076923077,True,Office,V2B,1
B11003937,5,5014.841269841269,400722.0,119946.13636363637,86.36363636363636,290838.6341181634,99.0,838.196469134516,465.3418145890614,200.05920000000003,True,Office,V2B,1
B11003938,5,5014.841269841269,215008.0,83288.99999999999,60.0,144897.41285714207,92.0,543.7494605714273,231.83586057142733,185.91360000000003,True,Office,V2B,1
B11003939,5,5014.841269841269,263361.0,68401.59420289854,49.275362318840585,204104.8215458929,115.0,665.9234825893707,326.5677144734286,232.39200000000005,True,Office,V2B,1
B11003941,5,5014.841269841269,401412.0,122119.08811218702,87.9282054305267,289559.64384592185,88.0,816.6983947926599,463.29543015347497,177.83040000000003,True,Office,V2B,1
B11003942,5,5014.841269841269,1342133.0,395512.57936507935,284.92063492063494,976071.9057838381,334.2063492063492,2762.3133667144584,1561.7150492541411,675.3641904761906,True,Office,V2B,1
B11003943,5,5014.841269841269,571078.0,171003.98550724637,123.18840579710145,416907.428878914,199.3768115942029,1308.1119673656829,667.0518862062625,402.9006608695653,True,Office,V2B,1
B11003944,5,5014.841269841269,303147.0,81865.25641025639,58.97435897435897,230836.92604395305,63.0,620.8289688498121,369.3390816703249,127.31040000000003,True,Office,V2B,1
B11003945,5,5014.841269841269,461861.0,110421.02272727272,79.54545454545455,362650.9807467541,122.0,987.4723510129885,580.2415691948066,246.53760000000005,True,Office,V2B,1
B11003946,5,5014.841269841269,498262.0,168528.36,121.33333333333333,340409.8712757105,101.78666666666666,985.2129567078036,544.6557940411369,205.69049600000002,True,Office,V2B,1
B11003947,5,5014.841269841269,370396.0,101582.34126847298,73.17821652449159,279018.6883394934,77.0,751.4228356741621,446.4299013431895,155.60160000000002,True,Office,V2B,1
B11003948,5,5014.841269841269,717744.0,188391.7857142857,135.71428571428572,545650.2340476136,219.64285714285714,1577.2875173333246,873.0403744761818,443.85428571428577,True,Office,V2B,1
B11003949,5,5014.841269841269,181629.0,58212.74193548387,41.935483870967744,132790.99606815577,59.0,425.628277580017,212.46559370904924,119.22720000000002,True,Office,V2B,1
B11003950,5,5014.841269841269,336206.0,93233.95522388059,67.16417910447761,252666.56825159994,95.0,734.9589271130078,404.2665092025599,191.97600000000003,True,Office,V2B,1
B11003951,5,5014.841269841269,496681.0,118451.66666666667,85.55555555555556,388002.4392253604,119.0,1032.6402138716878,620.8039027605766,240.47520000000006,True,Office,V2B,1
B11003954,5,5014.841269841269,250880.0,85272.07142857142,61.42857142857143,174996.13600882038,64.0,537.860731899827,279.99381761411263,129.33120000000002,True,Office,V2B,1
B11003955,5,5014.841269841269,190311.0,74461.85567010309,53.608247422680414,125051.61290132627,72.0,460.23481981737984,200.08258064212205,145.49760000000003,True,Office,V2B,1
B11003956,5,5014.841269841269,230794.0,87363.14516129033,62.903225806451616,152641.9472299018,76.0,528.9611413742946,244.22711556784287,153.58080000000004,True,Office,V2B,1
B11003958,5,5014.841269841269,206568.0,83665.66265060242,60.24096385542169,132146.72548862043,70.0,479.3184716251662,211.4347607817927,141.45600000000002,True,Office,V2B,1
B11003961,5,5014.841269841269,246710.0,87866.02040816328,63.26530612244898,167994.3884807261,73.0,548.1053399365087,268.7910215691618,147.5184,True,Office,V2B,1
B11003962,5,5014.841269841269,221419.0,89866.76470588236,64.70588235294117,140969.59704015127,65.0,491.2562964407126,225.55135526424206,131.35200000000003,True,Office,V2B,1
B11003963,5,5014.841269841269,370658.0,133924.82142857142,96.42857142857142,246919.08460317194,102.03571428571429,791.9250210793608,395.0705353650751,206.19377142857147,True,Office,V2B,1
B11003964,5,5014.841269841269,744242.0,98036.47058823532,70.58823529411765,661032.2100840353,295.1764705882353,1798.9382655462214,1057.6515361344566,596.492611764706,True,Office,V2B,1
B11003965,5,5014.841269841269,204450.0,83809.91379310346,60.344827586206904,129492.52209086347,58.0,451.00650431089883,207.18803534538156,117.20640000000002,True,Office,V2B,1
B11003966,5,5014.841269841269,236943.0,88520.1098901099,63.73626373626374,157671.90152625076,71.0,528.3837105738694,252.27504244200122,143.47680000000003,True,Office,V2B,1
B11003967,5,5014.841269841269,239284.0,89096.03773584905,64.15094339622641,159646.48985923867,74.0,538.3415083030837,255.43438377478188,149.53920000000002,True,Office,V2B,1
B11003968,5,5014.841269841269,261572.0,91843.30645161291,66.12903225806451,181076.83811060176,73.0,574.1203732350274,289.72294097696283,147.5184,True,Office,V2B,1
B11003969,5,5014.841269841269,974334.0,152786.7,110.0,832282.9096878405,319.0,2191.037855500545,1331.6526555005448,644.6352000000002,True,Office,V2B,1
B11003971,5,5014.841269841269,218794.0,83331.00000000001,60.0,144534.61374602994,69.0,496.6905819936479,231.25538199364792,139.43520000000004,True,Office,V2B,1
B11003972,5,5014.841269841269,218914.0,83331.00000000001,60.0,144797.36374603017,69.0,497.1109819936483,231.6757819936483,139.43520000000004,True,Office,V2B,1
B11003974,5,5014.841269841269,252003.0,110673.98437500001,79.6875,153118.76592978393,59.828125,526.8360129876544,244.9900254876543,120.90067500000002,True,Office,V2B,1
B11003977,5,5014.841269841269,507554.0,153639.21474943456,110.67911590925662,373227.00682357134,205.78641768181487,1228.9718345080562,597.1632109177142,415.85319285141156,True,Office,V2B,1
B11003983,5,5014.841269841269,554831.0,228371.13402061857,164.94845360824743,342128.9018509387,137.8041237113402,1138.1643213120174,547.4062429615019,278.4745731958763,True,Office,V2B,1
B11003985,5,5014.841269841269,155109.0,62979.728267452236,45.489150066776624,102678.08363482967,29.65365475892846,324.45228072109865,164.28493381572747,59.924105536842646,True,Office,V2B,1
B11003989,5,5014.841269841269,379354.0,109081.81818181818,78.78787878787878,279482.1110582031,84.0,776.2670625416099,447.17137769312495,169.74720000000002,True,Office,V2B,1
B11003994,5,5014.841269841269,1304645.0,337328.5714285711,242.8571428571426,992490.9353439275,278.7142857142857,2601.782753693141,1587.985496550284,563.2258285714287,True,Office,V2B,1
B11003997,5,5014.841269841269,400864.0,149097.59259259258,107.4074074074074,265697.1751322803,101.4074074074074,840.1877172486854,425.11548021164845,204.92408888888892,True,Office,V2B,1
B11004002,5,5014.841269841269,1283568.0,350851.0989010988,252.74725274725273,953404.6572527585,303.4175824175824,2606.720075780238,1525.4474516044138,613.1462505494507,True,Office,V2B,1
B11004003,5,5014.841269841269,263770.0,140798.55263157896,101.3157894736842,147310.92382159017,92.8157894736842,622.5951517987548,235.69747811454428,187.56214736842108,True,Office,V2B,1
B11004006,5,5014.841269841269,930455.0,333457.7717391304,240.2173913043478,640804.1687111774,325.79347826086956,2129.5360003726664,1025.286669937884,658.3634608695653,True,Office,V2B,1
B11004007,5,5014.841269841269,902303.0,267131.2222222223,192.22222222222223,651671.9831893084,211.0,1829.758417547338,1042.6751731028935,426.38880000000006,True,Office,V2B,1
B11004011,5,5014.841269841269,496272.0,171039.91071428568,123.21428571428571,340040.0945745167,151.375,1088.1681084620839,544.0641513192268,305.89860000000004,True,Office,V2B,1
B11004016,5,5014.841269841269,274305.0,123941.96428571426,89.28571428571428,164317.6407804231,72.75,587.9035681058199,262.90822524867696,147.01320000000004,True,Office,V2B,1
B11004021,5,5014.841269841269,364566.0,110452.68264840187,79.5281582952816,270702.28557730175,153.61415525114154,904.2096228293145,433.1236569236828,310.4234849315069,True,Office,V2B,1
