,name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario,DemandClass,DemandClass_detail,cluster,SCR[-],Ech,SSR[-],PBP,Cini,Canu,Rdu,cal_pvcapacity,GHG_prod_ev,GHG_prod_ice,GHG_prod_pv,GHG_prod_charger,GHG_prod_vgi,GHG_prod_BESS,GHG_trvl,GHG_Comsumption,GHG_Total_Production,GHG_Annual_Production,GHG_Total,GHG_Reduction,CPBP,Cost_trvl,Prod_cost,OM_cost,Annual_Prod_cost,ElectricityCost,TotalCost,AnnualCost,GHG_Additional_Production
1577,B11001479,15,27083.368057553133,510.85,225947.2387982742,162.68656715863784,0,322452.4368839812,135.1194029852366,788.9731885669362,515.92389901437,273.04928955256617,True,False,Office,V2B,1,6,400,510,B,0.9764445074220156,46925.16417531352,0.40624955036874655,12.626562998244975,5138.507462545265,90.34328357931892,497.30339325124555,-45.84223460455583,229823.20004999998,0.0,264628.1388885423,5325.9870017922085,1.0701695507481306,0,0.0,131560.59424866433,499778.3961098853,29085.659331561408,131.56059424866433,112290.7496214718,3.3962449925346463,0.0,4643.507462545265,90.34328357931892,347.2686567065822,788.9731885669362,5432.4806511122015,1136.2418452735183,381366.8961098853
1578,B11001480,0,0.0,505.496,0.0,0.0,0,505496.0,189.0,1190.7248,808.7936,381.9312,False,False,Office,V2B,0,1,400,500,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,206242.368,118411.5,7894.1,241.66691187013612,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1190.7248,1285.3548568181818,1285.3548568181818,
1579,B11001480,0,0.0,505.496,135617.11763559934,97.64705881527834,0,381771.7061571193,176.11764705995256,966.7332710301432,610.834729851391,355.89854117875217,True,False,Office,V2B,0,2,400,500,C,0.9123058819275004,0.0,0.24475820601748124,14.214925134799975,2489.9999997895975,48.82352940763917,223.99152896985674,-103.60520934136441,0.0,118411.5,158834.00758607226,0.0,0.0,0,35424.543870136135,155762.85611210467,277245.50758607226,15835.800379303613,191.1873999822408,50479.51188789532,3.146504426168187,94.63005681818181,2489.9999997895975,48.82352940763917,173.32352939711905,966.7332710301432,3551.3633276379223,1234.6868572454441,158834.00758607226
1580,B11001480,15,27083.368057553133,505.496,135617.11763559934,97.64705881527834,0,408815.6124666938,183.73260558538396,1025.391829313654,654.10497994671,371.286849366944,False,False,Office,V2B,0,3,400,500,C,0.9164052827792574,555.9489275482031,0.23312926137725298,12.546536174158097,2939.9999997895975,50.32352940763917,284.6511525045278,183.7966613262874,229823.20004999998,0.0,158834.00758607226,5325.9870017922085,1.0701695507481306,0,0.0,166796.76988641106,393984.26480741525,23795.952766437906,166.79676988641106,74870.14198372507,3.680676401913569,0.0,2714.9999997895975,50.32352940763917,197.32352939711905,1025.391829313654,3740.3918291032514,1222.715358710773,275572.76480741525
1581,B11001480,15,27083.368057553133,505.496,135617.11763559934,97.64705881527834,0,408815.6124666938,183.73260558538396,1025.391829313654,654.10497994671,371.286849366944,False,False,Office,V2B,0,4,400,500,C,0.9164052827792574,555.9489275482031,0.23312926137725298,12.546536174158097,2939.9999997895975,50.32352940763917,284.6511525045278,183.7966613262874,229823.20004999998,0.0,158834.00758607226,5325.9870017922085,1.0701695507481306,0,0.0,166796.76988641106,393984.26480741525,23795.952766437906,166.79676988641106,74870.14198372507,3.680676401913569,0.0,2714.9999997895975,50.32352940763917,197.32352939711905,1025.391829313654,3740.3918291032514,1222.715358710773,275572.76480741525
1582,B11001480,15,27083.368057553133,505.496,135617.11763559934,97.64705881527834,0,398217.04858048685,150.18823529476856,940.6476636124473,637.1472777287789,303.50038588366834,False,False,Office,V2B,1,5,400,500,C,0.9990390767088989,11762.505879580414,0.2538613883963923,11.169175531629108,3479.9999997895975,57.82352940763917,369.3953182057344,-44.898751760744744,229823.20004999998,0.0,158834.00758607226,5325.9870017922085,1.0701695507481306,0,0.0,162472.55582083864,393984.26480741525,23795.952766437906,162.47255582083864,79194.3560492975,3.4797020716460483,0.0,2984.9999997895975,57.82352940763917,231.82352939711905,940.6476636124473,3925.6476634020446,1172.4711930095664,275572.76480741525
1583,B11001480,15,27083.368057553133,505.496,268751.493518635,193.5064935152356,0,282269.8930903809,142.51948051877756,739.6351951769552,451.6318289446094,288.00336623234574,True,False,Office,V2B,1,6,400,500,C,0.9573738824035354,54349.24516219151,0.4769854523774355,12.750151082398798,5924.415584638508,105.7532467576178,570.4077866412265,-100.8289511481473,229823.20004999998,0.0,314760.2419556354,5325.9870017922085,1.0701695507481306,0,0.0,115166.11638087539,549910.4991769784,31592.264484916064,115.1661163808754,126500.79548926074,3.4110378318815426,0.0,5429.415584638508,105.7532467576178,401.9740259895432,739.6351951769552,6169.050779815463,1141.6092211664984,431498.99917697837
1584,B11001481,0,0.0,448.105,0.0,0.0,0,448105.0,232.0,1185.7936,716.968,468.8256,False,False,Office,V2B,0,1,400,440,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,182826.84,118411.5,7894.1,218.25138387013615,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1185.7936,1280.4236568181818,1280.4236568181818,
1585,B11001481,0,0.0,448.105,132308.04687538528,95.31250000027752,0,340286.73437511164,211.98437499991533,972.8368000000079,544.4587750001787,428.3780249998291,True,False,Office,V2B,0,2,400,440,C,0.8149033121680285,0.0,0.24060937866177304,14.703331295686745,2430.468750007077,47.65625000013876,212.9567999999922,-1157.8663680320437,0.0,118411.5,155036.58309596614,0.0,0.0,0,35424.543870136135,138836.98762504553,273448.08309596614,15645.929154798308,174.26153149518166,43989.85237495447,3.524371524925505,94.63005681818181,2430.468750007077,47.65625000013876,169.1796875004926,972.8368000000078,3497.9356068252664,1236.6465443186821,155036.58309596614
1586,B11001481,15,27083.368057553133,448.105,132308.04687538528,95.31250000027752,0,366923.4247797273,213.32853834698756,1018.1717899391564,587.0774796475638,431.0943102915925,False,False,Office,V2B,0,3,400,440,C,0.8221830289131496,963.1651043530142,0.22867420727646257,12.11381706439047,2880.468750007077,49.15625000013876,286.93999187902546,406.4215953333399,229823.20004999998,0.0,155036.58309596614,5325.9870017922085,1.0701695507481306,0,0.0,149704.75731012874,390186.84031730914,23606.0815419326,149.70475731012874,68546.6265600074,3.9648244407679254,0.0,2655.468750007077,49.15625000013876,193.1796875004926,1018.1717899391563,3673.640539946233,1211.351477439649,271775.34031730914
1587,B11001481,15,27083.368057553133,448.105,132308.04687538528,95.31250000027752,0,366923.4247797273,213.32853834698756,1018.1717899391564,587.0774796475638,431.0943102915925,False,False,Office,V2B,0,4,400,440,C,0.8221830289131496,963.1651043530142,0.22867420727646257,12.11381706439047,2880.468750007077,49.15625000013876,286.93999187902546,406.4215953333399,229823.20004999998,0.0,155036.58309596614,5325.9870017922085,1.0701695507481306,0,0.0,149704.75731012874,390186.84031730914,23606.0815419326,149.70475731012874,68546.6265600074,3.9648244407679254,0.0,2655.468750007077,49.15625000013876,193.1796875004926,1018.1717899391563,3673.640539946233,1211.351477439649,271775.34031730914
1588,B11001481,15,27083.368057553133,448.105,132308.04687538528,95.31250000027752,0,344748.16004556575,167.46874999991684,890.0179060727372,551.5970560729053,338.420849999832,False,False,Office,V2B,1,5,400,440,C,0.9985845059717005,24302.499999902877,0.2770588698961401,9.542716791784445,3420.468750007077,56.65625000013876,415.0938757454444,-162.35127142460684,229823.20004999998,0.0,155036.58309596614,5325.9870017922085,1.0701695507481306,0,0.0,140657.24929859082,390186.84031730914,23606.0815419326,140.6572492985908,77594.13457154532,3.5025242799340703,0.0,2925.468750007077,56.65625000013876,227.6796875004926,890.0179060727373,3815.486656079814,1117.6975935732298,271775.34031730914
1589,B11001481,15,27083.368057553133,448.105,215934.444376567,155.55555550665775,0,275150.7897066785,161.44444444930895,766.4881968738491,440.2412635306856,326.2469333431636,True,False,Office,V2B,1,6,400,440,C,0.9620617978094257,58786.390903864914,0.4303777322891719,10.969818877448382,4956.666665419773,86.77777775332888,538.6235849443325,-232.40420409600387,229823.20004999998,0.0,253028.7402730691,5325.9870017922085,1.0701695507481306,0,0.0,112261.5222003248,488178.9974944121,28505.689400787745,112.2615222003248,105989.86166981133,3.4887062938750066,0.0,4461.6666654197725,86.77777775332888,334.61111102431755,766.4881968738492,5228.154862293622,1101.099307898167,369767.4974944121
1590,B11001485,0,0.0,520.41,0.0,0.0,0,520410.0,234.0,1305.5232,832.656,472.8672,False,False,Office,V2B,0,1,400,520,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,212327.28,118411.5,7894.1,247.75182387013615,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1305.5232,1400.153256818182,1400.153256818182,
1591,B11001485,0,0.0,520.41,106215.35294124362,76.47058823534246,0,425459.5294120868,227.41176470587803,1140.2889411769777,680.7352470593389,459.55369411763843,True,False,Office,V2B,0,2,400,520,C,0.8939429937290748,0.0,0.1824532014916812,15.354455877064838,1950.0000000012328,38.23529411767123,165.23425882302263,-63.252122962208325,0.0,118411.5,124388.0782406459,0.0,0.0,0,35424.543870136135,173587.48800013142,242799.5782406459,14113.503912032294,209.01203187026755,38739.79199986858,3.2108607666522286,94.63005681818181,1950.0000000012328,38.23529411767123,135.73529411773288,1140.2889411769775,3184.918997996392,1370.654292112892,124388.0782406459
1592,B11001485,15,27083.368057553133,520.41,106215.35294124362,76.47058823534246,0,451915.60216411215,230.0104805108317,1187.8701424788685,723.0649634625795,464.8051790162889,False,False,Office,V2B,0,3,400,520,C,0.9047115197898536,1143.7827962026076,0.17535132337425344,12.168167406322675,2400.000000001233,39.73529411767123,236.97123933931357,215.17865631441452,229823.20004999998,0.0,124388.0782406459,5325.9870017922085,1.0701695507481306,0,0.0,184381.56568295773,359538.3354619889,22073.65629916659,184.38156568295773,63370.258187178406,3.8050473891043053,0.0,2175.000000001233,39.73529411767123,159.73529411773288,1187.8701424788683,3362.870142480101,1347.605436596601,241126.83546198893
1593,B11001485,15,27083.368057553133,520.41,106215.35294124362,76.47058823534246,0,451915.60216411215,230.0104805108317,1187.8701424788685,723.0649634625795,464.8051790162889,False,False,Office,V2B,0,4,400,520,C,0.9047115197898536,1143.7827962026076,0.17535132337425344,12.168167406322675,2400.000000001233,39.73529411767123,236.97123933931357,215.17865631441452,229823.20004999998,0.0,124388.0782406459,5325.9870017922085,1.0701695507481306,0,0.0,184381.56568295773,359538.3354619889,22073.65629916659,184.38156568295773,63370.258187178406,3.8050473891043053,0.0,2175.000000001233,39.73529411767123,159.73529411773288,1187.8701424788683,3362.870142480101,1347.605436596601,241126.83546198893
1594,B11001485,15,27083.368057553133,520.41,106215.35294124362,76.47058823534246,0,442281.133566662,186.4705882352706,1084.4695784124942,707.6498137066593,376.8197647058349,False,False,Office,V2B,1,5,400,520,C,0.9990585165207453,11164.882352920644,0.19350115391685813,10.02945694871663,2940.000000001233,47.23529411767123,340.3718034056876,-84.57602432512728,229823.20004999998,0.0,124388.0782406459,5325.9870017922085,1.0701695507481306,0,0.0,180450.7024951981,359538.3354619889,22073.65629916659,180.45070249519807,67301.12137493805,3.582805613574531,0.0,2445.000000001233,47.23529411767123,194.23529411773288,1084.4695784124942,3529.469578413727,1278.704872530227,241126.83546198893
1595,B11001485,15,27083.368057553133,520.41,193976.84479716915,139.6551723918941,0,363498.11904990906,185.2068965521276,955.8630870323939,581.5969904798546,374.2660965525395,True,False,Office,V2B,1,6,400,520,C,0.9640580328426159,36612.935428154306,0.3397099742257669,11.665253441274437,4551.206895993299,78.82758619594705,468.97829478578774,-109.50259225909075,229823.20004999998,0.0,227164.9651331601,5325.9870017922085,1.0701695507481306,0,0.0,148307.23257236287,462315.2223545031,27212.500643792297,148.30723257236286,99444.59129777327,3.458244615081481,0.0,4056.2068959932994,78.82758619594705,306.387930995612,955.8630870323941,5012.069983025694,1262.251018028006,343903.7223545031
1596,B11001487,0,0.0,582.511,0.0,0.0,0,582511.0,270.0,1477.6336,932.0175999999999,545.616,False,False,Office,V2B,0,1,400,580,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,237664.48799999998,118411.5,7894.1,273.08903187013607,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1477.6336,1572.2636568181817,1572.2636568181817,
1597,B11001487,0,0.0,582.511,161628.1520741339,116.30434775428787,0,437976.0327214003,260.02173913469005,1226.2135827976224,700.7616523542406,525.4519304433818,True,False,Office,V2B,0,2,400,580,C,0.8942437654721873,0.0,0.24812401365311226,15.345340521772787,2965.760867734341,58.15217387714394,251.4200172023775,-95.495891796787,0.0,118411.5,189182.20249156503,0.0,0.0,0,35424.543870136135,178694.22135033133,307593.702491565,17353.210124578254,214.11876522046748,58970.26664966863,3.2080947440082177,94.63005681818181,2965.760867734341,58.15217387714394,206.44021726386097,1226.2135827976224,4286.6045073501455,1527.283856879665,189182.20249156503
1598,B11001487,15,27083.368057553133,582.511,161628.1520741339,116.30434775428787,0,464660.0488794799,264.05422917585105,1277.0568645257276,743.4560782071678,533.6007863185599,False,False,Office,V2B,0,3,400,580,C,0.899910100801987,915.839308387932,0.23840062066375337,13.125287656083753,3415.760867734341,59.65217387714394,319.894917292454,207.76592813199153,229823.20004999998,0.0,189182.20249156503,5325.9870017922085,1.0701695507481306,0,0.0,189581.29994282778,424332.459712908,25313.362511712545,189.5812999428278,83507.73192730831,3.6633848465577494,0.0,3190.760867734341,59.65217387714394,230.44021726386097,1277.0568645257276,4467.817732260069,1507.4970817895887,305920.959712908
1599,B11001487,15,27083.368057553133,582.511,161628.1520741339,116.30434775428787,0,464660.0488794799,264.05422917585105,1277.0568645257276,743.4560782071678,533.6007863185599,False,False,Office,V2B,0,4,400,580,C,0.899910100801987,915.839308387932,0.23840062066375337,13.125287656083753,3415.760867734341,59.65217387714394,319.894917292454,207.76592813199153,229823.20004999998,0.0,189182.20249156503,5325.9870017922085,1.0701695507481306,0,0.0,189581.29994282778,424332.459712908,25313.362511712545,189.5812999428278,83507.73192730831,3.6633848465577494,0.0,3190.760867734341,59.65217387714394,230.44021726386097,1277.0568645257276,4467.817732260069,1507.4970817895887,305920.959712908
1600,B11001487,15,27083.368057553133,582.511,161628.1520741339,116.30434775428787,0,450122.7030651178,218.02173913471523,1160.774655347621,720.1963249041886,440.5783304434325,False,False,Office,V2B,1,5,400,580,C,0.9945520260281614,16212.638791433199,0.2631615912722937,10.719494277918677,3955.760867734341,67.15217387714394,436.17712647056055,-107.2445213289582,229823.20004999998,0.0,189182.20249156503,5325.9870017922085,1.0701695507481306,0,0.0,183650.06285056807,424332.459712908,25313.362511712545,183.65006285056808,89438.96901956803,3.420443717838213,0.0,3460.760867734341,67.15217387714394,264.940217263861,1160.774655347621,4621.535523081962,1425.714872611482,305920.959712908
1601,B11001487,15,27083.368057553133,582.511,286236.7124424284,205.97014639305485,0,343834.2438184856,212.6417912163752,979.841321799628,550.134790109577,429.70653169005107,True,False,Office,V2B,1,6,400,580,C,0.9494077389005355,49757.90420466975,0.44156780858718053,12.357800450885403,6242.2387330228985,111.98507319652742,617.1104600185536,-172.05330744487654,229823.20004999998,0.0,335033.785877636,5325.9870017922085,1.0701695507481306,0,0.0,140284.3714779421,570184.0430989789,32605.94168101609,140.2843714779421,132804.660392194,3.401782300145344,0.0,5747.2387330228985,111.98507319652742,424.0970098476723,979.8413217996281,6727.080054822527,1403.9383316473004,451772.54309897893
1602,B11001490,0,0.0,501.891,0.0,0.0,0,501891.0,272.0,1352.6832,803.0256,549.6576,False,False,Office,V2B,0,1,400,500,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,204771.528,118411.5,7894.1,240.19607187013614,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1352.6832,1447.3132568181818,1447.3132568181818,
1603,B11001490,0,0.0,501.891,42712.307652945485,30.769230740874885,0,465813.308460433,262.46153847185974,1275.6835704806272,745.3012935366929,530.3822769439342,True,False,Office,V2B,0,2,400,500,C,0.8446673631548959,0.0,0.07188352108221568,12.734158950215338,784.6153838923095,15.384615370437443,76.99962951937277,-190.76923006898375,0.0,118411.5,50049.64090274324,0.0,0.0,0,35424.543870136135,190051.82985185663,168461.14090274324,10396.582045137162,225.47637372199276,14719.698148143361,3.400181199303747,94.63005681818181,784.6153838923095,15.384615370437443,54.61538456505292,1275.6835704806272,2154.9290111911187,1424.929011863862,50049.64090274324
1604,B11001490,15,27083.368057553133,501.891,42712.307652945485,30.769230740874885,0,492435.7769121624,272.958700389244,1339.4921848060444,787.89724305946,551.5949417465844,False,False,Office,V2B,0,3,400,500,C,0.867550377763441,977.3863599870298,0.06998247137676955,10.677793306255278,1234.6153838923096,16.884615370437444,132.5091970121373,397.96993046601864,229823.20004999998,0.0,50049.64090274324,5325.9870017922085,1.0701695507481306,0,0.0,200913.79698016224,285199.8981240862,18356.734432271456,200.91379698016223,39282.274889973894,4.245894582002836,0.0,1009.6153838923095,16.884615370437444,78.61538456505292,1339.4921848060444,2349.107568698354,1418.1075693710973,166788.3981240862
1605,B11001490,15,27083.368057553133,501.891,42712.307652945485,30.769230740874885,0,492435.7769121624,272.958700389244,1339.4921848060444,787.89724305946,551.5949417465844,False,False,Office,V2B,0,4,400,500,C,0.867550377763441,977.3863599870298,0.06998247137676955,10.677793306255278,1234.6153838923096,16.884615370437444,132.5091970121373,397.96993046601864,229823.20004999998,0.0,50049.64090274324,5325.9870017922085,1.0701695507481306,0,0.0,200913.79698016224,285199.8981240862,18356.734432271456,200.91379698016223,39282.274889973894,4.245894582002836,0.0,1009.6153838923095,16.884615370437444,78.61538456505292,1339.4921848060444,2349.107568698354,1418.1075693710973,166788.3981240862
1606,B11001490,15,27083.368057553133,501.891,42712.307652945485,30.769230740874885,0,486926.8296367634,227.3846153925544,1238.5817582040956,779.0829274188216,459.4988307852741,False,False,Office,V2B,1,5,400,500,C,0.9999999999999969,6634.615373471242,0.08064416816240563,8.489560666430764,1774.6153838923096,24.384615370437444,233.41962361408605,-70.97742178891258,229823.20004999998,0.0,50049.64090274324,5325.9870017922085,1.0701695507481306,0,0.0,198666.14649179945,285199.8981240862,18356.734432271456,198.66614649179945,41529.92537833669,4.016101560613164,0.0,1279.6153838923096,24.384615370437444,113.11538456505292,1238.5817582040956,2518.1971420964055,1351.6971427691485,166788.3981240862
1607,B11001490,15,27083.368057553133,501.891,176673.6367265528,127.27272753416617,0,367119.049029401,221.63636362327745,1035.2732420569607,587.3904784470416,447.8827636099192,True,False,Office,V2B,1,6,400,500,C,0.9424979633553231,43318.36076050171,0.31217244760366825,11.632931121711,4235.454552121237,72.63636376708308,436.728139761221,-135.94516427865486,229823.20004999998,0.0,207023.5152592111,5325.9870017922085,1.0701695507481306,0,0.0,149784.5720039956,442173.77248055406,26205.428150094845,149.7845720039956,90411.49986614054,3.5809855268400907,0.0,3740.454552121237,72.63636376708308,284.409091373145,1035.2732420569607,4775.727794178198,1319.6823334301057,323762.27248055406
1608,B11001491,0,0.0,436.44,0.0,0.0,0,436440.0,210.0,1122.672,698.304,424.36800000000005,False,False,Office,V2B,0,1,400,430,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,178067.52,118411.5,7894.1,213.49206387013612,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1122.672,1217.3020568181819,1217.3020568181819,
1609,B11001491,0,0.0,436.44,115749.98777058092,83.33332452885595,0,335580.1756771163,204.1666672829609,949.5082823287936,536.9282810833861,412.5800012454075,True,False,Office,V2B,0,2,400,430,C,0.8713592656625795,0.0,0.23109665554080017,16.160055971688994,2124.999775485827,41.66666226442798,173.1637176712063,-73.52620119156994,0.0,118411.5,135551.09658170198,0.0,0.0,0,35424.543870136135,136916.71167626345,253962.59658170198,14671.654829085099,172.3412555463996,41150.808323736535,3.2940081155954752,94.63005681818181,2124.999775485827,41.66666226442798,147.91665103871932,949.5082823287936,3169.138114632802,1192.0549901856946,135551.09658170198
1610,B11001491,15,27083.368057553133,436.44,115749.98777058092,83.33332452885595,0,361920.8368086216,207.0342157566599,997.4480820948527,579.0733388937946,418.3747432010584,False,False,Office,V2B,0,3,400,430,C,0.8822378359145674,1259.194373629034,0.22006518945939296,12.7870598717451,2574.999775485827,43.16666226442798,244.54209972332887,284.61172629994047,229823.20004999998,0.0,135551.09658170198,5325.9870017922085,1.0701695507481306,0,0.0,147663.7014179176,370701.353803045,22631.80721621939,147.6637014179176,65828.36245221854,3.832540327676681,0.0,2349.999775485827,43.16666226442798,171.91665103871932,997.4480820948529,3347.4478575806797,1169.3647331335721,252289.853803045
1611,B11001491,15,27083.368057553133,436.44,115749.98777058092,83.33332452885595,0,361920.8368086216,207.0342157566599,997.4480820948527,579.0733388937946,418.3747432010584,False,False,Office,V2B,0,4,400,430,C,0.8822378359145674,1259.194373629034,0.22006518945939296,12.7870598717451,2574.999775485827,43.16666226442798,244.54209972332887,284.61172629994047,229823.20004999998,0.0,135551.09658170198,5325.9870017922085,1.0701695507481306,0,0.0,147663.7014179176,370701.353803045,22631.80721621939,147.6637014179176,65828.36245221854,3.832540327676681,0.0,2349.999775485827,43.16666226442798,171.91665103871932,997.4480820948529,3347.4478575806797,1169.3647331335721,252289.853803045
1612,B11001491,15,27083.368057553133,436.44,115749.98777058092,83.33332452885595,0,348959.3258320985,174.1666672829789,910.2909225768014,558.3349213313577,351.9560012454439,False,False,Office,V2B,1,5,400,430,C,0.9952613417890938,14341.663796393737,0.2481930500655873,11.084122656921863,3114.999775485827,50.66666226442798,331.6992592413802,-31.94376944650316,229823.20004999998,0.0,135551.09658170198,5325.9870017922085,1.0701695507481306,0,0.0,142375.40493949616,370701.353803045,22631.80721621939,142.37540493949615,71116.65893063997,3.5475493027463947,0.0,2619.999775485827,50.66666226442798,206.41665103871932,910.2909225768016,3530.2906980626285,1116.707573615521,252289.853803045
1613,B11001491,15,27083.368057553133,436.44,219924.99998643235,158.3333333235654,0,260081.05180085517,168.91666666734008,757.4764828827292,416.12968288136824,341.3468000013609,True,False,Office,V2B,1,6,400,430,C,0.9484841276924827,46419.78844279588,0.4451567504523034,12.68459100326889,5027.499999750918,88.1666666617827,484.51369893545257,-73.94340579587023,229823.20004999998,0.0,257547.11070015765,5325.9870017922085,1.0701695507481306,0,0.0,106113.0691347489,492697.36792150064,28731.607922142175,106.1130691347489,107378.99473538723,3.4856525602968143,0.0,4532.499999750918,88.1666666617827,339.5416666493286,757.4764828827292,5289.976482633647,1097.0181495320578,374285.86792150064
1614,B11001492,0,0.0,595.894,0.0,0.0,0,595894.0,207.0,1371.736,953.4304,418.3056,False,False,Office,V2B,0,1,400,590,C,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,243124.75199999998,118411.5,7894.1,278.5492958701361,0.0,0.0,94.63005681818181,0.0,0.0,0.0,1371.7359999999999,1466.3660568181817,1466.3660568181817,
1615,B11001492,0,0.0,595.894,156707.69225902756,112.820512785477,0,457148.9231619258,199.10256410498152,1133.7847386024282,731.4382770590813,402.3464615433468,True,False,Office,V2B,0,2,400,590,C,0.8853750245901074,0.0,0.23283516344735092,15.84723559260382,2876.9230760296637,56.4102563927385,237.9512613975719,-83.35784620892927,0.0,118411.5,183515.35008885706,0.0,0.0,0,35424.543870136135,186516.76065006573,301926.85008885706,17069.867504442853,221.94130452020187,56607.99134993425,3.2418629545503244,94.63005681818181,2876.9230760296637,56.4102563927385,200.2564101942217,1133.7847386024282,4105.337871450274,1428.6712056148317,183515.35008885706
1616,B11001492,15,27083.368057553133,595.894,156707.69225902756,112.820512785477,0,483569.5555091061,201.3428363501427,1180.5848925109383,773.71128881457,406.87360369636855,False,False,Office,V2B,0,3,400,590,C,0.8929000101534738,1179.2231219176197,0.22441969359338024,13.17285324400129,3326.9230760296637,57.9102563927385,310.46928930724334,226.107334123933,229823.20004999998,0.0,183515.35008885706,5325.9870017922085,1.0701695507481306,0,0.0,197296.37864771526,418665.60731020005,25030.019891577143,197.29637864771527,81252.91722242086,3.695302489734463,0.0,3101.9230760296637,57.9102563927385,224.2564101942217,1180.5848925109385,4282.507968540602,1404.8413027051602,300254.10731020005
1617,B11001492,15,27083.368057553133,595.894,156707.69225902756,112.820512785477,0,483569.5555091061,201.3428363501427,1180.5848925109383,773.71128881457,406.87360369636855,False,False,Office,V2B,0,4,400,590,C,0.8929000101534738,1179.2231219176197,0.22441969359338024,13.17285324400129,3326.9230760296637,57.9102563927385,310.46928930724334,226.107334123933,229823.20004999998,0.0,183515.35008885706,5325.9870017922085,1.0701695507481306,0,0.0,197296.37864771526,418665.60731020005,25030.019891577143,197.29637864771527,81252.91722242086,3.695302489734463,0.0,3101.9230760296637,57.9102563927385,224.2564101942217,1180.5848925109385,4282.507968540602,1404.8413027051602,300254.10731020005
1618,B11001492,15,27083.368057553133,595.894,156707.69225902756,112.820512785477,0,468375.6334406351,164.74358974428063,1082.314859660259,749.4010135050163,332.9138461552424,False,False,Office,V2B,1,5,400,590,C,0.991123110163675,16571.538451043973,0.24902765048684966,11.263022742951783,3866.9230760296637,65.4102563927385,408.7393221579232,-63.07819701778747,229823.20004999998,0.0,183515.35008885706,5325.9870017922085,1.0701695507481306,0,0.0,191097.2584437791,418665.60731020005,25030.019891577143,191.0972584437791,87452.03742635701,3.433357485387836,0.0,3371.9230760296637,65.4102563927385,258.7564101942217,1082.3148596602587,4454.237935689922,1341.0712698544803,300254.10731020005
1619,B11001492,15,27083.368057553133,595.894,250475.4098078845,180.32786883217028,0,388078.9459806411,163.39344262334518,951.1117824222816,620.9263135690258,330.18546885325605,True,False,Office,V2B,1,6,400,590,C,0.9519047249307327,39811.46379510688,0.3805701359560749,12.678388576620355,5588.360655220342,99.16393441608514,539.9423993959001,-87.31874512619447,229823.20004999998,0.0,293323.71536404826,5325.9870017922085,1.0701695507481306,0,0.0,158336.20996010158,528473.9725853911,30520.438155336706,158.33620996010157,120213.08591003454,3.411130073578471,0.0,5093.360655220342,99.16393441608514,378.58196717710223,951.1117824222817,6044.472437642624,1329.6937495993839,410062.47258539114
1620,B11001493,0,0.0,926.171,0.0,0.0,0,926171.0,382.0,2253.8192,1481.8736,771.9456,False,False,Office,V2B,0,1,800,920,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.5,0.0,0.0,0.0,0,35424.543870136135,377877.768,118411.5,7894.1,413.3023118701361,0.0,0.0,94.63005681818181,0.0,0.0,0.0,2253.8192,2348.4492568181818,2348.4492568181818,
1621,B11001493,0,0.0,926.171,138900.0000334135,100.0000000240558,0,808454.0000203764,373.9999999992813,2049.30560003115,1293.5264000326024,755.7791999985477,True,False,Office,V2B,0,2,800,920,C,0.847494600405913,0.0,0.1271007190083687,16.50340165089678,2550.000000613423,50.0000000120279,204.51359996885003,-150.63817822286128,0.0,118411.5,162661.33312294818,0.0,0.0,0,35424.543870136135,329849.2320083135,281072.8331229482,16027.166656147409,365.27377587844967,48028.535991686455,3.386764342579674,94.63005681818181,2550.000000613423,50.0000000120279,177.50000004269904,2049.30560003115,4693.9356574627545,2321.4356568920307,162661.33312294818
