,index,name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario,DemandClass,cluster,SCR[-],SSR[-],LCOE,Edu,Ebc,Ebcc,PBP,Cini,Canu,Rdu,GHG_prod_ev,GHG_prod_ice,GHG_prod_pv,GHG_prod_charger,GHG_prod_vgi,GHG_prod_BESS,GHG_trvl,GHG_Comsumption,GHG_Total_Production,GHG_Annual_Production,GHG_Total,GHG_Reduction,CPBP,Cost_trvl,Prod_cost,OM_cost,Annual_Prod_cost,ElectricityCost,TotalCost,AnnualCost
0,6004,B11001825,3,2839.6031746031745,247.327,15182.890631185575,10.937500004455986,0,235091.03356820432,82.00000000009548,541.85125370932,376.1456537091269,165.70560000019302,False,False,Office,V2B,1,5,100,1,0.9988803186152166,0.060597166406716904,25.00192159936583,14552.312504892076,647.578126299856,0.0,9.083841070757407,377.90625011362766,7.268750002227993,62.7531576543164,4035.8481854928614,0.0,1186.0722208860561,106.51974003584417,0.021403391014962612,0.0,0.0,141522.717500844,5328.4615498057765,473.54254393627485,146851.17905064978,9074.540332522913,0.5871880397851901,0.0,377.90625011362766,7.268750002227993,31.114062507909377,541.85125370932,919.7575038229477,572.9653162172293
0,6005,B11001825,3,2839.6031746031745,247.327,42321.64635415782,30.48780488719362,0,210407.40562226687,81.99999999999294,502.3574489956128,336.651848995627,165.70559999998574,True,False,Office,V2B,1,6,100,1,0.8413405369404268,0.14153650957547476,18.90190915071906,36958.65652013404,9767.768296836563,0.0,12.957137547753169,876.4390246234373,17.04390244359681,102.24696236802362,4035.8481854928614,0.0,3306.1246571668516,106.51974003584417,0.021403391014962612,0.0,0.0,126663.39236339519,7448.513986086572,579.5451657503147,134111.90634948175,21813.813033690938,0.34145859665077866,0.0,876.4390246234373,17.04390244359681,65.81585367476868,502.35744899561274,1378.79647361905,568.1733026703814
0,6006,B11001826,0,0.0,169.169,0.0,0.0,0,169169.0,44.0,359.5856,270.6704,88.9152,False,False,Office,V2B,0,1,0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.0882951772467,0.0,0.0,0.0,0.0,5618.970299593252,101838.23786692602,1418.0882951772467,141.80882951772466,108875.29646169652,0.0,0.0,18.926011363636363,0.0,0.0,0.0,359.5856,378.51161136363635,378.51161136363635
0,6007,B11001826,0,0.0,169.169,18205.24590100123,13.11475409790097,0,151649.72131484243,41.99999999999194,327.5131541037316,242.63955410374788,84.87359999998372,True,False,Office,V2B,0,2,0,1,0.9623203544342505,0.10356081012486995,19.26745106846242,17519.278688014125,0.0,0.0,15.787001993914465,334.4262294964748,6.557377048950485,32.07244589626839,0.0,1418.0882951772467,1422.1755897540309,0.0,0.0,0.0,5618.970299593252,91291.78745345758,2840.2638849312775,212.9176090054262,99751.0216379821,9124.274823714411,0.31128653397739625,18.926011363636363,334.4262294964748,6.557377048950485,23.278688523774225,327.5131541037316,680.8653949638427,369.7178539911422
0,6008,B11001826,3,2839.6031746031745,169.169,18205.24590100123,13.11475409790097,0,154545.95706820863,52.5079365079436,353.38156940438625,247.2735313091338,106.10803809525244,False,False,Office,V2B,0,3,0,1,0.9648855905682857,0.10206136656778839,21.470416484568656,17519.278688014125,46.70075461424561,0.0,0.0,379.4262294964748,6.857377048950485,25.130041959250093,4035.8481854928614,0.0,1422.1755897540309,106.51974003584417,0.021403391014962612,0.0,0.0,93035.2956941518,5564.564918673751,485.3477123796736,98599.86061282556,10275.435848870955,0.5415405244620524,0.0,379.4262294964748,6.857377048950485,28.078688523774225,353.38156940438625,732.807798900861,381.4602579281605
0,6009,B11001826,3,2839.6031746031745,169.169,18508.666723771086,13.333333374470405,0,154302.10473729257,52.507936508298656,352.9914056756381,246.88336757966812,106.10803809596996,True,False,Office,V2B,0,4,0,1,0.9622428269640041,0.10347819072266916,21.492328744221343,17761.133378471368,48.69841314474978,0.0,0.0,385.00000104899533,6.966666687235202,25.52020568799827,4035.8481854928614,0.0,1445.8785207615513,106.51974003584417,0.021403391014962612,0.0,0.0,92888.49875333975,5588.267849681271,486.53285893004966,98476.76660302102,10398.529858675494,0.5374094151414086,0.0,385.00000104899533,6.966666687235202,28.466666739684968,352.9914056756381,737.9914067246334,381.45807241532304
0,6010,B11001826,3,2839.6031746031745,169.169,18508.666723771086,13.333333374470405,0,153611.78336524623,39.93333333004199,326.4761333777428,245.778853384394,80.69727999334887,False,False,Office,V2B,1,5,0,1,0.9988617944652446,0.10741374027001452,23.848902725642912,17777.533378646847,742.8666785692677,0.0,12.732405942084704,439.00000104899533,8.466666687235202,52.035477985893465,4035.8481854928614,0.0,1445.8785207615513,106.51974003584417,0.021403391014962612,0.0,0.0,92472.93140890266,5588.267849681271,486.53285893004966,98061.19925858393,10814.097203112586,0.5167576862609315,0.0,439.00000104899533,8.466666687235202,35.36666673968497,326.4761333777429,765.4761344267382,361.8428001174278
0,6011,B11001826,3,2839.6031746031745,169.169,47788.77049078744,34.42622950746493,0,127832.17329656682,38.24590163940199,281.8187953074105,204.53147727450693,77.28731803290357,True,False,Office,V2B,1,6,0,1,0.8143910191460831,0.22398655462037653,18.6028903282269,41369.71351137329,11556.852458556876,0.0,15.273943954881032,976.8688524403558,19.013114753732467,96.69281605622587,4035.8481854928614,0.0,3733.210923155828,106.51974003584417,0.021403391014962612,0.0,0.0,76953.83475235935,7875.600252075548,600.8994790497635,84829.4350044349,24045.86145726162,0.3275241465594152,0.0,976.8688524403558,19.013114753732467,72.80655737575026,281.8187953074105,1258.6876477477663,354.6253526831607
0,6012,B11001827,0,0.0,269.181,0.0,0.0,0,269181.0,80.0,592.3535999999999,430.6896,161.664,False,False,Office,V2B,0,1,100,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,1418.0882951772467,0.0,0.0,0.0,0.0,5618.970299593252,162044.57499457354,1418.0882951772467,141.80882951772466,169081.63358934404,0.0,0.0,18.926011363636363,0.0,0.0,0.0,592.3535999999999,611.2796113636363,611.2796113636363
0,6013,B11001827,0,0.0,269.181,20674.574468381656,14.893617021490227,0,249811.5319162136,79.70212765956532,560.7605106403914,399.6984510659418,161.06205957444962,True,False,Office,V2B,0,2,100,1,0.9368738454549557,0.07195704037557525,19.790775920575722,19369.46808533772,0.0,0.0,18.200347465912284,379.7872340480008,7.446808510745114,31.593089359608598,0.0,1418.0882951772467,1615.0770661036358,0.0,0.0,0.0,5618.970299593252,150384.32696997997,3033.1653612808823,222.56268282290645,159036.4626308541,10045.170958489936,0.30195258734918035,18.926011363636363,379.7872340480008,7.446808510745114,26.436170213145154,560.7605106403914,959.4737560520286,606.1226922171729
0,6014,B11001827,3,2839.6031746031745,269.181,20674.574468381656,14.893617021490227,0,252711.99459673575,84.47619047619774,575.0486770690778,404.33919135477737,170.70948571430043,False,False,Office,V2B,0,3,100,1,0.9389282445177152,0.07133492981490211,21.787302590176555,19369.46808533772,42.473826410793386,0.0,0.0,424.7872340480008,7.7468085107451135,36.23093429455855,4035.8481854928614,0.0,1615.0770661036358,106.51974003584417,0.021403391014962612,0.0,0.0,152130.37978333913,5757.466395023356,494.99278619715386,157887.8461783625,11193.787410981546,0.5143448042773311,0.0,424.7872340480008,7.7468085107451135,31.23617021314515,575.0486770690778,999.8359111170787,606.2848472822229
0,6015,B11001827,3,2839.6031746031745,269.181,19830.714285631544,14.28571428565468,0,253379.53968296107,84.47619047618923,576.1167492070209,405.4072634927377,170.70948571428323,True,False,Office,V2B,0,4,100,1,0.9452204572838749,0.06888183768715879,21.72849070458141,18704.999999933938,39.3968253964385,0.0,0.0,409.28571428419434,7.44285714282734,35.16286215661546,4035.8481854928614,0.0,1549.1555531727622,106.51974003584417,0.021403391014962612,0.0,0.0,152532.2360056843,5691.544882092483,491.6967105506102,158223.78088777678,10857.852701567259,0.5241869675825448,0.0,409.28571428419434,7.44285714282734,30.157142857037055,576.1167492070209,985.4024634912153,606.2738920640579
0,6016,B11001827,3,2839.6031746031745,269.181,19830.714285631544,14.28571428565468,0,252303.68607168968,72.71428571428828,550.6269262861373,403.6858977147035,146.94102857143378,False,False,Office,V2B,1,5,100,1,0.997774015775343,0.07270885926064412,23.457306413826185,18748.999999954613,1125.5714285546314,0.0,11.529676994010828,463.28571428419434,8.94285714282734,60.652685077499086,4035.8481854928614,0.0,1549.1555531727622,106.51974003584417,0.021403391014962612,0.0,0.0,151884.58167200233,5691.544882092483,491.6967105506102,157576.1265540948,11505.507035249233,0.49468005752857225,0.0,463.28571428419434,8.94285714282734,37.05714285703705,550.6269262861373,1013.9126405703316,587.6840691431744
