name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario
B11000386,5,5991.111111111111,173525.0,67531.62169390723,48.64864870072199,0,115739.30104668777,24.054054051961945,233.79131410290512,185.1828816747004,48.60843242820471,True,False,Office,V2B,1,6
B11000388,0,0.0,33607.0,0.0,0.0,0,33607.0,18.0,90.1456,53.7712,36.3744,False,False,Office,V2B,0,1
B11000388,0,0.0,33607.0,5907.0212766668255,4.255319148987376,0,28674.808511101633,15.70212765957092,77.61055319222353,45.87969361776261,31.73085957446092,True,False,Office,V2B,0,2
B11000388,5,5949.523809523809,33607.0,5907.0212766668255,4.255319148987376,0,34746.33815913012,38.00000000217538,132.38454105900422,55.5941410546082,76.79040000439603,False,False,Office,V2B,0,3
B11000388,5,5949.523809523809,33607.0,3154.8863660865445,2.2727272744923424,0,36783.95635191666,38.0000000000007,135.64473016306812,58.854330163066656,76.79040000000145,True,False,Office,V2B,0,4
B11000388,5,5949.523809523809,33607.0,3154.8863660865445,2.2727272744923424,0,36651.396708106055,12.000000000001387,82.8918347329725,58.64223473296968,24.24960000000281,False,False,Office,V2B,1,5
B11000388,5,5949.523809523809,33607.0,23642.969956796594,17.0319993925704,0,17185.328917703107,11.99999999999834,51.74612626832164,27.49652626832498,24.249599999996658,True,False,Office,V2B,1,6
B11000392,0,0.0,33876.0,0.0,0.0,0,33876.0,19.0,92.5968,54.2016,38.3952,False,False,Office,V2B,0,1
B11000392,0,0.0,33876.0,9804.70588377098,7.0588235304326705,0,25577.24705986151,16.941176470445182,75.15832470725405,40.923595295778426,34.234729411475634,True,False,Office,V2B,0,2
B11000392,5,5949.523809523809,33876.0,9804.70588377098,7.0588235304326705,0,31606.759310138696,36.81998132602529,124.97663315985383,50.57081489622191,74.40581826363193,False,False,Office,V2B,0,3
B11000392,5,5949.523809523809,33876.0,7310.526282537153,5.2631578707970865,0,33426.24651616366,36.87385129562467,127.99667312406021,53.481994425861856,74.51467869819835,True,False,Office,V2B,0,4
B11000392,5,5949.523809523809,33876.0,7310.526282537153,5.2631578707970865,0,32705.51605153104,12.947368430386565,78.49286780657484,52.32882568244967,26.16404212412517,False,False,Office,V2B,1,5
B11000392,5,5949.523809523809,33876.0,23427.531870460614,16.866473628841334,0,17567.015418246836,8.999999999998114,46.29442466919112,28.107224669194938,18.187199999996185,True,False,Office,V2B,1,6
B11000393,0,0.0,47139.0,0.0,0.0,0,47139.0,21.0,117.85919999999999,75.4224,42.4368,False,False,Office,V2B,0,1
B11000393,0,0.0,47139.0,13889.999998068339,9.999999998609315,0,35165.30000733527,17.00000000030779,90.61808001235842,56.264480011736424,34.353600000621995,True,False,Office,V2B,0,2
B11000393,5,5949.523809523809,47139.0,13889.999998068339,9.999999998609315,0,41156.982606617996,39.000000001931475,144.66237217449196,65.85117217058881,78.81120000390314,False,False,Office,V2B,0,3
B11000393,5,5949.523809523809,47139.0,10306.5978268228,7.420156822766594,0,43821.6727972653,38.999999999998586,148.92587647562164,70.11467647562448,78.81119999999714,True,False,Office,V2B,0,4
B11000393,5,5949.523809523809,47139.0,10306.5978268228,7.420156822766594,0,42992.69191419668,13.106138839125292,95.27319242881909,68.7883070627147,26.484885366104393,False,False,Office,V2B,1,5
B11000393,5,5949.523809523809,47139.0,28597.059578928845,20.588235837961733,0,25940.190139945662,11.999999999997366,65.75390422390775,41.50430422391307,24.249599999994686,True,False,Office,V2B,1,6
B11000395,0,0.0,43636.0,0.0,0.0,0,43636.0,19.0,108.2128,69.8176,38.3952,False,False,Office,V2B,0,1
B11000395,0,0.0,43636.0,7467.741935493143,5.376344086028181,0,37016.881720445796,18.78494623655812,97.18763010754994,59.22701075271328,37.96061935483666,True,False,Office,V2B,0,2
B11000395,5,5949.523809523809,43636.0,7467.741935493143,5.376344086028181,0,43087.962136275186,35.000000000393165,139.66873941883483,68.94073941804031,70.72800000079452,False,False,Office,V2B,0,3
