name,Num_EV,Demand,RES,SolarCapacity,BuyPowerEnergy,TripEnergy,ContractPower,Cost,EnergyCost,ContractCost
B11003255,0,95540.0,0.0,0,95540.0,0.0,35.0,223.592,152.864,70.728
B11003256,0,188185.0,0.0,0,188185.0,0.0,56.0,414.2608,301.096,113.1648
B11003257,0,184450.0,0.0,0,184450.0,0.0,50.0,396.16,295.12,101.04
B11003258,0,181138.0,0.0,0,181138.0,0.0,30.0,350.4448,289.8208,60.624
B11003259,0,177101.0,0.0,0,177101.0,0.0,30.0,343.9856,283.3616,60.624
B11003260,0,172280.0,0.0,0,172280.0,0.0,30.0,336.272,275.648,60.624
B11003261,0,144807.0,0.0,0,144807.0,0.0,29.0,290.2944,231.6912,58.6032
B11003262,0,144303.0,0.0,0,144303.0,0.0,25.0,281.4048,230.8848,50.52
B11003263,0,143631.0,0.0,0,143631.0,0.0,26.0,282.3504,229.8096,52.5408
B11003264,0,206014.0,0.0,0,206014.0,0.0,40.0,410.4544,329.6224,80.832
B11003265,0,215629.0,0.0,0,215629.0,0.0,43.0,431.9008,345.0064,86.8944
B11003266,0,215819.0,0.0,0,215819.0,0.0,72.0,490.808,345.3104,145.4976
B11003267,0,225100.0,0.0,0,225100.0,0.0,63.0,487.4704,360.16,127.3104
B11003268,0,324267.0,0.0,0,324267.0,0.0,103.0,726.9696,518.8272,208.1424
B11003269,0,233803.0,0.0,0,233803.0,0.0,71.0,517.5616,374.0848,143.4768
B11003270,0,195784.0,0.0,0,195784.0,0.0,56.0,426.4192,313.2544,113.1648
B11003271,0,249102.0,0.0,0,249102.0,0.0,73.0,546.0816,398.5632,147.5184
B11003272,0,249984.0,0.0,0,249984.0,0.0,70.0,541.4304,399.9744,141.456
B11003273,0,173119.0,0.0,0,173119.0,0.0,45.0,367.9264,276.9904,90.936
B11003274,0,340211.0,0.0,0,340211.0,0.0,89.0,724.1888,544.3376,179.8512
B11003275,0,239547.0,0.0,0,239547.0,0.0,75.0,534.8352,383.2752,151.56
B11003276,0,201798.0,0.0,0,201798.0,0.0,58.0,440.0832,322.8768,117.2064
B11003277,0,269256.0,0.0,0,269256.0,0.0,75.0,582.3696,430.8096,151.56
B11003278,0,238902.0,0.0,0,238902.0,0.0,67.0,517.6368,382.2432,135.3936
B11003279,0,210237.0,0.0,0,210237.0,0.0,75.0,487.9392,336.3792,151.56
B11003280,0,348220.0,0.0,0,348220.0,0.0,94.0,747.1072,557.152,189.9552
B11003282,0,208556.0,0.0,0,208556.0,0.0,58.0,450.896,333.6896,117.2064
B11003283,0,239745.0,0.0,0,239745.0,0.0,71.0,527.0688,383.592,143.4768
B11003284,0,212344.0,0.0,0,212344.0,0.0,67.0,475.144,339.7504,135.3936
B11003285,0,164787.0,0.0,0,164787.0,0.0,60.0,384.9072,263.6592,121.248
B11003286,0,192223.0,0.0,0,192223.0,0.0,55.0,418.7008,307.5568,111.144
B11003287,0,179574.0,0.0,0,179574.0,0.0,56.0,400.4832,287.3184,113.1648
B11003288,0,161599.0,0.0,0,161599.0,0.0,55.0,369.7024,258.5584,111.144
B11003289,0,105178.0,0.0,0,105178.0,0.0,46.0,261.2416,168.2848,92.9568
B11003290,0,335880.0,0.0,0,335880.0,0.0,102.0,743.5296,537.408,206.1216
B11003291,0,74844.0,0.0,0,74844.0,0.0,23.0,166.2288,119.7504,46.4784
B11003292,0,440035.0,0.0,0,440035.0,0.0,114.0,934.4272,704.056,230.3712
B11003293,0,293173.0,0.0,0,293173.0,0.0,88.0,646.9072,469.0768,177.8304
B11003294,0,371675.0,0.0,0,371675.0,0.0,102.0,800.8016,594.68,206.1216
B11003295,0,548884.0,0.0,0,548884.0,0.0,136.0,1153.0432,878.2144,274.8288
B11003296,0,537353.0,0.0,0,537353.0,0.0,143.0,1148.7392,859.7648,288.9744
B11003297,0,857640.0,0.0,0,857640.0,0.0,202.0,1780.4256,1372.224,408.2016
B11003298,0,529869.0,0.0,0,529869.0,0.0,116.0,1082.2032,847.7904,234.4128
B11003299,0,400650.0,0.0,0,400650.0,0.0,106.0,855.2448,641.04,214.2048
B11003300,0,409332.0,0.0,0,409332.0,0.0,99.0,854.9904,654.9312,200.0592
B11003301,0,339521.0,0.0,0,339521.0,0.0,84.0,712.9808,543.2336,169.7472
B11003302,0,375220.0,0.0,0,375220.0,0.0,88.0,778.1824,600.352,177.8304
B11003303,0,573485.0,0.0,0,573485.0,0.0,291.0,1505.6288,917.576,588.0528
B11003304,0,1082932.0,0.0,0,1082932.0,0.0,259.0,2256.0784,1732.6912,523.3872
B11003305,0,888913.0,0.0,0,888913.0,0.0,177.0,1779.9424,1422.2608,357.6816
B11003306,0,252759.0,0.0,0,252759.0,0.0,41.0,487.2672,404.4144,82.8528
B11003307,0,207770.0,0.0,0,207770.0,0.0,40.0,413.264,332.432,80.832
B11003308,0,232535.0,0.0,0,232535.0,0.0,41.0,454.9088,372.056,82.8528
B11003309,0,161572.0,0.0,0,161572.0,0.0,29.0,317.1184,258.5152,58.6032
B11003310,0,146993.0,0.0,0,146993.0,0.0,30.0,295.8128,235.1888,60.624
B11003311,0,142079.0,0.0,0,142079.0,0.0,24.0,275.8256,227.3264,48.4992
B11003312,0,172131.0,0.0,0,172131.0,0.0,29.0,334.0128,275.4096,58.6032
B11003313,0,622091.0,0.0,0,622091.0,0.0,177.0,1353.0272,995.3456,357.6816
B11003316,0,145764.0,0.0,0,145764.0,0.0,61.0,356.4912,233.2224,123.2688
B11003317,0,728056.0,0.0,0,728056.0,0.0,235.0,1639.7776,1164.8896,474.888
B11003318,0,953406.0,0.0,0,953406.0,0.0,272.0,2075.1072,1525.4496,549.6576
B11003319,0,1195478.0,0.0,0,1195478.0,0.0,340.0,2599.8368,1912.7648,687.072
B11003320,0,716199.0,0.0,0,716199.0,0.0,212.0,1574.328,1145.9184,428.4096
B11003321,0,1131992.0,0.0,0,1131992.0,0.0,307.0,2431.5728,1811.1872,620.3856
B11003322,0,833700.0,0.0,0,833700.0,0.0,200.0,1738.08,1333.92,404.16
B11003323,0,475131.0,0.0,0,475131.0,0.0,121.0,1004.7264,760.2096,244.5168
B11003324,0,1006528.0,0.0,0,1006528.0,0.0,232.0,2079.2704,1610.4448,468.8256
B11003326,0,1009080.0,0.0,0,1009080.0,0.0,364.0,2350.0992,1614.528,735.5712
B11003327,0,494045.0,0.0,0,494045.0,0.0,145.0,1083.488,790.472,293.016
B11003328,0,530616.0,0.0,0,530616.0,0.0,120.0,1091.4816,848.9856,242.496
B11003329,0,948457.0,0.0,0,948457.0,0.0,250.0,2022.7312,1517.5312,505.2
B11003330,0,692465.0,0.0,0,692465.0,0.0,186.0,1483.8128,1107.944,375.8688
B11003331,0,459927.0,0.0,0,459927.0,0.0,115.0,968.2752,735.8832,232.392
B11003332,0,1304684.0,0.0,0,1304684.0,0.0,336.0,2766.4832,2087.4944,678.9888
B11003333,0,523611.0,0.0,0,523611.0,0.0,113.0,1066.128,837.7776,228.3504
B11003334,0,130850.0,0.0,0,130850.0,0.0,46.0,302.3168,209.36,92.9568
B11003335,0,208202.0,0.0,0,208202.0,0.0,62.0,458.4128,333.1232,125.2896
B11003336,0,161814.0,0.0,0,161814.0,0.0,55.0,370.0464,258.9024,111.144
B11003337,0,223865.0,0.0,0,223865.0,0.0,72.0,503.6816,358.184,145.4976
B11003338,0,148437.0,0.0,0,148437.0,0.0,47.0,332.4768,237.4992,94.9776
B11003339,0,149044.0,0.0,0,149044.0,0.0,61.0,361.7392,238.4704,123.2688
B11003340,0,154092.0,0.0,0,154092.0,0.0,53.0,353.6496,246.5472,107.1024
B11003341,0,239303.0,0.0,0,239303.0,0.0,58.0,500.0912,382.8848,117.2064
B11003342,0,177263.0,0.0,0,177263.0,0.0,60.0,404.8688,283.6208,121.248
B11003343,0,138577.0,0.0,0,138577.0,0.0,45.0,312.6592,221.7232,90.936
B11003344,0,130357.0,0.0,0,130357.0,0.0,34.0,277.2784,208.5712,68.7072
B11003345,0,111587.0,0.0,0,111587.0,0.0,50.0,279.5792,178.5392,101.04
B11003346,0,104793.0,0.0,0,104793.0,0.0,36.0,240.4176,167.6688,72.7488
B11003347,0,142690.0,0.0,0,142690.0,0.0,54.0,337.4272,228.304,109.1232
B11003348,0,89868.0,0.0,0,89868.0,0.0,33.0,210.4752,143.7888,66.6864
B11003349,0,149962.0,0.0,0,149962.0,0.0,33.0,306.6256,239.9392,66.6864
B11003350,0,188712.0,0.0,0,188712.0,0.0,56.0,415.104,301.9392,113.1648
B11003351,0,182658.0,0.0,0,182658.0,0.0,53.0,399.3552,292.2528,107.1024
B11003354,0,174482.0,0.0,0,174482.0,0.0,29.0,337.7744,279.1712,58.6032
B11003355,0,221510.0,0.0,0,221510.0,0.0,41.0,437.2688,354.416,82.8528
B11003356,0,243974.0,0.0,0,243974.0,0.0,38.0,467.1488,390.3584,76.7904
B11003357,0,204597.0,0.0,0,204597.0,0.0,37.0,402.1248,327.3552,74.7696
B11003358,0,174341.0,0.0,0,174341.0,0.0,31.0,341.5904,278.9456,62.6448
B11003359,0,160352.0,0.0,0,160352.0,0.0,30.0,317.1872,256.5632,60.624
B11003360,0,162132.0,0.0,0,162132.0,0.0,29.0,318.0144,259.4112,58.6032
B11003361,0,156854.0,0.0,0,156854.0,0.0,27.0,305.528,250.9664,54.5616
B11003362,0,140716.0,0.0,0,140716.0,0.0,24.0,273.6448,225.1456,48.4992
B11003363,0,955111.0,0.0,0,955111.0,0.0,230.0,1992.9616,1528.1776,464.784
B11003364,0,193336.0,0.0,0,193336.0,0.0,33.0,376.024,309.3376,66.6864
B11003365,0,161594.0,0.0,0,161594.0,0.0,31.0,321.1952,258.5504,62.6448
B11003366,0,1281936.0,0.0,0,1281936.0,0.0,407.0,2873.5632,2051.0976,822.4656
B11003368,0,596399.0,0.0,0,596399.0,0.0,146.0,1249.2752,954.2384,295.0368
B11003369,0,3369662.0,0.0,0,3369662.0,0.0,745.0,6896.9552,5391.4592,1505.496
B11003370,0,545572.0,0.0,0,545572.0,0.0,143.0,1161.8896,872.9152,288.9744
B11003372,0,595685.0,0.0,0,595685.0,0.0,236.0,1430.0048,953.096,476.9088
B11003373,0,1721431.0,0.0,0,1721431.0,0.0,408.0,3578.776,2754.2896,824.4864
B11003376,0,148111.0,0.0,0,148111.0,0.0,43.0,323.872,236.9776,86.8944
B11003377,0,67238.0,0.0,0,67238.0,0.0,29.0,166.184,107.5808,58.6032
B11003378,0,279439.0,0.0,0,279439.0,0.0,102.0,653.224,447.1024,206.1216
B11003379,0,114912.0,0.0,0,114912.0,0.0,27.0,238.4208,183.8592,54.5616
B11003380,0,140758.0,0.0,0,140758.0,0.0,51.0,328.2736,225.2128,103.0608
B11003381,0,184298.0,0.0,0,184298.0,0.0,62.0,420.1664,294.8768,125.2896
B11003382,0,172735.0,0.0,0,172735.0,0.0,54.0,385.4992,276.376,109.1232
B11003383,0,175414.0,0.0,0,175414.0,0.0,56.0,393.8272,280.6624,113.1648
B11003384,0,92543.0,0.0,0,92543.0,0.0,36.0,220.8176,148.0688,72.7488
B11003385,0,197504.0,0.0,0,197504.0,0.0,58.0,433.2128,316.0064,117.2064
B11003386,0,196398.0,0.0,0,196398.0,0.0,54.0,423.36,314.2368,109.1232
B11003387,0,411433.0,0.0,0,411433.0,0.0,109.0,878.56,658.2928,220.2672
B11003388,0,151640.0,0.0,0,151640.0,0.0,51.0,345.6848,242.624,103.0608
B11003389,0,149307.0,0.0,0,149307.0,0.0,69.0,378.3264,238.8912,139.4352
B11003390,0,1277731.0,0.0,0,1277731.0,0.0,1199.0,4467.3088,2044.3696,2422.9392
B11003391,0,268773.0,0.0,0,268773.0,0.0,98.0,628.0752,430.0368,198.0384
B11003392,0,564710.0,0.0,0,564710.0,0.0,133.0,1172.3024,903.536,268.7664
B11003393,0,642044.0,0.0,0,642044.0,0.0,147.0,1324.328,1027.2704,297.0576
B11003394,0,274416.0,0.0,0,274416.0,0.0,126.0,693.6864,439.0656,254.6208
B11003395,0,398074.0,0.0,0,398074.0,0.0,142.0,923.872,636.9184,286.9536
B11003396,0,1604498.0,0.0,0,1604498.0,0.0,327.0,3227.9984,2567.1968,660.8016
B11003397,0,292544.0,0.0,0,292544.0,0.0,104.0,678.2336,468.0704,210.1632
B11003398,0,715687.0,0.0,0,715687.0,0.0,253.0,1656.3616,1145.0992,511.2624
B11003400,0,274255.0,0.0,0,274255.0,0.0,82.0,604.5136,438.808,165.7056
B11003401,0,264392.0,0.0,0,264392.0,0.0,63.0,550.3376,423.0272,127.3104
B11003402,0,333883.0,0.0,0,333883.0,0.0,87.0,710.0224,534.2128,175.8096
B11003403,0,182549.0,0.0,0,182549.0,0.0,55.0,403.2224,292.0784,111.144
B11003404,0,233466.0,0.0,0,233466.0,0.0,69.0,512.9808,373.5456,139.4352
B11003405,0,142334.0,0.0,0,142334.0,0.0,55.0,338.8784,227.7344,111.144
B11003406,0,142434.0,0.0,0,142434.0,0.0,55.0,339.0384,227.8944,111.144
B11003407,0,95490.0,0.0,0,95490.0,0.0,38.0,229.5744,152.784,76.7904
B11003408,0,613170.0,0.0,0,613170.0,0.0,130.0,1243.776,981.072,262.704
B11003409,0,1132956.0,0.0,0,1132956.0,0.0,207.0,2231.0352,1812.7296,418.3056
B11003410,0,1456717.0,0.0,0,1456717.0,0.0,354.0,3046.1104,2330.7472,715.3632
B11003411,0,1583257.0,0.0,0,1583257.0,0.0,404.0,3349.6144,2533.2112,816.4032
B11003412,0,1377532.0,0.0,0,1377532.0,0.0,333.0,2876.9776,2204.0512,672.9264
B11003415,0,88601.0,0.0,0,88601.0,0.0,39.0,220.5728,141.7616,78.8112
B11003416,0,114243.0,0.0,0,114243.0,0.0,34.0,251.496,182.7888,68.7072
B11003417,0,163215.0,0.0,0,163215.0,0.0,62.0,386.4336,261.144,125.2896
B11003419,0,735597.0,0.0,0,735597.0,0.0,310.0,1803.4032,1176.9552,626.448
B11003420,0,309845.0,0.0,0,309845.0,0.0,70.0,637.208,495.752,141.456
B11003421,0,418183.0,0.0,0,418183.0,0.0,115.0,901.4848,669.0928,232.392
B11003423,0,235045.0,0.0,0,235045.0,0.0,67.0,511.4656,376.072,135.3936
B11003424,0,241816.0,0.0,0,241816.0,0.0,97.0,582.9232,386.9056,196.0176
B11003425,0,468070.0,0.0,0,468070.0,0.0,226.0,1205.6128,748.912,456.7008
B11003426,0,203052.0,0.0,0,203052.0,0.0,59.0,444.1104,324.8832,119.2272
B11003427,0,1353176.0,0.0,0,1353176.0,0.0,373.0,2918.84,2165.0816,753.7584
B11003428,0,601663.0,0.0,0,601663.0,0.0,168.0,1302.1552,962.6608,339.4944
B11003429,0,362209.0,0.0,0,362209.0,0.0,151.0,884.6752,579.5344,305.1408
B11003430,0,151131.0,0.0,0,151131.0,0.0,54.0,350.9328,241.8096,109.1232
B11003431,0,428810.0,0.0,0,428810.0,0.0,199.0,1088.2352,686.096,402.1392
B11003432,0,315378.0,0.0,0,315378.0,0.0,106.0,718.8096,504.6048,214.2048
B11003433,0,109181.0,0.0,0,109181.0,0.0,48.0,271.688,174.6896,96.9984
B11003434,0,89698.0,0.0,0,89698.0,0.0,42.0,228.3904,143.5168,84.8736
B11003435,0,157822.0,0.0,0,157822.0,0.0,55.0,363.6592,252.5152,111.144
B11003436,0,308998.0,0.0,0,308998.0,0.0,81.0,658.0816,494.3968,163.6848
B11003437,0,784646.0,0.0,0,784646.0,0.0,171.0,1600.9904,1255.4336,345.5568
B11003438,0,235790.0,0.0,0,235790.0,0.0,61.0,500.5328,377.264,123.2688
B11003439,0,1068057.0,0.0,0,1068057.0,0.0,265.0,2244.4032,1708.8912,535.512
B11003440,0,302431.0,0.0,0,302431.0,0.0,134.0,754.6768,483.8896,270.7872
B11003442,0,641515.0,0.0,0,641515.0,0.0,288.0,1608.4144,1026.424,581.9904
B11003443,0,1067459.0,0.0,0,1067459.0,0.0,324.0,2362.6736,1707.9344,654.7392
B11003444,0,1336684.0,0.0,0,1336684.0,0.0,299.0,2742.9136,2138.6944,604.2192
B11003445,0,2150635.0,0.0,0,2150635.0,0.0,407.0,4263.4816,3441.016,822.4656
B11003447,0,1043708.0,0.0,0,1043708.0,0.0,227.0,2128.6544,1669.9328,458.7216
B11003448,0,406885.0,0.0,0,406885.0,0.0,74.0,800.5552,651.016,149.5392
B11003450,0,785171.0,0.0,0,785171.0,0.0,183.0,1626.08,1256.2736,369.8064
B11003451,0,357640.0,0.0,0,357640.0,0.0,165.0,905.656,572.224,333.432
B11003452,0,197771.0,0.0,0,197771.0,0.0,56.0,429.5984,316.4336,113.1648
B11003454,0,118215.0,0.0,0,118215.0,0.0,78.0,346.7664,189.144,157.6224
B11003455,0,796644.0,0.0,0,796644.0,0.0,178.0,1634.3328,1274.6304,359.7024
B11003456,0,155688.0,0.0,0,155688.0,0.0,78.0,406.7232,249.1008,157.6224
B11003460,0,680533.0,0.0,0,680533.0,0.0,160.0,1412.1808,1088.8528,323.328
B11003461,0,183306.0,0.0,0,183306.0,0.0,78.0,450.912,293.2896,157.6224
B11003462,0,302122.0,0.0,0,302122.0,0.0,107.0,699.6208,483.3952,216.2256
B11003463,0,296888.0,0.0,0,296888.0,0.0,106.0,689.2256,475.0208,214.2048
B11003464,0,685225.0,0.0,0,685225.0,0.0,276.0,1654.1008,1096.36,557.7408
B11003465,0,477494.0,0.0,0,477494.0,0.0,109.0,984.2576,763.9904,220.2672
B11003466,0,364242.0,0.0,0,364242.0,0.0,179.0,944.5104,582.7872,361.7232
B11003467,0,968125.0,0.0,0,968125.0,0.0,262.0,2078.4496,1549.0,529.4496
B11003468,0,1106307.0,0.0,0,1106307.0,0.0,247.0,2269.2288,1770.0912,499.1376
B11003470,0,1028563.0,0.0,0,1028563.0,0.0,208.0,2066.0272,1645.7008,420.3264
B11003471,0,98850.0,0.0,0,98850.0,0.0,41.0,241.0128,158.16,82.8528
B11003472,0,445764.0,0.0,0,445764.0,0.0,119.0,953.6976,713.2224,240.4752
B11003473,0,167666.0,0.0,0,167666.0,0.0,81.0,431.9504,268.2656,163.6848
B11003474,0,357190.0,0.0,0,357190.0,0.0,113.0,799.8544,571.504,228.3504
B11003475,0,449441.0,0.0,0,449441.0,0.0,130.0,981.8096,719.1056,262.704
B11003477,0,223000.0,0.0,0,223000.0,0.0,85.0,528.568,356.8,171.768
B11003478,0,95996.0,0.0,0,95996.0,0.0,55.0,264.7376,153.5936,111.144
B11003479,0,688520.0,0.0,0,688520.0,0.0,150.0,1404.752,1101.632,303.12
B11003480,0,353640.0,0.0,0,353640.0,0.0,89.0,745.6752,565.824,179.8512
B11003481,0,480737.0,0.0,0,480737.0,0.0,128.0,1027.8416,769.1792,258.6624
B11003482,0,672634.0,0.0,0,672634.0,0.0,226.0,1532.9152,1076.2144,456.7008
B11003483,0,326604.0,0.0,0,326604.0,0.0,64.0,651.8976,522.5664,129.3312
B11003484,0,758633.0,0.0,0,758633.0,0.0,154.0,1525.016,1213.8128,311.2032
B11003485,0,879475.0,0.0,0,879475.0,0.0,222.0,1855.7776,1407.16,448.6176
B11003486,0,1555688.0,0.0,0,1555688.0,0.0,444.0,3386.336,2489.1008,897.2352
B11003487,0,147962.0,0.0,0,147962.0,0.0,112.0,463.0688,236.7392,226.3296
B11003488,0,594279.0,0.0,0,594279.0,0.0,197.0,1348.944,950.8464,398.0976
B11003489,0,318834.0,0.0,0,318834.0,0.0,112.0,736.464,510.1344,226.3296
B11003490,0,636686.0,0.0,0,636686.0,0.0,197.0,1416.7952,1018.6976,398.0976
B11003491,0,223892.0,0.0,0,223892.0,0.0,98.0,556.2656,358.2272,198.0384
B11003492,0,671833.0,0.0,0,671833.0,0.0,223.0,1525.5712,1074.9328,450.6384
B11003493,0,444486.0,0.0,0,444486.0,0.0,86.0,884.9664,711.1776,173.7888
B11003494,0,232353.0,0.0,0,232353.0,0.0,102.0,577.8864,371.7648,206.1216
B11003495,0,416453.0,0.0,0,416453.0,0.0,94.0,856.28,666.3248,189.9552
B11003496,0,818951.0,0.0,0,818951.0,0.0,194.0,1702.3568,1310.3216,392.0352
B11003497,0,672637.0,0.0,0,672637.0,0.0,165.0,1409.6512,1076.2192,333.432
B11003498,0,465756.0,0.0,0,465756.0,0.0,84.0,914.9568,745.2096,169.7472
B11003499,0,498145.0,0.0,0,498145.0,0.0,253.0,1308.2944,797.032,511.2624
B11003500,0,312832.0,0.0,0,312832.0,0.0,154.0,811.7344,500.5312,311.2032
B11003501,0,206911.0,0.0,0,206911.0,0.0,74.0,480.5968,331.0576,149.5392
B11003502,0,81838.0,0.0,0,81838.0,0.0,34.0,199.648,130.9408,68.7072
B11003503,0,83764.0,0.0,0,83764.0,0.0,32.0,198.688,134.0224,64.6656
B11003504,0,95598.0,0.0,0,95598.0,0.0,26.0,205.4976,152.9568,52.5408
B11003505,0,147523.0,0.0,0,147523.0,0.0,58.0,353.2432,236.0368,117.2064
B11003506,0,97489.0,0.0,0,97489.0,0.0,45.0,246.9184,155.9824,90.936
B11003507,0,858091.0,0.0,0,858091.0,0.0,321.0,2021.6224,1372.9456,648.6768
B11003508,0,562469.0,0.0,0,562469.0,0.0,378.0,1663.8128,899.9504,763.8624
B11003509,0,856445.0,0.0,0,856445.0,0.0,176.0,1725.9728,1370.312,355.6608
B11003510,0,423478.0,0.0,0,423478.0,0.0,123.0,926.1232,677.5648,248.5584
B11003511,0,260931.0,0.0,0,260931.0,0.0,65.0,548.8416,417.4896,131.352
B11003513,0,953251.0,0.0,0,953251.0,0.0,384.0,2301.1888,1525.2016,775.9872
B11003514,0,370558.0,0.0,0,370558.0,0.0,241.0,1079.9056,592.8928,487.0128
B11003515,0,297892.0,0.0,0,297892.0,0.0,109.0,696.8944,476.6272,220.2672
B11003516,0,116589.0,0.0,0,116589.0,0.0,54.0,295.6656,186.5424,109.1232
B11003517,0,482364.0,0.0,0,482364.0,0.0,288.0,1353.7728,771.7824,581.9904
B11003518,0,1397554.0,0.0,0,1397554.0,0.0,709.0,3668.8336,2236.0864,1432.7472
B11003520,0,470953.0,0.0,0,470953.0,0.0,120.0,996.0208,753.5248,242.496
B11003521,0,445461.0,0.0,0,445461.0,0.0,87.0,888.5472,712.7376,175.8096
B11003522,0,423462.0,0.0,0,423462.0,0.0,250.0,1182.7392,677.5392,505.2
B11003523,0,630059.0,0.0,0,630059.0,0.0,147.0,1305.152,1008.0944,297.0576
B11003524,0,327339.0,0.0,0,327339.0,0.0,75.0,675.3024,523.7424,151.56
B11003525,0,1033785.0,0.0,0,1033785.0,0.0,287.0,2234.0256,1654.056,579.9696
B11003526,0,1368695.0,0.0,0,1368695.0,0.0,381.0,2959.8368,2189.912,769.9248
B11003527,0,321818.0,0.0,0,321818.0,0.0,93.0,702.8432,514.9088,187.9344
B11003528,0,1431992.0,0.0,0,1431992.0,0.0,499.0,3299.5664,2291.1872,1008.3792
B11003529,0,771855.0,0.0,0,771855.0,0.0,239.0,1717.9392,1234.968,482.9712
B11003530,0,185075.0,0.0,0,185075.0,0.0,50.0,397.16,296.12,101.04
B11003531,0,858544.0,0.0,0,858544.0,0.0,216.0,1810.1632,1373.6704,436.4928
B11003533,0,991120.0,0.0,0,991120.0,0.0,256.0,2103.1168,1585.792,517.3248
B11003534,0,217378.0,0.0,0,217378.0,0.0,86.0,521.5936,347.8048,173.7888
B11003535,0,345985.0,0.0,0,345985.0,0.0,80.0,715.24,553.576,161.664
B11003536,0,270761.0,0.0,0,270761.0,0.0,72.0,578.7152,433.2176,145.4976
B11003537,0,288666.0,0.0,0,288666.0,0.0,98.0,659.904,461.8656,198.0384
B11003538,0,122487.0,0.0,0,122487.0,0.0,93.0,383.9136,195.9792,187.9344
B11003539,0,610906.0,0.0,0,610906.0,0.0,135.0,1250.2576,977.4496,272.808
B11003540,0,1051258.0,0.0,0,1051258.0,0.0,293.0,2274.1072,1682.0128,592.0944
B11003541,0,63767.0,0.0,0,63767.0,0.0,14.0,130.3184,102.0272,28.2912
B11003542,0,1190857.0,0.0,0,1190857.0,0.0,285.0,2481.2992,1905.3712,575.928
B11003543,0,166291.0,0.0,0,166291.0,0.0,82.0,431.7712,266.0656,165.7056
B11003544,0,709232.0,0.0,0,709232.0,0.0,229.0,1597.5344,1134.7712,462.7632
B11003545,0,247077.0,0.0,0,247077.0,0.0,108.0,613.5696,395.3232,218.2464
B11003546,0,690937.0,0.0,0,690937.0,0.0,163.0,1434.8896,1105.4992,329.3904
B11003547,0,101631.0,0.0,0,101631.0,0.0,36.0,235.3584,162.6096,72.7488
B11003548,0,587549.0,0.0,0,587549.0,0.0,218.0,1380.6128,940.0784,440.5344
B11003549,0,443586.0,0.0,0,443586.0,0.0,133.0,978.504,709.7376,268.7664
B11003550,0,324499.0,0.0,0,324499.0,0.0,77.0,674.8,519.1984,155.6016
B11003551,0,328749.0,0.0,0,328749.0,0.0,66.0,659.3712,525.9984,133.3728
B11003552,0,317519.0,0.0,0,317519.0,0.0,77.0,663.632,508.0304,155.6016
B11003553,0,2448246.0,0.0,0,2448246.0,0.0,414.0,4753.8048,3917.1936,836.6112
B11003554,0,229702.0,0.0,0,229702.0,0.0,116.0,601.936,367.5232,234.4128
B11003555,0,161153.0,0.0,0,161153.0,0.0,46.0,350.8016,257.8448,92.9568
B11003556,0,86757.0,0.0,0,86757.0,0.0,56.0,251.976,138.8112,113.1648
B11003557,0,86757.0,0.0,0,86757.0,0.0,56.0,251.976,138.8112,113.1648
B11003559,0,479765.0,0.0,0,479765.0,0.0,142.0,1054.5776,767.624,286.9536
B11003560,0,466477.0,0.0,0,466477.0,0.0,114.0,976.7344,746.3632,230.3712
B11003561,0,162370.0,0.0,0,162370.0,0.0,51.0,362.8528,259.792,103.0608
B11003562,0,2606800.0,0.0,0,2606800.0,0.0,521.0,5223.7168,4170.88,1052.8368
B11003563,0,829428.0,0.0,0,829428.0,0.0,227.0,1785.8064,1327.0848,458.7216
B11003564,0,670911.0,0.0,0,670911.0,0.0,289.0,1657.4688,1073.4576,584.0112
B11003565,0,61947.0,0.0,0,61947.0,0.0,18.0,135.4896,99.1152,36.3744
B11003566,0,115632.0,0.0,0,115632.0,0.0,41.0,267.864,185.0112,82.8528
B11003567,0,483670.0,0.0,0,483670.0,0.0,166.0,1109.3248,773.872,335.4528
B11003568,0,169980.0,0.0,0,169980.0,0.0,143.0,560.9424,271.968,288.9744
B11003569,0,100165.0,0.0,0,100165.0,0.0,33.0,226.9504,160.264,66.6864
B11003570,0,696997.0,0.0,0,696997.0,0.0,164.0,1446.6064,1115.1952,331.4112
B11003571,0,857265.0,0.0,0,857265.0,0.0,173.0,1721.2224,1371.624,349.5984
B11003572,0,538633.0,0.0,0,538633.0,0.0,153.0,1170.9952,861.8128,309.1824
B11003573,0,289912.0,0.0,0,289912.0,0.0,150.0,766.9792,463.8592,303.12
B11003574,0,366383.0,0.0,0,366383.0,0.0,92.0,772.1264,586.2128,185.9136
B11003575,0,119967.0,0.0,0,119967.0,0.0,30.0,252.5712,191.9472,60.624
B11003576,0,289247.0,0.0,0,289247.0,0.0,91.0,646.688,462.7952,183.8928
B11003577,0,98605.0,0.0,0,98605.0,0.0,45.0,248.704,157.768,90.936
B11003578,0,214871.0,0.0,0,214871.0,0.0,78.0,501.416,343.7936,157.6224
B11003579,0,1087619.0,0.0,0,1087619.0,0.0,495.0,2740.4864,1740.1904,1000.296
B11003580,0,1250358.0,0.0,0,1250358.0,0.0,407.0,2823.0384,2000.5728,822.4656
B11003581,0,964951.0,0.0,0,964951.0,0.0,373.0,2297.68,1543.9216,753.7584
B11003582,0,461238.0,0.0,0,461238.0,0.0,277.0,1297.7424,737.9808,559.7616
B11003583,0,1477279.0,0.0,0,1477279.0,0.0,500.0,3374.0464,2363.6464,1010.4
