name,Num_EV,Demand,RES,SolarCapacity,BuyPowerEnergy,TripEnergy,ContractPower,Cost,EnergyCost,ContractCost
B11001703,5,118271.0,23395.78709395,16.853933,101196.58160927093,6188.412698412698,39.966292,282.19268,152.01307,80.763883
B11001704,5,169606.0,9260.0000463,6.6666667,166658.89001990695,6188.412698412698,64.0,417.4173,256.75276,129.3312
B11001705,5,501993.0,66928.6611109,48.214286,441644.7542322095,6143.809523809524,115.55357,1035.3925,696.80151,233.51066
B11001706,5,818734.0,152723.19816,110.30928,673065.9061075985,6143.809523809524,146.69072,1578.8069,1067.0754,296.43261
B11001708,5,239873.0,46271.66620395,33.333333,200005.03985940997,6372.380952380953,58.0,505.68532,309.81225,117.2064
B11001709,5,245650.0,55210.51098505,39.772727,196818.99604019613,6372.380952380953,55.420455,506.80483,304.71458,111.99365
B11001710,5,3220264.0,840070.0809414999,605.17241,2422923.8888431937,6188.412698412698,1206.8448,7399.2498,3866.7768,2438.792
B11001711,5,974733.0,233209.19999999998,168.0,750482.9486667984,6284.603174603174,254.84,2023.398,1190.7174,514.98067
B11001712,5,826968.0,175716.84955769998,127.08333,658595.6088782639,6365.079365079365,181.0,1654.4066,1043.5688,365.7648
B11001713,5,1356289.0,149267.6767395,107.95455,1214755.0788525827,6261.428571428572,2206.0,6602.594,1933.5898,4457.8848
B11001714,5,790517.0,158503.4928635,114.63415,640341.8134776085,6365.079365079365,158.56098,1557.7584,1014.3628,320.42002
B11001715,5,762110.0,182286.56250000003,131.25,587489.094829172,6365.079365079365,165.0,1515.6992,929.79842,333.432
B11001716,5,730750.0,146019.9298437,105.12821,592897.7816744521,6365.079365079365,164.94872,1477.8833,938.45232,333.32837
B11001717,5,840678.0,169354.3,122.0,679406.1578386733,6365.079365079365,257.56,1833.393,1076.8657,520.47725
B11001718,5,801133.0,170950.1495724,123.07692,640369.440712977,6365.079365079365,205.53846,1667.7206,1014.407,415.35212
B11001719,5,743668.0,149131.51432740001,107.36842,604000.7307844225,6365.079365079365,202.0,1574.4976,956.21704,408.2016
B11001720,5,821038.0,183400.8,132.0,644667.5046373765,6365.079365079365,189.0,1657.0151,1021.2839,381.9312
B11001722,5,742382.0,183363.18826800003,131.94444,567198.4802697011,6365.079365079365,213.68056,1582.8405,897.33344,431.80567
B11001723,5,767221.0,172904.52842000002,124.4186,601248.147129184,6365.079365079365,189.75581,1575.6145,951.81291,383.45855
B11001724,5,1894326.0,366485.29085999995,264.70588,1543979.7824073876,6365.079365079365,376.0,3709.3573,2460.1835,759.8208
B11001725,5,732485.0,154333.33179,111.11111,588133.5443239121,6365.079365079365,215.0,1582.0238,930.82954,434.472
B11001726,5,699743.0,125237.70432599999,90.163934,581961.0025292098,6365.079365079365,173.0,1450.0929,920.95348,349.5984
B11001728,5,3060132.0,790207.762452,568.96552,2295973.86925363,6365.079365079365,840.0,6390.2599,3663.3741,1697.472
B11001729,5,1635154.0,352999.37962950004,254.16667,1293790.935271871,6365.079365079365,404.0,3346.9304,2059.8814,816.4032
B11001734,5,316853.0,99670.41192810002,71.764706,224619.0793385961,6365.079365079365,124.12941,746.92947,349.2064,250.84072
B11001735,5,487546.0,94022.91999999998,68.0,400643.1953178631,6365.079365079365,195.32,1165.7476,630.84499,394.70266
B11001746,5,661550.0,168039.20833449997,121.05263,501293.5376041908,6365.079365079365,241.36842,1514.0113,791.88553,487.75731
B11001748,5,130942.0,4477.903292974999,3.2258065,132852.7957499952,6365.079365079365,67.0,362.99975,202.38035,135.3936
B11001749,5,132353.0,9573.448242354998,6.8965517,129089.22462982571,6284.603174603174,40.0,309.06077,196.48739,80.832
B11001750,5,236077.0,18646.791293399998,13.432836,223770.5351805114,6284.603174603174,64.0,520.65198,347.97749,129.3312
B11001751,5,457061.0,79969.51135239999,57.608696,383455.91226212104,6284.603174603174,86.0,899.01833,603.47409,173.7888
B11001752,5,215578.0,13728.956057685,9.8901099,208161.44651114222,6284.603174603174,58.406593,478.08594,323.00295,118.02804
B11001753,5,169622.0,11331.836726195,8.1632653,164611.2453363439,6284.603174603174,53.510204,395.44584,253.32263,108.13342
B11001754,5,175547.0,13653.934462639998,9.8360656,168247.3160734405,6284.603174603174,49.409836,395.94675,259.14034,99.847397
B11001755,5,120297.0,6506.953124999999,4.6875,120153.85009349031,6284.603174603174,29.765625,270.16148,182.1908,60.150375
B11001756,5,153411.0,13881.499999999998,10.0,145842.14146477156,6284.603174603174,48.9,359.35918,223.29206,98.81712
B11001757,5,185716.0,12619.545467164999,9.0909091,179507.17449379436,6284.603174603174,45.0,403.72848,277.15611,90.936
B11001758,5,286055.0,26695.191987349994,19.230769,265718.52889327926,6284.603174603174,74.0,618.2681,415.09428,149.5392
B11001759,5,538504.0,30586.3555087,22.033898,514280.6055850572,6284.603174603174,202.67797,1280.9754,812.7936,409.57163
B11001760,5,142159.0,25239.0906567,18.181818,122899.06441568819,5969.682539682541,27.818182,295.07472,187.08701,56.214982
B11001761,5,155226.0,27762.999999999996,20.0,133438.8924272812,5969.682539682541,27.0,313.51234,203.95074,54.5616
B11001762,5,156997.0,27397.697222299998,19.736842,135584.84084684926,5969.682539682541,28.0,318.49955,207.38425,56.5824
B11001763,5,156138.0,26622.054528299996,19.178082,135498.3668559104,5969.682539682541,26.0,313.32779,207.24589,52.5408
B11001764,5,148866.0,27085.853489249996,19.512195,127758.25704270482,5969.682539682541,30.0,309.61987,194.86172,60.624
B11001765,5,161873.0,27762.999999999996,20.0,140086.986252951,5969.682539682541,28.0,326.17009,214.58769,56.5824
B11001766,5,156534.0,27397.697222299998,19.736842,135117.40257561122,5969.682539682541,24.0,309.66845,206.63635,48.4992
B11001767,5,182142.0,32561.5430385,23.45679,155567.3233863626,5969.682539682541,26.765432,354.57961,239.35623,54.087585
B11001768,5,153771.0,26991.8049386,19.444444,132776.64901069034,5969.682539682541,23.0,303.38343,202.89115,46.4784
B11001769,5,165273.0,30254.5515668,21.794872,141058.05544597367,5969.682539682541,22.0,318.78489,216.1414,44.4576
B11001770,5,158720.0,26538.16168305,19.117647,138192.4548131022,5969.682539682541,25.0,315.51026,211.55644,50.52
B11001771,5,156444.0,27371.972026499996,19.71831,135050.29880020133,5969.682539682541,24.0,309.52819,206.52899,48.4992
B11001772,5,158322.0,29224.211110799995,21.052632,135080.7027125895,5969.682539682541,28.578947,321.19839,206.57763,57.752337
B11001773,5,156542.0,28114.430994749997,20.253165,134411.62485241957,5969.682539682541,28.797468,319.1504,205.50711,58.193924
B11001774,5,175854.0,30425.205175199997,21.917808,151407.64538638078,5969.682539682541,32.780822,357.34833,232.70074,66.243485
B11001775,5,145284.0,26695.191987349994,19.230769,124571.98858898065,5969.682539682541,24.0,291.8975,189.76369,48.4992
B11001776,5,151395.0,27440.174612299998,19.767442,129928.93140496073,5969.682539682541,27.0,307.48361,198.3348,54.5616
B11001777,5,174732.0,30425.205175199997,21.917808,150287.93609872056,5969.682539682541,28.0,345.89571,230.90921,56.5824
B11001778,5,181149.0,29746.07083365,21.428571,157384.4158062209,5969.682539682541,34.785714,370.09426,242.26357,70.294971
B11001779,5,159562.0,28474.872471149996,20.512821,137064.6069667746,5969.682539682541,29.794872,325.87161,209.75188,60.209477
B11001780,5,140567.0,24955.5054932,17.977528,121589.2251968073,5969.682539682541,23.640449,284.174,184.99127,47.77262
B11001781,5,155205.0,26538.16168305,19.117647,134649.29141304633,5969.682539682541,31.0,321.966,205.88737,62.6448
B11001782,5,175988.0,28579.558415249998,20.588235,153392.76368539844,5969.682539682541,29.0,350.52425,235.87693,58.6032
B11001783,5,141677.0,24496.764950849996,17.647059,123169.4570538136,5969.682539682541,23.0,284.82157,187.51964,46.4784
B11001784,5,158607.0,27124.7702745,19.54023,137460.77230213783,5969.682539682541,30.0,325.19365,210.38574,60.624
B11001785,5,160861.0,28778.719072049997,20.731707,138056.86604523164,5969.682539682541,28.0,324.22067,211.33949,56.5824
B11001786,5,160497.0,29498.187499999996,21.25,136973.08625603875,5969.682539682541,30.0,327.4482,209.60545,60.624
B11001787,5,133448.0,23135.83379605,16.666667,116291.51332299972,5969.682539682541,28.0,282.18066,176.51493,56.5824
B11001788,5,154519.0,26991.8049386,19.444444,133512.8838957945,5969.682539682541,26.0,310.62381,204.06912,52.5408
B11001789,5,164992.0,29498.187499999996,21.25,141470.78871960734,5969.682539682541,28.0,330.60292,216.80177,56.5824
B11001790,5,163190.0,28233.559251449995,20.338983,140935.98016153346,5969.682539682541,35.79661,343.88556,215.94608,72.33779
B11001791,5,170238.0,31050.72361115,22.368421,145172.55502562568,5969.682539682541,26.0,334.46934,222.7246,52.5408
B11001792,5,166607.0,30254.5515668,21.794872,142346.491999679,5969.682539682541,26.782051,330.50996,218.2029,54.121169
B11001793,5,153871.0,26695.191987349994,19.230769,133158.1286780616,5969.682539682541,32.0,321.80173,203.50151,64.6656
B11001794,5,175182.0,31776.9273429,22.891566,149396.75567211903,5969.682539682541,31.0,352.26065,229.48332,62.6448
B11001795,5,143114.0,25706.48214985,18.518519,123382.13864900001,5969.682539682541,28.0,296.8127,187.85993,56.5824
B11001796,5,167320.0,31889.932469949996,22.972973,141411.63354576903,5969.682539682541,27.77027,333.10231,216.70712,56.118162
B11001797,5,161051.0,27762.999999999996,20.0,139267.26773606933,5969.682539682541,29.0,326.87934,213.27614,58.6032
B11001798,5,157142.0,27085.853489249996,19.512195,136030.2184949242,5969.682539682541,30.804878,324.4815,208.09686,62.250498
B11001799,5,140383.0,23700.122323649997,17.073171,122656.69712179016,5969.682539682541,29.0,295.1073,186.69922,58.6032
B11001800,5,176130.0,31889.932469949996,22.972973,150217.40354275462,5969.682539682541,30.0,351.69738,230.79635,60.624
B11001801,5,177974.0,31050.72361115,22.368421,152900.79105110595,5969.682539682541,28.0,350.87612,235.08977,56.5824
B11001802,5,151931.0,28138.175300499996,20.27027,129768.86537975805,5969.682539682541,26.797297,307.7104,198.07869,54.151978
B11001803,5,182511.0,33237.394405299994,23.943662,155269.1352238424,5969.682539682541,33.0,367.56552,238.87912,66.6864
B11001804,5,166701.0,32466.62285355,23.376623,140211.97103753878,5969.682539682541,25.0,326.30117,214.78766,50.52
B11001805,5,176735.0,36716.724680700005,26.436782,146000.06428409647,5969.682539682541,30.0,351.0979,224.04861,60.624
B11001806,5,171345.0,32343.081868350004,23.287671,144975.63660600368,5969.682539682541,43.739726,371.63438,222.40953,88.389238
B11001807,5,166841.0,31906.013551050004,22.972973,140909.2232059501,5969.682539682541,25.0,326.70029,215.90327,50.52
B11001808,5,164625.0,29513.062500000004,21.25,141088.76417923011,5969.682539682541,27.0,327.97088,216.19053,54.5616
B11001809,5,153473.0,27777.000000000004,20.0,131670.22081718882,5969.682539682541,25.0,306.64086,201.12086,50.52
B11001810,5,161145.0,28179.56511675,20.289855,138952.02762955104,5969.682539682541,27.0,322.84785,212.77175,54.5616
B11001811,5,192485.0,34703.75,25.0,163760.90477200312,5969.682539682541,32.0,381.00656,252.46596,64.6656
B11001812,5,163879.0,28919.791203949997,20.833333,140950.48806837606,5969.682539682541,31.0,335.09325,215.96929,62.6448
B11001813,5,252562.0,17796.79512095,12.820513,241221.5010018108,6372.380952380953,65.0,549.367,375.75859,131.352
B11001814,5,191203.0,16195.08379605,11.666667,181451.40637599115,6372.380952380953,54.0,429.45797,280.12644,109.1232
B11001815,5,221061.0,13579.728266905,9.7826087,213861.40116473986,6372.380952380953,51.358696,472.63221,331.98243,103.78565
B11001816,5,315331.0,20953.208070999997,15.09434,301111.26149424055,6372.380952380953,79.0,677.51786,471.58221,159.6432
B11001817,5,175388.0,14873.036110899999,10.714286,166936.21021111484,6372.380952380953,41.928571,380.14924,256.90213,84.729257
B11001818,5,159814.0,10959.07888892,7.8947368,155274.45016283003,6372.380952380953,44.842105,362.37339,238.24331,90.616926
B11001819,5,167393.0,13495.902746929998,9.7222222,160312.60295409025,6372.380952380953,52.805556,389.77077,246.30436,106.70947
B11001820,5,184580.0,20822.249999999996,15.0,170617.5747802846,6372.380952380953,40.0,389.74931,262.79231,80.832
B11001821,5,205034.0,16753.535152899996,12.068966,194684.73882929786,6372.380952380953,60.741379,464.96837,301.29977,122.74618
B11001822,5,156137.0,10157.19516258,7.3170732,152373.8548275759,6372.380952380953,49.829268,366.78515,233.60236,100.69499
B11001823,5,89343.0,6610.238148119999,4.7619048,89109.3315869881,6372.380952380953,27.904762,216.72144,132.37912,56.389943
B11001824,5,129099.0,9915.357083365,7.1428571,125583.82000844927,6372.380952380953,33.285714,290.18065,190.7383,67.263771
B11001825,5,247327.0,14873.036110899999,10.714286,238833.14726380142,6372.380952380953,76.0,564.03588,371.93723,153.5808
B11001826,5,169169.0,18205.245765099997,13.114754,157341.4455122195,6372.380952380953,39.819672,364.79679,241.5505,80.467593
B11001827,5,269181.0,20674.57443855,14.893617,254938.61130226814,6372.380952380953,69.0,583.07734,397.70597,139.4352
B11001828,5,198557.0,13609.31376904,9.8039216,191524.38514783327,6372.380952380953,63.431373,461.32728,296.24321,128.18212
B11001829,5,220036.0,19830.7138891,14.285714,206602.59837800538,6372.380952380953,51.714286,469.72972,320.36835,104.50423
B11001830,5,198987.0,21689.843749999996,15.625,183705.8732357138,6372.380952380953,42.6875,417.23086,283.73359,86.2629
B11001831,5,203806.0,15774.431313399999,11.363636,194526.40476145307,6372.380952380953,49.5,440.74649,301.04644,100.0296
B11001832,5,281895.0,21918.158333099997,15.789474,266378.50659536145,6372.380952380953,95.684211,656.89477,416.0098,193.35865
B11001833,5,124459.0,11194.758024215,8.0645161,119739.564278156,6372.380952380953,32.451613,280.78023,181.38749,65.578219
B11001834,5,339833.0,14459.89629605,10.416667,331811.6037959386,6372.380952380953,109.79167,780.55934,520.70276,221.867
B11001835,5,177701.0,12339.111126534997,8.8888889,172002.2350174122,6372.380952380953,48.088889,397.46357,265.00777,97.178027
B11001836,5,336560.0,25826.046285649998,18.604651,317169.96771780995,6372.380952380953,77.0,705.40099,497.27614,155.6016
B11001837,5,193551.0,14164.796428299998,10.204082,185758.7328991224,6372.380952380953,55.367347,436.51674,287.01816,111.88633
B11001838,5,166221.0,15616.687499999998,11.25,157010.68821501287,6372.380952380953,46.775,375.01296,241.02129,94.52292
B11001839,5,162768.0,6940.749999999999,5.0,162209.42417462185,6372.380952380953,44.65,367.94299,249.33927,90.22872
B11001840,5,128797.0,9254.333379605,6.6666667,125933.06311831913,6372.380952380953,36.933333,297.2653,191.29709,74.63488
B11001841,5,128476.0,12248.382336609999,8.8235294,122618.83986681582,6372.380952380953,35.823529,293.54829,185.99433,72.392188
B11001842,5,152200.0,11966.810407054998,8.6206897,146659.4686646541,6372.380952380953,40.62069,341.34735,224.45934,82.08629
B11001843,5,206077.0,10678.076933755,7.6923077,201991.23843759563,6372.380952380953,51.307692,449.8266,312.99017,103.68258
B11001844,5,164567.0,12619.545467164999,9.0909091,158328.14188998955,6372.380952380953,53.0,385.86798,243.12922,107.1024
B11001845,5,305788.0,18686.6339747,13.461538,293622.18784833275,6372.380952380953,70.730769,645.92666,459.59969,142.93274
B11001846,5,171020.0,30668.429877449995,22.093023,146332.35226085517,5969.682539682541,31.55814,347.06808,224.58027,63.772688
B11001847,5,358166.0,16331.176633899999,11.764706,348245.3423845565,6372.380952380953,93.117647,775.55123,546.99674,188.17214
B11001848,5,241563.0,18686.6339747,13.461538,229288.85812119185,6372.380952380953,76.0,553.64139,356.66636,153.5808
B11001849,5,31290.0,8542.46160253,6.1538462,29313.13205910147,6365.079365079365,11.461538,90.301439,36.716885,23.161477
B11001850,5,283235.0,12627.2727399,9.0909091,277362.2137857806,6365.079365079365,99.454545,670.20952,433.59542,200.97775
B11001853,5,874145.0,241140.98397450004,173.62637,642083.1011424016,6365.079365079365,191.05495,1730.9195,1017.1488,386.08383
B11001855,5,1691639.0,501705.25541500014,361.01695,1205320.7205590748,6365.079365079365,460.16949,3508.5446,1918.329,929.91051
B11001856,5,1987939.0,580570.78917,417.97753,1429550.9542130958,6365.079365079365,479.0,4006.4707,2277.0974,967.9632
B11001857,5,1640276.0,509809.57215450006,367.07317,1155545.7806475344,6365.079365079365,480.32927,3480.3934,1838.6891,970.64939
B11001858,5,1202468.0,304786.5087959,220.43011,907057.9669000884,6284.603174603174,203.77419,2263.7877,1441.2374,411.78689
B11001859,5,1675635.0,369472.89506589994,267.21311,1316906.5441672015,6284.603174603174,283.65574,3164.0099,2096.9951,573.21151
B11001860,5,1656335.0,392975.05772569997,284.21053,1271968.2007383027,6284.603174603174,300.0,3155.3074,2025.0938,606.24
B11001861,5,1091289.0,229324.19714539996,165.85366,870228.5167456056,6284.603174603174,187.73171,2075.5687,1382.3103,379.36823
B11001862,5,1728230.0,367704.3792483,265.93407,1370254.7863104942,6284.603174603174,352.0,3385.2069,2182.3523,711.3216
B11001863,5,1571995.0,373954.8017394999,270.45455,1206104.0590204156,6284.603174603174,289.0,3003.2792,1919.7111,584.0112
B11001864,5,1463989.0,307264.44137179997,222.22222,1165128.7621649893,6284.603174603174,273.0,2819.7735,1854.1507,551.6784
B11001865,5,1468324.0,337376.36,244.0,1141595.6257309145,6287.619047619047,290.8,2856.7414,1816.4928,587.64864
B11001866,5,1527623.0,348233.03447649995,251.85185,1191157.4298028029,6287.619047619047,303.92593,2976.5022,1895.7917,614.17351
B11001867,5,2359228.0,467349.2199999999,338.0,1906913.0817800122,6287.619047619047,562.0,4796.1403,3041.0007,1135.6896
B11001868,5,1493931.0,279869.7851316,202.40964,1222454.8092238025,6287.619047619047,272.0,2874.3022,1945.8675,549.6576
B11001869,5,1741969.0,378123.3908590999,273.46939,1377052.096085159,6287.619047619047,312.32653,3329.2808,2193.2232,631.14945
B11001870,5,1953039.0,397971.90465,286.51685,1581568.4120455298,6365.079365079365,823.0,4711.5111,2520.3253,1663.1184
B11001871,5,566822.0,81424.13841,58.62069,493121.12023263046,6365.079365079365,218.72414,1344.3591,778.80967,441.99774
B11001872,5,926994.0,81705.881781,58.823529,852661.9671133561,6365.079365079365,364.0,2213.558,1354.075,735.5712
B11001873,5,678090.0,114388.235049,82.352941,574072.5446275056,6365.079365079365,262.52941,1604.5279,908.33195,530.51944
B11001874,5,866424.0,138900.0,100.0,742725.8745759602,6365.079365079365,364.0,2110.7485,1178.1773,735.5712
B11001875,5,563915.0,69450.0,50.0,502188.4309783708,6365.079365079365,196.0,1297.6442,793.31736,396.0768
B11001876,5,859672.0,100190.164572,72.131148,768041.8862189129,6365.079365079365,323.11475,2019.166,1218.6829,652.9503
B11001877,5,698728.0,64106.30747862,46.153846,641500.485517221,6365.079365079365,196.0,1513.7165,1016.2167,396.0768
B11001878,5,499355.0,105019.68279132001,75.609756,404396.97868827765,6365.079365079365,165.2439,1124.4832,636.85104,333.92488
B11001879,5,555623.0,104172.75,75.0,459931.84119410027,6365.079365079365,196.0,1274.4086,725.70682,396.0768
B11001880,5,503688.0,115221.37436865,82.954545,398933.814084893,6365.079365079365,192.17045,1183.1923,628.10998,388.33805
B11001881,5,554537.0,96159.46121793,69.230769,466614.5374564808,6365.079365079365,195.61538,1274.0833,736.39913,395.29957
B11001882,5,733736.0,109745.77822362,79.012346,632570.6991244011,6365.079365079365,288.30864,1744.29,1001.929,582.6141
B11001883,5,859613.0,181462.2078852,130.64516,692704.5063475035,6365.079365079365,297.0,1949.7158,1098.1431,600.1776
B11001884,5,475268.0,79913.34305559,57.534247,402676.9423374328,6365.079365079365,168.42466,1096.0748,634.09898,340.35255
B11001885,5,1260809.0,179221.93817220003,129.03226,1095322.4318740536,6365.079365079365,463.70968,2927.9285,1742.3318,937.06452
B11001886,5,573040.0,145841.85,105.0,441422.90081760427,6365.079365079365,212.95,1332.2969,696.09251,430.32936
B11001887,5,663896.0,182109.3984567,131.11111,501143.0892412866,6365.079365079365,234.82222,1518.3958,791.64482,474.52875
B11001889,5,1173574.0,283002.6375,203.75,900787.0394969477,6365.079365079365,310.8125,2440.3213,1431.0751,628.0899
B11001890,5,969720.0,224880.85449720002,161.90476,752968.7718067754,6365.079365079365,284.38095,2076.1239,1194.5659,574.67703
B11001891,5,748500.0,61764.44382680001,44.444444,693829.0114892696,6365.079365079365,252.0,1707.5728,1099.9423,509.2416
B11001894,5,1166852.0,231495.0046299,166.66667,944304.1222394367,6365.079365079365,224.0,2268.695,1500.7025,452.6592
B11001895,5,625971.0,131103.0549386,94.444444,503251.9870530953,6365.079365079365,173.05556,1331.8686,795.01905,349.71067
B11001896,5,638114.0,132043.53628064998,95.121951,514716.80075275426,6365.079365079365,149.09756,1303.0006,813.36276,301.29635
B11001897,5,807301.0,176673.6401495,127.27273,642060.7881489794,6365.079365079365,214.18182,1695.3408,1017.1131,432.81862
B11001898,5,661635.0,132970.15833309997,95.789474,537609.9063862445,6365.079365079365,202.0,1447.7196,849.99172,408.2016
B11001899,5,640477.0,144984.549386,104.44444,505802.0671035704,6365.079365079365,192.0,1391.9817,799.09918,387.9936
