計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/03/02,24,47,,,20,2,,,
2014/03/03,01,47,,,20,2,,,
2014/03/03,02,44,,,19,2,,,
2014/03/03,03,47,,,22,2,,,
2014/03/03,04,42,,,17,2,,,
2014/03/03,05,46,,,20,2,,,
2014/03/03,06,45,,,19,2,,,
2014/03/03,07,46,,,18,2,,,
2014/03/03,08,63,,,23,2,,,
2014/03/03,09,136,,,66,4,,,
2014/03/03,10,201,,,86,14,,,
2014/03/03,11,214,,,81,14,,,
2014/03/03,12,212,,,76,16,,,
2014/03/03,13,201,,,72,16,,,
2014/03/03,14,199,,,71,17,,,
2014/03/03,15,200,,,70,16,,,
2014/03/03,16,203,,,71,16,,,
2014/03/03,17,207,,,72,16,,,
2014/03/03,18,212,,,72,27,,,
2014/03/03,19,207,,,74,26,,,
2014/03/03,20,121,,,43,15,,,
2014/03/03,21,61,,,32,3,,,
2014/03/03,22,49,,,23,2,,,
2014/03/03,23,44,,,20,2,,,
2014/03/03,24,44,,,21,2,,,
2014/03/04,01,43,,,21,2,,,
2014/03/04,02,41,,,19,2,,,
2014/03/04,03,43,,,21,2,,,
2014/03/04,04,38,,,17,1,,,
2014/03/04,05,42,,,19,2,,,
2014/03/04,06,42,,,18,2,,,
2014/03/04,07,41,,,17,2,,,
2014/03/04,08,55,,,20,2,,,
2014/03/04,09,138,,,63,5,,,
2014/03/04,10,207,,,82,14,,,
2014/03/04,11,208,,,81,14,,,
2014/03/04,12,203,,,79,14,,,
2014/03/04,13,194,,,73,15,,,
2014/03/04,14,185,,,70,12,,,
2014/03/04,15,187,,,72,13,,,
2014/03/04,16,190,,,72,15,,,
2014/03/04,17,193,,,73,15,,,
2014/03/04,18,207,,,76,24,,,
2014/03/04,19,205,,,77,24,,,
2014/03/04,20,128,,,44,17,,,
2014/03/04,21,66,,,33,3,,,
2014/03/04,22,55,,,25,3,,,
2014/03/04,23,50,,,21,3,,,
2014/03/04,24,49,,,22,2,,,
2014/03/05,01,48,,,22,2,,,
2014/03/05,02,46,,,21,2,,,
2014/03/05,03,48,,,23,3,,,
2014/03/05,04,44,,,18,2,,,
2014/03/05,05,47,,,21,2,,,
2014/03/05,06,47,,,20,3,,,
2014/03/05,07,48,,,20,2,,,
2014/03/05,08,59,,,20,2,,,
2014/03/05,09,138,,,67,4,,,
2014/03/05,10,197,,,84,11,,,
2014/03/05,11,205,,,77,14,,,
2014/03/05,12,206,,,74,16,,,
2014/03/05,13,202,,,72,16,,,
2014/03/05,14,199,,,67,15,,,
2014/03/05,15,200,,,74,16,,,
2014/03/05,16,195,,,74,15,,,
2014/03/05,17,201,,,76,16,,,
2014/03/05,18,213,,,78,25,,,
2014/03/05,19,206,,,80,24,,,
2014/03/05,20,123,,,47,14,,,
2014/03/05,21,63,,,37,5,,,
2014/03/05,22,52,,,31,4,,,
2014/03/05,23,45,,,18,4,,,
2014/03/05,24,45,,,17,7,,,
2014/03/06,01,45,,,19,3,,,
2014/03/06,02,42,,,16,2,,,
2014/03/06,03,45,,,19,2,,,
2014/03/06,04,40,,,14,2,,,
2014/03/06,05,44,,,18,2,,,
2014/03/06,06,43,,,16,3,,,
2014/03/06,07,43,,,16,2,,,
2014/03/06,08,56,,,18,3,,,
2014/03/06,09,138,,,66,4,,,
2014/03/06,10,204,,,87,14,,,
2014/03/06,11,214,,,79,17,,,
2014/03/06,12,214,,,74,17,,,
2014/03/06,13,205,,,69,18,,,
2014/03/06,14,206,,,70,18,,,
2014/03/06,15,207,,,72,16,,,
2014/03/06,16,209,,,73,18,,,
2014/03/06,17,212,,,76,19,,,
2014/03/06,18,217,,,73,28,,,
2014/03/06,19,215,,,77,27,,,
2014/03/06,20,118,,,40,15,,,
2014/03/06,21,60,,,29,3,,,
2014/03/06,22,50,,,20,3,,,
2014/03/06,23,44,,,18,3,,,
2014/03/06,24,44,,,18,3,,,
2014/03/07,01,44,,,19,2,,,
2014/03/07,02,41,,,16,2,,,
2014/03/07,03,44,,,19,3,,,
2014/03/07,04,40,,,16,2,,,
2014/03/07,05,42,,,17,2,,,
2014/03/07,06,42,,,15,2,,,
2014/03/07,07,42,,,16,2,,,
2014/03/07,08,56,,,20,3,,,
2014/03/07,09,137,,,64,4,,,
2014/03/07,10,202,,,80,14,,,
2014/03/07,11,214,,,72,14,,,
2014/03/07,12,211,,,71,16,,,
2014/03/07,13,211,,,73,16,,,
2014/03/07,14,201,,,64,16,,,
2014/03/07,15,203,,,69,18,,,
2014/03/07,16,208,,,70,18,,,
2014/03/07,17,210,,,73,18,,,
2014/03/07,18,217,,,71,30,,,
2014/03/07,19,211,,,73,27,,,
2014/03/07,20,119,,,40,17,,,
2014/03/07,21,59,,,30,2,,,
2014/03/07,22,48,,,21,2,,,
2014/03/07,23,45,,,19,3,,,
2014/03/07,24,44,,,21,3,,,
2014/03/08,01,45,,,20,2,,,
2014/03/08,02,42,,,19,2,,,
2014/03/08,03,44,,,20,2,,,
2014/03/08,04,39,,,15,2,,,
2014/03/08,05,43,,,19,2,,,
2014/03/08,06,44,,,18,2,,,
2014/03/08,07,43,,,18,2,,,
2014/03/08,08,62,,,22,2,,,
2014/03/08,09,136,,,65,4,,,
2014/03/08,10,190,,,76,13,,,
2014/03/08,11,217,,,80,15,,,
2014/03/08,12,211,,,73,14,,,
2014/03/08,13,208,,,70,16,,,
2014/03/08,14,204,,,71,16,,,
2014/03/08,15,206,,,72,16,,,
2014/03/08,16,204,,,71,16,,,
2014/03/08,17,207,,,74,16,,,
2014/03/08,18,216,,,79,17,,,
2014/03/08,19,211,,,80,16,,,
2014/03/08,20,121,,,44,15,,,
2014/03/08,21,62,,,32,2,,,
2014/03/08,22,51,,,25,2,,,
2014/03/08,23,45,,,22,1,,,
2014/03/08,24,45,,,22,2,,,
2014/03/09,01,46,,,23,2,,,
2014/03/09,02,44,,,21,2,,,
2014/03/09,03,46,,,23,2,,,
2014/03/09,04,42,,,20,2,,,
2014/03/09,05,44,,,21,2,,,
2014/03/09,06,45,,,20,2,,,
2014/03/09,07,43,,,18,2,,,
2014/03/09,08,58,,,22,2,,,
2014/03/09,09,146,,,71,4,,,
2014/03/09,10,212,,,95,12,,,
2014/03/09,11,207,,,82,14,,,
2014/03/09,12,206,,,78,14,,,
2014/03/09,13,200,,,74,16,,,
2014/03/09,14,201,,,74,16,,,
2014/03/09,15,203,,,79,14,,,
2014/03/09,16,198,,,79,13,,,
2014/03/09,17,203,,,81,16,,,
2014/03/09,18,208,,,76,22,,,
2014/03/09,19,201,,,78,24,,,
2014/03/09,20,119,,,40,16,,,
2014/03/09,21,66,,,32,4,,,
2014/03/09,22,53,,,22,4,,,
2014/03/09,23,45,,,18,4,,,
2014/03/09,24,44,,,18,3,,,
2014/03/10,01,45,,,19,2,,,
2014/03/10,02,41,,,16,2,,,
2014/03/10,03,44,,,20,2,,,
2014/03/10,04,40,,,15,2,,,
2014/03/10,05,43,,,17,2,,,
2014/03/10,06,43,,,15,2,,,
2014/03/10,07,42,,,15,2,,,
2014/03/10,08,62,,,19,3,,,
2014/03/10,09,136,,,62,4,,,
2014/03/10,10,197,,,80,11,,,
2014/03/10,11,210,,,84,14,,,
2014/03/10,12,208,,,83,14,,,
2014/03/10,13,207,,,78,14,,,
2014/03/10,14,203,,,73,16,,,
2014/03/10,15,208,,,74,16,,,
2014/03/10,16,202,,,72,16,,,
2014/03/10,17,203,,,77,16,,,
2014/03/10,18,216,,,79,28,,,
2014/03/10,19,214,,,83,25,,,
2014/03/10,20,121,,,39,16,,,
2014/03/10,21,61,,,28,3,,,
2014/03/10,22,48,,,17,3,,,
2014/03/10,23,44,,,16,3,,,
2014/03/10,24,44,,,17,2,,,
2014/03/11,01,44,,,18,2,,,
2014/03/11,02,42,,,16,2,,,
2014/03/11,03,43,,,18,2,,,
2014/03/11,04,40,,,14,2,,,
2014/03/11,05,43,,,16,2,,,
2014/03/11,06,42,,,15,2,,,
2014/03/11,07,42,,,15,2,,,
2014/03/11,08,59,,,17,2,,,
2014/03/11,09,142,,,62,5,,,
2014/03/11,10,199,,,75,13,,,
2014/03/11,11,215,,,81,15,,,
2014/03/11,12,208,,,81,12,,,
2014/03/11,13,203,,,77,14,,,
2014/03/11,14,200,,,72,14,,,
2014/03/11,15,204,,,73,14,,,
2014/03/11,16,202,,,74,14,,,
2014/03/11,17,206,,,76,16,,,
2014/03/11,18,218,,,80,26,,,
2014/03/11,19,207,,,78,24,,,
2014/03/11,20,118,,,38,16,,,
2014/03/11,21,64,,,30,3,,,
2014/03/11,22,54,,,20,3,,,
2014/03/11,23,48,,,18,2,,,
2014/03/11,24,47,,,19,2,,,
2014/03/12,01,48,,,21,2,,,
2014/03/12,02,44,,,18,2,,,
2014/03/12,03,48,,,21,3,,,
2014/03/12,04,43,,,17,2,,,
2014/03/12,05,48,,,21,2,,,
2014/03/12,06,48,,,18,2,,,
2014/03/12,07,47,,,17,2,,,
2014/03/12,08,45,,,14,2,,,
2014/03/12,09,98,,,45,2,,,
2014/03/12,10,71,,,30,4,,,
2014/03/12,11,73,,,27,5,,,
2014/03/12,12,74,,,27,5,,,
2014/03/12,13,75,,,27,6,,,
2014/03/12,14,74,,,25,5,,,
2014/03/12,15,74,,,26,5,,,
2014/03/12,16,67,,,23,4,,,
2014/03/12,17,64,,,23,5,,,
2014/03/12,18,55,,,19,6,,,
2014/03/12,19,52,,,18,6,,,
2014/03/12,20,49,,,16,6,,,
2014/03/12,21,58,,,30,2,,,
2014/03/12,22,50,,,22,2,,,
2014/03/12,23,47,,,20,2,,,
2014/03/12,24,48,,,21,2,,,
2014/03/13,01,48,,,22,2,,,
2014/03/13,02,44,,,20,2,,,
2014/03/13,03,47,,,23,2,,,
2014/03/13,04,42,,,19,2,,,
2014/03/13,05,45,,,21,2,,,
2014/03/13,06,47,,,20,2,,,
2014/03/13,07,46,,,20,2,,,
2014/03/13,08,57,,,22,2,,,
2014/03/13,09,138,,,66,4,,,
2014/03/13,10,194,,,81,11,,,
2014/03/13,11,218,,,80,17,,,
2014/03/13,12,212,,,76,14,,,
2014/03/13,13,212,,,78,16,,,
2014/03/13,14,205,,,71,16,,,
2014/03/13,15,211,,,80,16,,,
2014/03/13,16,210,,,75,16,,,
2014/03/13,17,211,,,75,16,,,
2014/03/13,18,207,,,74,26,,,
2014/03/13,19,203,,,73,24,,,
2014/03/13,20,126,,,42,16,,,
2014/03/13,21,69,,,32,3,,,
2014/03/13,22,56,,,22,3,,,
2014/03/13,23,49,,,18,3,,,
2014/03/13,24,48,,,18,2,,,
2014/03/14,01,48,,,21,2,,,
2014/03/14,02,46,,,18,3,,,
2014/03/14,03,49,,,21,2,,,
2014/03/14,04,44,,,16,3,,,
2014/03/14,05,46,,,18,3,,,
2014/03/14,06,48,,,17,3,,,
2014/03/14,07,47,,,16,3,,,
2014/03/14,08,62,,,19,3,,,
2014/03/14,09,140,,,61,5,,,
2014/03/14,10,200,,,84,12,,,
2014/03/14,11,214,,,81,12,,,
2014/03/14,12,215,,,81,15,,,
2014/03/14,13,206,,,78,14,,,
2014/03/14,14,204,,,79,14,,,
2014/03/14,15,210,,,81,14,,,
2014/03/14,16,204,,,79,14,,,
2014/03/14,17,209,,,81,16,,,
2014/03/14,18,215,,,79,23,,,
2014/03/14,19,214,,,81,25,,,
2014/03/14,20,125,,,42,16,,,
2014/03/14,21,64,,,30,3,,,
2014/03/14,22,51,,,20,3,,,
2014/03/14,23,47,,,17,3,,,
2014/03/14,24,47,,,18,3,,,
2014/03/15,01,47,,,18,2,,,
2014/03/15,02,45,,,16,3,,,
2014/03/15,03,47,,,19,3,,,
2014/03/15,04,43,,,14,3,,,
2014/03/15,05,46,,,17,2,,,
2014/03/15,06,46,,,15,3,,,
2014/03/15,07,46,,,14,2,,,
2014/03/15,08,66,,,16,3,,,
2014/03/15,09,137,,,60,5,,,
2014/03/15,10,197,,,88,13,,,
2014/03/15,11,212,,,78,14,,,
2014/03/15,12,214,,,81,14,,,
2014/03/15,13,203,,,75,14,,,
2014/03/15,14,196,,,70,15,,,
2014/03/15,15,194,,,71,13,,,
2014/03/15,16,196,,,72,13,,,
2014/03/15,17,197,,,74,15,,,
2014/03/15,18,209,,,79,25,,,
2014/03/15,19,206,,,78,24,,,
2014/03/15,20,123,,,40,18,,,
2014/03/15,21,68,,,32,4,,,
2014/03/15,22,59,,,24,4,,,
2014/03/15,23,51,,,19,3,,,
2014/03/15,24,49,,,19,3,,,
2014/03/16,01,51,,,20,4,,,
2014/03/16,02,47,,,18,3,,,
2014/03/16,03,50,,,21,4,,,
2014/03/16,04,46,,,17,3,,,
2014/03/16,05,49,,,21,3,,,
2014/03/16,06,50,,,20,4,,,
2014/03/16,07,53,,,21,4,,,
2014/03/16,08,69,,,21,3,,,
2014/03/16,09,159,,,74,6,,,
2014/03/16,10,209,,,83,14,,,
2014/03/16,11,202,,,74,14,,,
2014/03/16,12,205,,,73,14,,,
2014/03/16,13,205,,,77,14,,,
2014/03/16,14,200,,,74,16,,,
2014/03/16,15,199,,,71,15,,,
2014/03/16,16,200,,,72,16,,,
2014/03/16,17,201,,,70,18,,,
2014/03/16,18,210,,,73,25,,,
2014/03/16,19,212,,,76,27,,,
2014/03/16,20,121,,,39,18,,,
2014/03/16,21,64,,,30,5,,,
2014/03/16,22,53,,,22,4,,,
2014/03/16,23,48,,,19,3,,,
2014/03/16,24,47,,,18,3,,,
2014/03/17,01,47,,,19,3,,,
2014/03/17,02,44,,,17,3,,,
2014/03/17,03,47,,,19,2,,,
2014/03/17,04,43,,,17,2,,,
2014/03/17,05,46,,,19,2,,,
2014/03/17,06,45,,,18,3,,,
2014/03/17,07,45,,,18,2,,,
2014/03/17,08,57,,,19,3,,,
2014/03/17,09,145,,,68,4,,,
2014/03/17,10,200,,,86,12,,,
2014/03/17,11,209,,,77,14,,,
2014/03/17,12,198,,,71,15,,,
2014/03/17,13,189,,,68,15,,,
2014/03/17,14,185,,,64,14,,,
2014/03/17,15,185,,,64,14,,,
2014/03/17,16,182,,,63,16,,,
2014/03/17,17,184,,,68,16,,,
2014/03/17,18,200,,,70,26,,,
2014/03/17,19,198,,,69,25,,,
2014/03/17,20,123,,,41,18,,,
2014/03/17,21,66,,,33,3,,,
2014/03/17,22,57,,,25,3,,,
2014/03/17,23,51,,,21,3,,,
2014/03/17,24,49,,,22,3,,,
2014/03/18,01,50,,,22,2,,,
2014/03/18,02,47,,,20,2,,,
2014/03/18,03,52,,,24,2,,,
2014/03/18,04,48,,,21,2,,,
2014/03/18,05,50,,,24,2,,,
2014/03/18,06,52,,,22,3,,,
2014/03/18,07,52,,,21,3,,,
2014/03/18,08,72,,,23,9,,,
2014/03/18,09,148,,,69,10,,,
2014/03/18,10,196,,,82,13,,,
2014/03/18,11,208,,,83,14,,,
2014/03/18,12,211,,,78,16,,,
2014/03/18,13,207,,,74,16,,,
2014/03/18,14,207,,,74,14,,,
2014/03/18,15,204,,,73,16,,,
2014/03/18,16,202,,,72,16,,,
2014/03/18,17,207,,,74,16,,,
2014/03/18,18,213,,,76,25,,,
2014/03/18,19,209,,,75,25,,,
2014/03/18,20,130,,,48,18,,,
2014/03/18,21,69,,,37,3,,,
2014/03/18,22,58,,,27,3,,,
2014/03/18,23,51,,,22,3,,,
2014/03/18,24,50,,,24,3,,,
2014/03/19,01,49,,,21,2,,,
2014/03/19,02,45,,,18,3,,,
2014/03/19,03,48,,,21,2,,,
2014/03/19,04,44,,,16,3,,,
2014/03/19,05,46,,,18,3,,,
2014/03/19,06,46,,,17,3,,,
2014/03/19,07,46,,,16,3,,,
2014/03/19,08,71,,,22,4,,,
2014/03/19,09,146,,,64,5,,,
2014/03/19,10,210,,,88,12,,,
2014/03/19,11,212,,,80,12,,,
2014/03/19,12,204,,,77,14,,,
2014/03/19,13,200,,,76,14,,,
2014/03/19,14,194,,,75,13,,,
2014/03/19,15,198,,,77,13,,,
2014/03/19,16,199,,,77,13,,,
2014/03/19,17,208,,,81,16,,,
2014/03/19,18,210,,,77,23,,,
2014/03/19,19,207,,,78,24,,,
2014/03/19,20,131,,,44,17,,,
2014/03/19,21,68,,,31,4,,,
2014/03/19,22,57,,,23,3,,,
2014/03/19,23,51,,,18,4,,,
2014/03/19,24,50,,,20,4,,,
2014/03/20,01,50,,,20,3,,,
2014/03/20,02,48,,,17,3,,,
2014/03/20,03,50,,,20,4,,,
2014/03/20,04,46,,,15,4,,,
2014/03/20,05,49,,,19,2,,,
2014/03/20,06,49,,,16,3,,,
2014/03/20,07,49,,,15,2,,,
2014/03/20,08,63,,,15,3,,,
2014/03/20,09,139,,,61,5,,,
2014/03/20,10,197,,,88,13,,,
2014/03/20,11,209,,,77,14,,,
2014/03/20,12,211,,,80,14,,,
2014/03/20,13,210,,,79,14,,,
2014/03/20,14,217,,,76,16,,,
2014/03/20,15,206,,,82,15,,,
2014/03/20,16,201,,,78,15,,,
2014/03/20,17,205,,,80,16,,,
2014/03/20,18,213,,,79,25,,,
2014/03/20,19,208,,,79,25,,,
2014/03/20,20,119,,,41,17,,,
2014/03/20,21,65,,,32,4,,,
2014/03/20,22,57,,,25,4,,,
2014/03/20,23,49,,,20,4,,,
2014/03/20,24,49,,,20,4,,,
2014/03/21,01,50,,,22,3,,,
2014/03/21,02,46,,,19,4,,,
2014/03/21,03,49,,,22,3,,,
2014/03/21,04,44,,,17,4,,,
2014/03/21,05,48,,,20,4,,,
2014/03/21,06,48,,,18,4,,,
2014/03/21,07,47,,,17,4,,,
2014/03/21,08,60,,,19,4,,,
2014/03/21,09,140,,,62,6,,,
2014/03/21,10,207,,,89,14,,,
2014/03/21,11,217,,,83,15,,,
2014/03/21,12,217,,,84,16,,,
2014/03/21,13,216,,,84,16,,,
2014/03/21,14,214,,,84,16,,,
2014/03/21,15,216,,,85,16,,,
2014/03/21,16,214,,,85,17,,,
2014/03/21,17,213,,,85,18,,,
2014/03/21,18,220,,,83,26,,,
2014/03/21,19,211,,,81,26,,,
2014/03/21,20,122,,,42,17,,,
2014/03/21,21,65,,,31,4,,,
2014/03/21,22,55,,,23,4,,,
2014/03/21,23,48,,,18,4,,,
2014/03/21,24,47,,,19,4,,,
2014/03/22,01,47,,,19,3,,,
2014/03/22,02,45,,,17,4,,,
2014/03/22,03,48,,,20,4,,,
2014/03/22,04,43,,,15,4,,,
2014/03/22,05,46,,,18,3,,,
2014/03/22,06,47,,,16,4,,,
2014/03/22,07,48,,,15,3,,,
2014/03/22,08,66,,,17,4,,,
2014/03/22,09,147,,,65,6,,,
2014/03/22,10,199,,,90,14,,,
2014/03/22,11,210,,,79,16,,,
2014/03/22,12,205,,,78,15,,,
2014/03/22,13,199,,,74,15,,,
2014/03/22,14,185,,,67,15,,,
2014/03/22,15,189,,,70,15,,,
2014/03/22,16,190,,,72,15,,,
2014/03/22,17,190,,,73,16,,,
2014/03/22,18,205,,,78,26,,,
2014/03/22,19,205,,,78,25,,,
2014/03/22,20,120,,,40,18,,,
2014/03/22,21,66,,,32,4,,,
2014/03/22,22,56,,,23,4,,,
2014/03/22,23,52,,,20,4,,,
2014/03/22,24,49,,,20,4,,,
2014/03/23,01,48,,,20,4,,,
2014/03/23,02,47,,,19,4,,,
2014/03/23,03,49,,,21,4,,,
2014/03/23,04,46,,,18,4,,,
2014/03/23,05,48,,,21,4,,,
2014/03/23,06,50,,,20,4,,,
2014/03/23,07,49,,,20,4,,,
2014/03/23,08,67,,,21,4,,,
2014/03/23,09,150,,,71,6,,,
2014/03/23,10,210,,,85,15,,,
2014/03/23,11,199,,,75,15,,,
2014/03/23,12,188,,,69,15,,,
2014/03/23,13,189,,,72,15,,,
2014/03/23,14,184,,,69,15,,,
2014/03/23,15,183,,,67,16,,,
2014/03/23,16,179,,,66,16,,,
2014/03/23,17,187,,,67,17,,,
2014/03/23,18,201,,,72,26,,,
2014/03/23,19,198,,,73,27,,,
2014/03/23,20,125,,,42,19,,,
2014/03/23,21,68,,,33,6,,,
2014/03/23,22,60,,,26,5,,,
2014/03/23,23,50,,,20,4,,,
2014/03/23,24,49,,,20,4,,,
2014/03/24,01,50,,,21,4,,,
2014/03/24,02,47,,,19,4,,,
2014/03/24,03,50,,,21,3,,,
2014/03/24,04,45,,,18,3,,,
2014/03/24,05,49,,,21,3,,,
2014/03/24,06,50,,,20,4,,,
2014/03/24,07,49,,,20,3,,,
2014/03/24,08,62,,,22,4,,,
2014/03/24,09,143,,,68,5,,,
2014/03/24,10,190,,,83,13,,,
2014/03/24,11,195,,,74,15,,,
2014/03/24,12,185,,,67,16,,,
2014/03/24,13,185,,,67,16,,,
2014/03/24,14,180,,,64,15,,,
2014/03/24,15,179,,,64,16,,,
2014/03/24,16,181,,,65,17,,,
2014/03/24,17,181,,,67,17,,,
2014/03/24,18,198,,,70,26,,,
2014/03/24,19,192,,,69,26,,,
2014/03/24,20,124,,,43,19,,,
2014/03/24,21,70,,,36,4,,,
2014/03/24,22,61,,,28,4,,,
2014/03/24,23,55,,,24,4,,,
2014/03/24,24,55,,,25,4,,,
2014/03/25,01,53,,,24,3,,,
2014/03/25,02,52,,,23,3,,,
2014/03/25,03,54,,,26,3,,,
2014/03/25,04,50,,,22,3,,,
2014/03/25,05,52,,,25,3,,,
2014/03/25,06,54,,,24,4,,,
2014/03/25,07,55,,,23,4,,,
2014/03/25,08,75,,,25,10,,,
2014/03/25,09,142,,,68,11,,,
2014/03/25,10,190,,,80,15,,,
2014/03/25,11,196,,,79,15,,,
2014/03/25,12,187,,,70,15,,,
2014/03/25,13,181,,,66,15,,,
2014/03/25,14,180,,,65,14,,,
2014/03/25,15,180,,,66,15,,,
2014/03/25,16,176,,,65,15,,,
2014/03/25,17,180,,,66,16,,,
2014/03/25,18,193,,,70,25,,,
2014/03/25,19,194,,,71,25,,,
2014/03/25,20,118,,,44,17,,,
2014/03/25,21,72,,,39,4,,,
2014/03/25,22,61,,,29,4,,,
2014/03/25,23,57,,,26,4,,,
2014/03/25,24,58,,,28,4,,,
2014/03/26,01,57,,,28,3,,,
2014/03/26,02,53,,,26,3,,,
2014/03/26,03,60,,,31,3,,,
2014/03/26,04,53,,,24,3,,,
2014/03/26,05,54,,,26,3,,,
2014/03/26,06,55,,,25,3,,,
2014/03/26,07,54,,,24,3,,,
2014/03/26,08,69,,,26,4,,,
2014/03/26,09,136,,,70,5,,,
2014/03/26,10,184,,,81,13,,,
2014/03/26,11,195,,,75,15,,,
2014/03/26,12,186,,,71,14,,,
2014/03/26,13,183,,,72,15,,,
2014/03/26,14,184,,,73,15,,,
2014/03/26,15,185,,,73,15,,,
2014/03/26,16,182,,,72,15,,,
2014/03/26,17,188,,,76,16,,,
2014/03/26,18,198,,,75,24,,,
2014/03/26,19,192,,,74,25,,,
2014/03/26,20,123,,,45,17,,,
2014/03/26,21,72,,,38,4,,,
2014/03/26,22,61,,,29,4,,,
2014/03/26,23,57,,,26,4,,,
2014/03/26,24,54,,,25,4,,,
2014/03/27,01,55,,,26,3,,,
2014/03/27,02,52,,,24,3,,,
2014/03/27,03,56,,,28,3,,,
2014/03/27,04,51,,,23,3,,,
2014/03/27,05,53,,,25,3,,,
2014/03/27,06,53,,,24,3,,,
2014/03/27,07,55,,,23,3,,,
2014/03/27,08,71,,,25,4,,,
2014/03/27,09,143,,,69,5,,,
2014/03/27,10,185,,,82,12,,,
2014/03/27,11,193,,,75,15,,,
2014/03/27,12,189,,,70,14,,,
2014/03/27,13,185,,,68,15,,,
2014/03/27,14,178,,,64,15,,,
2014/03/27,15,177,,,66,15,,,
2014/03/27,16,178,,,65,15,,,
2014/03/27,17,180,,,67,16,,,
2014/03/27,18,190,,,69,26,,,
2014/03/27,19,194,,,75,25,,,
2014/03/27,20,121,,,43,17,,,
2014/03/27,21,71,,,36,4,,,
2014/03/27,22,60,,,28,3,,,
2014/03/27,23,55,,,24,4,,,
2014/03/27,24,54,,,24,4,,,
2014/03/28,01,53,,,24,3,,,
2014/03/28,02,50,,,21,3,,,
2014/03/28,03,54,,,25,3,,,
2014/03/28,04,49,,,21,3,,,
2014/03/28,05,51,,,23,3,,,
2014/03/28,06,52,,,22,3,,,
2014/03/28,07,52,,,21,3,,,
2014/03/28,08,63,,,23,4,,,
2014/03/28,09,143,,,68,5,,,
2014/03/28,10,188,,,82,13,,,
2014/03/28,11,197,,,75,15,,,
2014/03/28,12,179,,,62,15,,,
2014/03/28,13,187,,,70,16,,,
2014/03/28,14,177,,,62,16,,,
2014/03/28,15,178,,,64,16,,,
2014/03/28,16,174,,,61,15,,,
2014/03/28,17,178,,,63,16,,,
2014/03/28,18,191,,,66,25,,,
2014/03/28,19,192,,,70,25,,,
2014/03/28,20,126,,,44,18,,,
2014/03/28,21,73,,,37,6,,,
2014/03/28,22,59,,,26,4,,,
2014/03/28,23,53,,,23,4,,,
2014/03/28,24,52,,,23,3,,,
2014/03/29,01,52,,,23,3,,,
2014/03/29,02,50,,,22,3,,,
2014/03/29,03,54,,,26,3,,,
2014/03/29,04,49,,,21,3,,,
2014/03/29,05,50,,,22,3,,,
2014/03/29,06,51,,,22,3,,,
2014/03/29,07,51,,,21,3,,,
2014/03/29,08,71,,,27,3,,,
2014/03/29,09,138,,,68,5,,,
2014/03/29,10,187,,,81,14,,,
2014/03/29,11,191,,,74,15,,,
2014/03/29,12,184,,,68,15,,,
2014/03/29,13,177,,,65,15,,,
2014/03/29,14,175,,,64,16,,,
2014/03/29,15,177,,,63,15,,,
2014/03/29,16,175,,,62,15,,,
2014/03/29,17,181,,,65,16,,,
2014/03/29,18,189,,,66,25,,,
2014/03/29,19,185,,,67,25,,,
2014/03/29,20,130,,,47,18,,,
2014/03/29,21,77,,,41,4,,,
2014/03/29,22,68,,,33,4,,,
2014/03/29,23,63,,,29,4,,,
2014/03/29,24,60,,,29,4,,,
2014/03/30,01,57,,,28,3,,,
2014/03/30,02,55,,,26,4,,,
2014/03/30,03,60,,,31,3,,,
2014/03/30,04,54,,,25,3,,,
2014/03/30,05,56,,,26,3,,,
2014/03/30,06,55,,,25,4,,,
2014/03/30,07,56,,,24,4,,,
2014/03/30,08,71,,,27,4,,,
2014/03/30,09,147,,,69,6,,,
2014/03/30,10,202,,,82,15,,,
2014/03/30,11,202,,,80,15,,,
2014/03/30,12,200,,,78,15,,,
2014/03/30,13,199,,,77,16,,,
2014/03/30,14,196,,,76,15,,,
2014/03/30,15,193,,,76,15,,,
2014/03/30,16,194,,,75,16,,,
2014/03/30,17,195,,,75,17,,,
2014/03/30,18,201,,,76,26,,,
2014/03/30,19,198,,,76,25,,,
2014/03/30,20,123,,,44,18,,,
2014/03/30,21,72,,,37,4,,,
2014/03/30,22,62,,,29,4,,,
2014/03/30,23,57,,,25,4,,,
2014/03/30,24,54,,,25,3,,,
2014/03/31,01,53,,,25,3,,,
2014/03/31,02,52,,,24,3,,,
2014/03/31,03,56,,,27,4,,,
2014/03/31,04,49,,,21,3,,,
2014/03/31,05,53,,,24,3,,,
2014/03/31,06,53,,,23,4,,,
2014/03/31,07,50,,,21,3,,,
2014/03/31,08,69,,,24,4,,,
2014/03/31,09,139,,,69,5,,,
2014/03/31,10,187,,,81,13,,,
2014/03/31,11,196,,,76,15,,,
2014/03/31,12,185,,,67,15,,,
2014/03/31,13,183,,,67,16,,,
2014/03/31,14,181,,,63,16,,,
2014/03/31,15,183,,,69,15,,,
2014/03/31,16,184,,,70,15,,,
2014/03/31,17,184,,,71,16,,,
2014/03/31,18,195,,,73,25,,,
2014/03/31,19,197,,,77,25,,,
2014/03/31,20,164,,,64,21,,,
2014/03/31,21,127,,,76,12,,,
2014/03/31,22,99,,,60,9,,,
2014/03/31,23,55,,,23,5,,,
2014/03/31,24,58,,,23,10,,,
2014/04/01,01,50,,,22,4,,,
