計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/09/18,17,35,16,,,14,,,
2013/09/18,18,22,11,,,7,,,
2013/09/18,19,13,4,,,5,,,
2013/09/18,20,7,0,,,4,,,
2013/09/18,21,7,0,,,3,,,
2013/09/18,22,6,0,,,3,,,
2013/09/18,23,74,67,,,3,,,
2013/09/18,24,89,82,,,3,,,
2013/09/19,01,77,70,,,3,,,
2013/09/19,02,48,41,,,3,,,
2013/09/19,03,47,41,,,3,,,
2013/09/19,04,46,40,,,3,,,
2013/09/19,05,46,40,,,3,,,
2013/09/19,06,17,11,,,3,,,
2013/09/19,07,8,0,,,5,,,
2013/09/19,08,7,0,,,4,,,
2013/09/19,09,19,4,,,11,,,
2013/09/19,10,38,7,,,19,,,
2013/09/19,11,46,7,,,22,,,
2013/09/19,12,47,7,,,21,,,
2013/09/19,13,44,7,,,19,,,
2013/09/19,14,54,13,,,22,,,
2013/09/19,15,55,14,,,23,,,
2013/09/19,16,50,14,,,22,,,
2013/09/19,17,39,18,,,16,,,
2013/09/19,18,23,12,,,8,,,
2013/09/19,19,12,4,,,5,,,
2013/09/19,20,7,0,,,4,,,
2013/09/19,21,7,0,,,4,,,
2013/09/19,22,6,0,,,3,,,
2013/09/19,23,72,66,,,3,,,
2013/09/19,24,60,53,,,3,,,
2013/09/20,01,47,40,,,3,,,
2013/09/20,02,47,40,,,3,,,
2013/09/20,03,46,40,,,3,,,
2013/09/20,04,46,40,,,3,,,
2013/09/20,05,36,29,,,3,,,
2013/09/20,06,6,0,,,3,,,
2013/09/20,07,9,0,,,5,,,
2013/09/20,08,7,0,,,4,,,
2013/09/20,09,17,0,,,11,,,
2013/09/20,10,40,9,,,19,,,
2013/09/20,11,57,16,,,24,,,
2013/09/20,12,57,14,,,24,,,
2013/09/20,13,53,14,,,20,,,
2013/09/20,14,58,14,,,25,,,
2013/09/20,15,59,14,,,26,,,
2013/09/20,16,47,14,,,20,,,
2013/09/20,17,38,18,,,15,,,
2013/09/20,18,23,11,,,7,,,
2013/09/20,19,17,7,,,6,,,
2013/09/20,20,7,0,,,4,,,
2013/09/20,21,7,0,,,4,,,
2013/09/20,22,7,0,,,3,,,
2013/09/20,23,37,30,,,3,,,
2013/09/20,24,48,41,,,3,,,
2013/09/21,01,48,41,,,3,,,
2013/09/21,02,48,41,,,3,,,
2013/09/21,03,47,41,,,3,,,
2013/09/21,04,47,40,,,3,,,
2013/09/21,05,19,12,,,3,,,
2013/09/21,06,7,0,,,3,,,
2013/09/21,07,9,0,,,5,,,
2013/09/21,08,7,0,,,3,,,
2013/09/21,09,19,6,,,6,,,
2013/09/21,10,35,7,,,16,,,
2013/09/21,11,51,13,,,21,,,
2013/09/21,12,45,8,,,19,,,
2013/09/21,13,41,7,,,16,,,
2013/09/21,14,44,7,,,19,,,
2013/09/21,15,44,7,,,20,,,
2013/09/21,16,36,6,,,17,,,
2013/09/21,17,28,7,,,13,,,
2013/09/21,18,9,0,,,4,,,
2013/09/21,19,8,0,,,4,,,
2013/09/21,20,8,0,,,4,,,
2013/09/21,21,7,0,,,4,,,
2013/09/21,22,7,0,,,4,,,
2013/09/21,23,38,31,,,4,,,
2013/09/21,24,49,43,,,3,,,
2013/09/22,01,49,43,,,3,,,
2013/09/22,02,48,42,,,3,,,
2013/09/22,03,48,42,,,3,,,
2013/09/22,04,48,41,,,3,,,
2013/09/22,05,42,35,,,3,,,
2013/09/22,06,7,0,,,3,,,
2013/09/22,07,9,0,,,6,,,
2013/09/22,08,7,0,,,4,,,
2013/09/22,09,19,6,,,6,,,
2013/09/22,10,32,7,,,13,,,
2013/09/22,11,38,7,,,14,,,
2013/09/22,12,40,7,,,15,,,
2013/09/22,13,38,7,,,14,,,
2013/09/22,14,41,7,,,16,,,
2013/09/22,15,40,7,,,15,,,
2013/09/22,16,35,7,,,16,,,
2013/09/22,17,25,8,,,9,,,
2013/09/22,18,8,0,,,4,,,
2013/09/22,19,7,0,,,4,,,
2013/09/22,20,8,0,,,4,,,
2013/09/22,21,7,0,,,4,,,
2013/09/22,22,7,0,,,4,,,
2013/09/22,23,7,0,,,4,,,
2013/09/22,24,7,0,,,4,,,
2013/09/23,01,7,0,,,3,,,
2013/09/23,02,7,0,,,3,,,
2013/09/23,03,6,0,,,3,,,
2013/09/23,04,7,0,,,3,,,
2013/09/23,05,6,0,,,3,,,
2013/09/23,06,6,0,,,3,,,
2013/09/23,07,9,0,,,6,,,
2013/09/23,08,6,0,,,3,,,
2013/09/23,09,8,0,,,3,,,
2013/09/23,10,7,0,,,4,,,
2013/09/23,11,8,0,,,4,,,
2013/09/23,12,8,0,,,4,,,
2013/09/23,13,7,0,,,3,,,
2013/09/23,14,7,0,,,3,,,
2013/09/23,15,8,0,,,4,,,
2013/09/23,16,7,0,,,4,,,
2013/09/23,17,8,0,,,3,,,
2013/09/23,18,7,0,,,3,,,
2013/09/23,19,8,0,,,4,,,
2013/09/23,20,7,0,,,4,,,
2013/09/23,21,6,0,,,3,,,
2013/09/23,22,6,0,,,3,,,
2013/09/23,23,38,31,,,3,,,
2013/09/23,24,50,43,,,3,,,
2013/09/24,01,48,42,,,3,,,
2013/09/24,02,48,42,,,3,,,
2013/09/24,03,47,41,,,3,,,
2013/09/24,04,48,41,,,3,,,
2013/09/24,05,40,34,,,3,,,
2013/09/24,06,6,0,,,3,,,
2013/09/24,07,8,0,,,5,,,
2013/09/24,08,7,0,,,3,,,
2013/09/24,09,41,27,,,10,,,
2013/09/24,10,82,46,,,24,,,
2013/09/24,11,70,22,,,30,,,
2013/09/24,12,92,43,,,31,,,
2013/09/24,13,84,37,,,29,,,
2013/09/24,14,88,38,,,32,,,
2013/09/24,15,93,43,,,32,,,
2013/09/24,16,61,24,,,24,,,
2013/09/24,17,136,109,,,18,,,
2013/09/24,18,29,17,,,7,,,
2013/09/24,19,12,3,,,5,,,
2013/09/24,20,7,0,,,4,,,
2013/09/24,21,7,0,,,4,,,
2013/09/24,22,7,0,,,4,,,
2013/09/24,23,40,33,,,4,,,
2013/09/24,24,52,45,,,4,,,
2013/09/25,01,51,44,,,4,,,
2013/09/25,02,52,45,,,4,,,
2013/09/25,03,51,44,,,4,,,
2013/09/25,04,52,45,,,4,,,
2013/09/25,05,51,44,,,4,,,
2013/09/25,06,23,16,,,4,,,
2013/09/25,07,9,0,,,6,,,
2013/09/25,08,7,0,,,3,,,
2013/09/25,09,41,23,,,12,,,
2013/09/25,10,93,58,,,24,,,
2013/09/25,11,66,22,,,26,,,
2013/09/25,12,78,36,,,25,,,
2013/09/25,13,86,43,,,25,,,
2013/09/25,14,70,24,,,28,,,
2013/09/25,15,83,38,,,28,,,
2013/09/25,16,50,17,,,21,,,
2013/09/25,17,78,59,,,15,,,
2013/09/25,18,22,11,,,7,,,
2013/09/25,19,17,8,,,6,,,
2013/09/25,20,18,10,,,4,,,
2013/09/25,21,7,0,,,4,,,
2013/09/25,22,6,0,,,3,,,
2013/09/25,23,39,32,,,4,,,
2013/09/25,24,51,44,,,4,,,
2013/09/26,01,50,44,,,3,,,
2013/09/26,02,50,43,,,3,,,
2013/09/26,03,49,43,,,3,,,
2013/09/26,04,49,43,,,3,,,
2013/09/26,05,50,43,,,3,,,
2013/09/26,06,49,43,,,3,,,
2013/09/26,07,32,23,,,6,,,
2013/09/26,08,7,0,,,3,,,
2013/09/26,09,49,32,,,11,,,
2013/09/26,10,54,23,,,20,,,
2013/09/26,11,54,16,,,22,,,
2013/09/26,12,70,27,,,24,,,
2013/09/26,13,62,25,,,19,,,
2013/09/26,14,66,24,,,24,,,
2013/09/26,15,66,24,,,24,,,
2013/09/26,16,65,28,,,24,,,
2013/09/26,17,79,61,,,13,,,
2013/09/26,18,21,10,,,6,,,
2013/09/26,19,8,0,,,4,,,
2013/09/26,20,9,0,,,4,,,
2013/09/26,21,8,0,,,4,,,
2013/09/26,22,6,0,,,3,,,
2013/09/26,23,37,30,,,3,,,
2013/09/26,24,47,41,,,3,,,
2013/09/27,01,47,41,,,3,,,
2013/09/27,02,47,41,,,3,,,
2013/09/27,03,47,41,,,3,,,
2013/09/27,04,46,40,,,3,,,
2013/09/27,05,46,40,,,3,,,
2013/09/27,06,33,26,,,3,,,
2013/09/27,07,9,0,,,5,,,
2013/09/27,08,7,0,,,3,,,
2013/09/27,09,21,6,,,10,,,
2013/09/27,10,34,7,,,20,,,
2013/09/27,11,40,7,,,21,,,
2013/09/27,12,41,7,,,21,,,
2013/09/27,13,41,7,,,21,,,
2013/09/27,14,46,7,,,22,,,
2013/09/27,15,46,7,,,21,,,
2013/09/27,16,37,7,,,19,,,
2013/09/27,17,26,8,,,14,,,
2013/09/27,18,10,0,,,6,,,
2013/09/27,19,9,0,,,5,,,
2013/09/27,20,9,0,,,5,,,
2013/09/27,21,6,0,,,3,,,
2013/09/27,22,6,0,,,3,,,
2013/09/27,23,36,29,,,3,,,
2013/09/27,24,9,2,,,3,,,
2013/09/28,01,6,0,,,3,,,
2013/09/28,02,6,0,,,3,,,
2013/09/28,03,6,0,,,3,,,
2013/09/28,04,6,0,,,3,,,
2013/09/28,05,6,0,,,3,,,
2013/09/28,06,6,0,,,3,,,
2013/09/28,07,9,0,,,6,,,
2013/09/28,08,7,0,,,3,,,
2013/09/28,09,21,7,,,8,,,
2013/09/28,10,35,7,,,14,,,
2013/09/28,11,46,7,,,17,,,
2013/09/28,12,52,7,,,18,,,
2013/09/28,13,51,7,,,17,,,
2013/09/28,14,53,7,,,20,,,
2013/09/28,15,39,7,,,19,,,
2013/09/28,16,33,7,,,16,,,
2013/09/28,17,25,8,,,11,,,
2013/09/28,18,10,0,,,5,,,
2013/09/28,19,10,0,,,5,,,
2013/09/28,20,8,0,,,5,,,
2013/09/28,21,7,0,,,4,,,
2013/09/28,22,7,0,,,4,,,
2013/09/28,23,37,29,,,4,,,
2013/09/28,24,47,40,,,4,,,
2013/09/29,01,47,39,,,4,,,
2013/09/29,02,46,39,,,4,,,
2013/09/29,03,46,39,,,4,,,
2013/09/29,04,46,39,,,4,,,
2013/09/29,05,18,10,,,4,,,
2013/09/29,06,7,0,,,4,,,
2013/09/29,07,10,0,,,7,,,
2013/09/29,08,8,0,,,5,,,
2013/09/29,09,16,4,,,8,,,
2013/09/29,10,26,7,,,12,,,
2013/09/29,11,32,7,,,12,,,
2013/09/29,12,34,7,,,14,,,
2013/09/29,13,32,7,,,12,,,
2013/09/29,14,36,7,,,15,,,
2013/09/29,15,35,7,,,14,,,
2013/09/29,16,26,5,,,12,,,
2013/09/29,17,16,0,,,10,,,
2013/09/29,18,9,0,,,4,,,
2013/09/29,19,8,0,,,4,,,
2013/09/29,20,7,0,,,4,,,
2013/09/29,21,6,0,,,3,,,
2013/09/29,22,6,0,,,3,,,
2013/09/29,23,6,0,,,3,,,
2013/09/29,24,6,0,,,3,,,
2013/09/30,01,6,0,,,3,,,
2013/09/30,02,6,0,,,3,,,
2013/09/30,03,6,0,,,3,,,
2013/09/30,04,6,0,,,3,,,
2013/09/30,05,6,0,,,3,,,
2013/09/30,06,6,0,,,3,,,
2013/09/30,07,9,0,,,5,,,
2013/09/30,08,7,0,,,3,,,
2013/09/30,09,13,0,,,7,,,
2013/09/30,10,12,0,,,7,,,
2013/09/30,11,18,0,,,8,,,
2013/09/30,12,21,0,,,9,,,
2013/09/30,13,21,0,,,9,,,
2013/09/30,14,61,40,,,10,,,
2013/09/30,15,65,47,,,11,,,
2013/09/30,16,27,8,,,9,,,
2013/09/30,17,61,44,,,10,,,
2013/09/30,18,23,6,,,11,,,
2013/09/30,19,12,0,,,7,,,
2013/09/30,20,9,0,,,5,,,
2013/09/30,21,8,0,,,5,,,
2013/09/30,22,7,0,,,4,,,
2013/09/30,23,16,9,,,4,,,
2013/09/30,24,8,0,,,4,,,
2013/10/01,01,7,0,,,4,,,
2013/10/01,02,8,0,,,4,,,
2013/10/01,03,7,0,,,4,,,
2013/10/01,04,7,0,,,4,,,
2013/10/01,05,8,0,,,4,,,
2013/10/01,06,7,0,,,4,,,
2013/10/01,07,9,0,,,7,,,
2013/10/01,08,9,0,,,5,,,
2013/10/01,09,25,6,,,11,,,
2013/10/01,10,66,34,,,22,,,
2013/10/01,11,55,15,,,26,,,
2013/10/01,12,63,22,,,25,,,
2013/10/01,13,56,17,,,23,,,
2013/10/01,14,68,28,,,24,,,
2013/10/01,15,57,16,,,26,,,
2013/10/01,16,62,29,,,22,,,
2013/10/01,17,72,53,,,15,,,
2013/10/01,18,22,9,,,8,,,
2013/10/01,19,18,8,,,7,,,
2013/10/01,20,39,29,,,7,,,
2013/10/01,21,17,7,,,6,,,
2013/10/01,22,7,0,,,4,,,
2013/10/01,23,38,31,,,4,,,
2013/10/01,24,50,42,,,4,,,
2013/10/02,01,49,42,,,4,,,
2013/10/02,02,49,42,,,4,,,
2013/10/02,03,49,42,,,4,,,
2013/10/02,04,48,41,,,4,,,
2013/10/02,05,49,41,,,4,,,
2013/10/02,06,41,33,,,4,,,
2013/10/02,07,9,0,,,7,,,
2013/10/02,08,8,0,,,5,,,
2013/10/02,09,33,16,,,12,,,
2013/10/02,10,74,37,,,25,,,
2013/10/02,11,78,33,,,28,,,
2013/10/02,12,89,44,,,27,,,
2013/10/02,13,73,30,,,24,,,
2013/10/02,14,82,39,,,25,,,
2013/10/02,15,61,20,,,22,,,
2013/10/02,16,70,38,,,19,,,
2013/10/02,17,80,59,,,15,,,
2013/10/02,18,23,10,,,10,,,
2013/10/02,19,12,2,,,6,,,
2013/10/02,20,9,0,,,5,,,
2013/10/02,21,8,0,,,5,,,
2013/10/02,22,8,0,,,5,,,
2013/10/02,23,40,32,,,5,,,
2013/10/02,24,51,44,,,5,,,
2013/10/03,01,51,43,,,5,,,
2013/10/03,02,50,43,,,4,,,
2013/10/03,03,50,43,,,4,,,
2013/10/03,04,50,42,,,4,,,
2013/10/03,05,50,42,,,4,,,
2013/10/03,06,43,35,,,4,,,
2013/10/03,07,10,0,,,7,,,
2013/10/03,08,8,0,,,5,,,
2013/10/03,09,21,6,,,10,,,
2013/10/03,10,38,7,,,18,,,
2013/10/03,11,45,6,,,21,,,
2013/10/03,12,65,28,,,18,,,
2013/10/03,13,62,25,,,18,,,
2013/10/03,14,53,14,,,21,,,
2013/10/03,15,65,26,,,22,,,
2013/10/03,16,62,31,,,20,,,
2013/10/03,17,84,63,,,16,,,
2013/10/03,18,29,17,,,8,,,
2013/10/03,19,12,3,,,6,,,
2013/10/03,20,8,0,,,5,,,
2013/10/03,21,7,0,,,4,,,
2013/10/03,22,6,0,,,3,,,
2013/10/03,23,38,32,,,3,,,
2013/10/03,24,50,43,,,3,,,
2013/10/04,01,49,43,,,3,,,
2013/10/04,02,48,42,,,3,,,
2013/10/04,03,48,42,,,3,,,
2013/10/04,04,48,42,,,3,,,
2013/10/04,05,47,41,,,3,,,
2013/10/04,06,20,14,,,3,,,
2013/10/04,07,8,0,,,5,,,
2013/10/04,08,7,0,,,3,,,
2013/10/04,09,15,0,,,11,,,
2013/10/04,10,28,1,,,20,,,
2013/10/04,11,66,32,,,21,,,
2013/10/04,12,44,8,,,22,,,
2013/10/04,13,49,15,,,21,,,
2013/10/04,14,50,16,,,21,,,
2013/10/04,15,57,22,,,21,,,
2013/10/04,16,45,17,,,19,,,
2013/10/04,17,81,60,,,15,,,
2013/10/04,18,26,12,,,8,,,
2013/10/04,19,12,3,,,6,,,
2013/10/04,20,8,0,,,4,,,
2013/10/04,21,7,0,,,4,,,
2013/10/04,22,8,0,,,4,,,
2013/10/04,23,24,17,,,4,,,
2013/10/04,24,8,0,,,4,,,
2013/10/05,01,7,0,,,4,,,
2013/10/05,02,7,0,,,4,,,
2013/10/05,03,8,0,,,4,,,
2013/10/05,04,7,0,,,4,,,
2013/10/05,05,8,0,,,4,,,
2013/10/05,06,7,0,,,4,,,
2013/10/05,07,10,0,,,7,,,
2013/10/05,08,8,0,,,5,,,
2013/10/05,09,20,7,,,9,,,
2013/10/05,10,30,7,,,16,,,
2013/10/05,11,37,7,,,17,,,
2013/10/05,12,43,7,,,18,,,
2013/10/05,13,40,7,,,15,,,
2013/10/05,14,46,6,,,21,,,
2013/10/05,15,45,6,,,21,,,
2013/10/05,16,38,7,,,19,,,
2013/10/05,17,28,9,,,13,,,
2013/10/05,18,9,0,,,5,,,
2013/10/05,19,9,0,,,5,,,
2013/10/05,20,9,0,,,5,,,
2013/10/05,21,8,0,,,5,,,
2013/10/05,22,8,0,,,5,,,
2013/10/05,23,39,32,,,4,,,
2013/10/05,24,51,43,,,4,,,
2013/10/06,01,50,43,,,4,,,
2013/10/06,02,50,42,,,4,,,
2013/10/06,03,49,42,,,4,,,
2013/10/06,04,49,42,,,4,,,
2013/10/06,05,49,41,,,4,,,
2013/10/06,06,31,24,,,4,,,
2013/10/06,07,10,0,,,7,,,
2013/10/06,08,8,0,,,5,,,
2013/10/06,09,18,6,,,7,,,
2013/10/06,10,27,7,,,13,,,
2013/10/06,11,39,7,,,14,,,
2013/10/06,12,40,7,,,15,,,
2013/10/06,13,39,7,,,14,,,
2013/10/06,14,42,7,,,16,,,
2013/10/06,15,39,7,,,15,,,
2013/10/06,16,33,7,,,14,,,
2013/10/06,17,24,9,,,10,,,
2013/10/06,18,9,0,,,4,,,
2013/10/06,19,8,0,,,4,,,
2013/10/06,20,8,0,,,4,,,
2013/10/06,21,6,0,,,4,,,
2013/10/06,22,7,0,,,4,,,
2013/10/06,23,45,39,,,3,,,
2013/10/06,24,50,43,,,3,,,
2013/10/07,01,49,43,,,3,,,
2013/10/07,02,49,42,,,3,,,
2013/10/07,03,49,43,,,3,,,
2013/10/07,04,49,43,,,3,,,
2013/10/07,05,49,43,,,3,,,
2013/10/07,06,49,43,,,3,,,
2013/10/07,07,51,43,,,5,,,
2013/10/07,08,26,19,,,3,,,
2013/10/07,09,19,9,,,7,,,
2013/10/07,10,21,8,,,8,,,
2013/10/07,11,21,8,,,8,,,
2013/10/07,12,22,8,,,10,,,
2013/10/07,13,21,8,,,9,,,
2013/10/07,14,23,8,,,11,,,
2013/10/07,15,22,8,,,10,,,
2013/10/07,16,22,8,,,10,,,
2013/10/07,17,20,9,,,7,,,
2013/10/07,18,19,9,,,6,,,
2013/10/07,19,13,5,,,5,,,
2013/10/07,20,7,0,,,4,,,
2013/10/07,21,6,0,,,3,,,
2013/10/07,22,6,0,,,3,,,
2013/10/07,23,74,68,,,3,,,
2013/10/07,24,91,84,,,3,,,
2013/10/08,01,89,83,,,3,,,
2013/10/08,02,89,82,,,3,,,
2013/10/08,03,88,82,,,3,,,
2013/10/08,04,88,81,,,3,,,
2013/10/08,05,75,68,,,3,,,
2013/10/08,06,23,16,,,3,,,
2013/10/08,07,8,0,,,5,,,
2013/10/08,08,7,0,,,3,,,
2013/10/08,09,21,6,,,10,,,
2013/10/08,10,46,17,,,20,,,
2013/10/08,11,59,15,,,27,,,
2013/10/08,12,59,14,,,27,,,
2013/10/08,13,57,15,,,24,,,
2013/10/08,14,59,14,,,26,,,
2013/10/08,15,56,14,,,24,,,
2013/10/08,16,49,15,,,22,,,
2013/10/08,17,39,16,,,18,,,
2013/10/08,18,24,11,,,9,,,
2013/10/08,19,17,6,,,7,,,
2013/10/08,20,8,0,,,5,,,
2013/10/08,21,8,0,,,5,,,
2013/10/08,22,8,0,,,5,,,
2013/10/08,23,76,69,,,4,,,
2013/10/08,24,94,86,,,4,,,
2013/10/09,01,90,83,,,4,,,
2013/10/09,02,50,42,,,4,,,
2013/10/09,03,50,42,,,4,,,
2013/10/09,04,50,43,,,4,,,
2013/10/09,05,50,43,,,4,,,
2013/10/09,06,38,30,,,4,,,
2013/10/09,07,10,0,,,7,,,
2013/10/09,08,8,0,,,5,,,
2013/10/09,09,23,7,,,11,,,
2013/10/09,10,46,13,,,21,,,
2013/10/09,11,55,15,,,24,,,
2013/10/09,12,57,15,,,24,,,
2013/10/09,13,55,15,,,23,,,
2013/10/09,14,58,14,,,25,,,
2013/10/09,15,55,15,,,24,,,
2013/10/09,16,47,14,,,21,,,
2013/10/09,17,39,18,,,16,,,
2013/10/09,18,23,10,,,8,,,
2013/10/09,19,16,5,,,5,,,
2013/10/09,20,7,0,,,3,,,
2013/10/09,21,7,0,,,3,,,
2013/10/09,22,6,0,,,3,,,
2013/10/09,23,76,70,,,3,,,
2013/10/09,24,93,87,,,3,,,
2013/10/10,01,92,85,,,3,,,
2013/10/10,02,77,69,,,3,,,
2013/10/10,03,48,42,,,3,,,
2013/10/10,04,48,42,,,3,,,
2013/10/10,05,29,22,,,3,,,
2013/10/10,06,6,0,,,3,,,
2013/10/10,07,9,0,,,6,,,
2013/10/10,08,7,0,,,3,,,
2013/10/10,09,28,11,,,11,,,
2013/10/10,10,45,15,,,19,,,
2013/10/10,11,54,14,,,23,,,
2013/10/10,12,57,14,,,24,,,
2013/10/10,13,60,14,,,23,,,
2013/10/10,14,71,16,,,28,,,
2013/10/10,15,71,15,,,28,,,
2013/10/10,16,68,15,,,26,,,
2013/10/10,17,56,16,,,21,,,
2013/10/10,18,65,35,,,13,,,
2013/10/10,19,45,19,,,9,,,
2013/10/10,20,30,7,,,6,,,
2013/10/10,21,29,7,,,6,,,
2013/10/10,22,25,4,,,5,,,
2013/10/10,23,76,69,,,4,,,
2013/10/10,24,93,86,,,4,,,
2013/10/11,01,94,86,,,4,,,
2013/10/11,02,92,83,,,4,,,
2013/10/11,03,91,83,,,4,,,
2013/10/11,04,73,64,,,4,,,
2013/10/11,05,49,41,,,4,,,
2013/10/11,06,49,42,,,4,,,
2013/10/11,07,17,7,,,7,,,
2013/10/11,08,8,0,,,5,,,
2013/10/11,09,31,13,,,12,,,
2013/10/11,10,46,15,,,21,,,
2013/10/11,11,53,14,,,24,,,
2013/10/11,12,55,15,,,23,,,
2013/10/11,13,53,14,,,21,,,
2013/10/11,14,58,14,,,25,,,
2013/10/11,15,57,14,,,24,,,
2013/10/11,16,46,14,,,20,,,
2013/10/11,17,34,16,,,14,,,
2013/10/11,18,23,11,,,8,,,
2013/10/11,19,18,8,,,7,,,
2013/10/11,20,14,4,,,6,,,
2013/10/11,21,8,0,,,5,,,
2013/10/11,22,8,0,,,5,,,
2013/10/11,23,39,32,,,5,,,
2013/10/11,24,53,45,,,5,,,
2013/10/12,01,52,44,,,5,,,
2013/10/12,02,52,44,,,4,,,
2013/10/12,03,52,44,,,4,,,
2013/10/12,04,50,43,,,4,,,
2013/10/12,05,51,43,,,4,,,
2013/10/12,06,29,22,,,4,,,
2013/10/12,07,10,0,,,7,,,
2013/10/12,08,8,0,,,4,,,
2013/10/12,09,20,6,,,8,,,
2013/10/12,10,37,7,,,17,,,
2013/10/12,11,45,7,,,20,,,
2013/10/12,12,44,7,,,19,,,
2013/10/12,13,42,7,,,18,,,
2013/10/12,14,46,7,,,20,,,
2013/10/12,15,45,7,,,20,,,
2013/10/12,16,35,7,,,15,,,
2013/10/12,17,27,8,,,12,,,
2013/10/12,18,10,0,,,5,,,
2013/10/12,19,9,0,,,5,,,
2013/10/12,20,9,0,,,5,,,
2013/10/12,21,8,0,,,4,,,
2013/10/12,22,8,0,,,4,,,
2013/10/12,23,37,30,,,4,,,
2013/10/12,24,48,40,,,4,,,
2013/10/13,01,47,40,,,4,,,
2013/10/13,02,47,39,,,4,,,
2013/10/13,03,46,39,,,4,,,
2013/10/13,04,46,39,,,4,,,
2013/10/13,05,9,1,,,4,,,
2013/10/13,06,7,0,,,4,,,
2013/10/13,07,10,0,,,6,,,
2013/10/13,08,8,0,,,5,,,
2013/10/13,09,13,0,,,7,,,
2013/10/13,10,19,0,,,12,,,
2013/10/13,11,26,0,,,14,,,
2013/10/13,12,29,0,,,14,,,
2013/10/13,13,31,0,,,12,,,
2013/10/13,14,36,0,,,14,,,
2013/10/13,15,39,0,,,14,,,
2013/10/13,16,34,0,,,13,,,
2013/10/13,17,23,0,,,10,,,
2013/10/13,18,8,0,,,3,,,
2013/10/13,19,8,0,,,3,,,
2013/10/13,20,7,0,,,3,,,
2013/10/13,21,7,0,,,3,,,
2013/10/13,22,6,0,,,3,,,
2013/10/13,23,6,0,,,3,,,
2013/10/13,24,6,0,,,3,,,
2013/10/14,01,6,0,,,3,,,
2013/10/14,02,6,0,,,3,,,
2013/10/14,03,6,0,,,3,,,
2013/10/14,04,6,0,,,3,,,
2013/10/14,05,6,0,,,3,,,
2013/10/14,06,6,0,,,3,,,
2013/10/14,07,9,0,,,6,,,
2013/10/14,08,7,0,,,3,,,
2013/10/14,09,8,0,,,3,,,
2013/10/14,10,7,0,,,3,,,
2013/10/14,11,7,0,,,3,,,
2013/10/14,12,8,0,,,4,,,
2013/10/14,13,7,0,,,3,,,
2013/10/14,14,7,0,,,4,,,
2013/10/14,15,8,0,,,4,,,
2013/10/14,16,8,0,,,4,,,
2013/10/14,17,7,0,,,3,,,
2013/10/14,18,8,0,,,4,,,
2013/10/14,19,7,0,,,3,,,
2013/10/14,20,7,0,,,3,,,
2013/10/14,21,6,0,,,3,,,
2013/10/14,22,6,0,,,3,,,
2013/10/14,23,42,35,,,3,,,
2013/10/14,24,46,40,,,3,,,
2013/10/15,01,46,39,,,3,,,
2013/10/15,02,22,16,,,3,,,
2013/10/15,03,7,0,,,3,,,
2013/10/15,04,7,0,,,3,,,
2013/10/15,05,6,0,,,3,,,
2013/10/15,06,6,0,,,3,,,
2013/10/15,07,8,0,,,5,,,
2013/10/15,08,7,0,,,3,,,
2013/10/15,09,24,7,,,13,,,
2013/10/15,10,48,15,,,26,,,
2013/10/15,11,57,15,,,30,,,
2013/10/15,12,62,15,,,34,,,
2013/10/15,13,55,15,,,27,,,
2013/10/15,14,59,15,,,31,,,
2013/10/15,15,58,15,,,30,,,
2013/10/15,16,49,15,,,24,,,
2013/10/15,17,38,18,,,15,,,
2013/10/15,18,16,3,,,7,,,
2013/10/15,19,8,0,,,3,,,
2013/10/15,20,8,0,,,3,,,
2013/10/15,21,7,0,,,3,,,
2013/10/15,22,7,0,,,3,,,
2013/10/15,23,52,45,,,3,,,
2013/10/15,24,47,40,,,3,,,
2013/10/16,01,47,41,,,3,,,
2013/10/16,02,29,22,,,3,,,
2013/10/16,03,7,0,,,3,,,
2013/10/16,04,6,0,,,3,,,
2013/10/16,05,7,0,,,3,,,
2013/10/16,06,7,0,,,3,,,
2013/10/16,07,9,0,,,5,,,
2013/10/16,08,8,0,,,3,,,
2013/10/16,09,16,0,,,9,,,
2013/10/16,10,34,9,,,19,,,
2013/10/16,11,40,8,,,21,,,
2013/10/16,12,42,8,,,20,,,
2013/10/16,13,39,9,,,17,,,
2013/10/16,14,50,16,,,21,,,
2013/10/16,15,46,15,,,18,,,
2013/10/16,16,39,15,,,15,,,
2013/10/16,17,28,10,,,12,,,
2013/10/16,18,21,9,,,8,,,
2013/10/16,19,18,7,,,6,,,
2013/10/16,20,8,0,,,4,,,
2013/10/16,21,8,0,,,4,,,
2013/10/16,22,8,0,,,4,,,
2013/10/16,23,71,64,,,4,,,
2013/10/16,24,86,78,,,4,,,
2013/10/17,01,86,78,,,4,,,
2013/10/17,02,54,46,,,4,,,
2013/10/17,03,27,19,,,4,,,
2013/10/17,04,7,0,,,4,,,
2013/10/17,05,8,0,,,4,,,
2013/10/17,06,8,0,,,4,,,
2013/10/17,07,10,0,,,7,,,
2013/10/17,08,8,0,,,5,,,
2013/10/17,09,19,5,,,9,,,
2013/10/17,10,31,7,,,16,,,
2013/10/17,11,38,7,,,19,,,
2013/10/17,12,40,7,,,19,,,
2013/10/17,13,42,8,,,20,,,
2013/10/17,14,54,15,,,24,,,
2013/10/17,15,51,15,,,22,,,
2013/10/17,16,45,15,,,21,,,
2013/10/17,17,36,18,,,14,,,
2013/10/17,18,17,6,,,8,,,
