計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/09/13,09,52,,,,8,,,
2013/09/13,10,73,,,,9,,,
2013/09/13,11,85,,,,16,,,
2013/09/13,12,93,,,,14,,,
2013/09/13,13,122,,,,17,,,
2013/09/13,14,168,,,,32,,,
2013/09/13,15,170,,,,33,,,
2013/09/13,16,157,,,,30,,,
2013/09/13,17,141,,,,29,,,
2013/09/13,18,83,,,,9,,,
2013/09/13,19,76,,,,9,,,
2013/09/13,20,79,,,,11,,,
2013/09/13,21,71,,,,10,,,
2013/09/13,22,26,,,,7,,,
2013/09/13,23,16,,,,6,,,
2013/09/13,24,12,,,,4,,,
2013/09/14,01,11,,,,4,,,
2013/09/14,02,12,,,,3,,,
2013/09/14,03,12,,,,3,,,
2013/09/14,04,12,,,,4,,,
2013/09/14,05,11,,,,4,,,
2013/09/14,06,12,,,,4,,,
2013/09/14,07,12,,,,4,,,
2013/09/14,08,12,,,,4,,,
2013/09/14,09,83,,,,19,,,
2013/09/14,10,165,,,,35,,,
2013/09/14,11,189,,,,32,,,
2013/09/14,12,215,,,,58,,,
2013/09/14,13,207,,,,43,,,
2013/09/14,14,227,,,,90,,,
2013/09/14,15,226,,,,59,,,
2013/09/14,16,221,,,,68,,,
2013/09/14,17,172,,,,54,,,
2013/09/14,18,107,,,,20,,,
2013/09/14,19,123,,,,23,,,
2013/09/14,20,126,,,,25,,,
2013/09/14,21,123,,,,26,,,
2013/09/14,22,68,,,,15,,,
2013/09/14,23,13,,,,4,,,
2013/09/14,24,12,,,,4,,,
2013/09/15,01,12,,,,4,,,
2013/09/15,02,12,,,,4,,,
2013/09/15,03,12,,,,4,,,
2013/09/15,04,11,,,,3,,,
2013/09/15,05,12,,,,3,,,
2013/09/15,06,13,,,,5,,,
2013/09/15,07,14,,,,6,,,
2013/09/15,08,12,,,,4,,,
2013/09/15,09,50,,,,6,,,
2013/09/15,10,69,,,,8,,,
2013/09/15,11,88,,,,24,,,
2013/09/15,12,93,,,,22,,,
2013/09/15,13,103,,,,20,,,
2013/09/15,14,162,,,,32,,,
2013/09/15,15,146,,,,17,,,
2013/09/15,16,135,,,,16,,,
2013/09/15,17,103,,,,29,,,
2013/09/15,18,83,,,,19,,,
2013/09/15,19,80,,,,12,,,
2013/09/15,20,83,,,,12,,,
2013/09/15,21,80,,,,12,,,
2013/09/15,22,66,,,,11,,,
2013/09/15,23,24,,,,8,,,
2013/09/15,24,24,,,,8,,,
2013/09/16,01,24,,,,8,,,
2013/09/16,02,24,,,,8,,,
2013/09/16,03,24,,,,8,,,
2013/09/16,04,24,,,,8,,,
2013/09/16,05,28,,,,12,,,
2013/09/16,06,25,,,,8,,,
2013/09/16,07,19,,,,8,,,
2013/09/16,08,20,,,,8,,,
2013/09/16,09,65,,,,9,,,
2013/09/16,10,63,,,,7,,,
2013/09/16,11,69,,,,7,,,
2013/09/16,12,79,,,,9,,,
2013/09/16,13,79,,,,9,,,
2013/09/16,14,92,,,,20,,,
2013/09/16,15,140,,,,43,,,
2013/09/16,16,160,,,,44,,,
2013/09/16,17,155,,,,41,,,
2013/09/16,18,156,,,,43,,,
2013/09/16,19,163,,,,45,,,
2013/09/16,20,163,,,,45,,,
2013/09/16,21,162,,,,43,,,
2013/09/16,22,65,,,,8,,,
2013/09/16,23,17,,,,3,,,
2013/09/16,24,17,,,,3,,,
2013/09/17,01,17,,,,3,,,
2013/09/17,02,21,,,,7,,,
2013/09/17,03,16,,,,3,,,
2013/09/17,04,17,,,,3,,,
2013/09/17,05,17,,,,4,,,
2013/09/17,06,17,,,,4,,,
2013/09/17,07,12,,,,4,,,
2013/09/17,08,12,,,,4,,,
2013/09/17,09,13,,,,5,,,
2013/09/17,10,16,,,,5,,,
2013/09/17,11,19,,,,7,,,
2013/09/17,12,18,,,,6,,,
2013/09/17,13,19,,,,7,,,
2013/09/17,14,16,,,,5,,,
2013/09/17,15,17,,,,6,,,
2013/09/17,16,15,,,,5,,,
2013/09/17,17,15,,,,5,,,
2013/09/17,18,15,,,,5,,,
2013/09/17,19,17,,,,4,,,
2013/09/17,20,18,,,,4,,,
2013/09/17,21,18,,,,4,,,
2013/09/17,22,17,,,,4,,,
2013/09/17,23,21,,,,7,,,
2013/09/17,24,17,,,,4,,,
2013/09/18,01,17,,,,4,,,
2013/09/18,02,17,,,,3,,,
2013/09/18,03,17,,,,3,,,
2013/09/18,04,16,,,,3,,,
2013/09/18,05,17,,,,4,,,
2013/09/18,06,17,,,,4,,,
2013/09/18,07,12,,,,4,,,
2013/09/18,08,12,,,,4,,,
2013/09/18,09,41,,,,10,,,
2013/09/18,10,80,,,,14,,,
2013/09/18,11,115,,,,17,,,
2013/09/18,12,98,,,,16,,,
2013/09/18,13,77,,,,12,,,
2013/09/18,14,82,,,,16,,,
2013/09/18,15,84,,,,14,,,
2013/09/18,16,79,,,,13,,,
2013/09/18,17,81,,,,16,,,
2013/09/18,18,73,,,,13,,,
2013/09/18,19,76,,,,11,,,
2013/09/18,20,87,,,,18,,,
2013/09/18,21,77,,,,13,,,
2013/09/18,22,28,,,,7,,,
2013/09/18,23,13,,,,4,,,
2013/09/18,24,12,,,,4,,,
2013/09/19,01,12,,,,3,,,
2013/09/19,02,11,,,,3,,,
2013/09/19,03,11,,,,3,,,
2013/09/19,04,11,,,,3,,,
2013/09/19,05,11,,,,3,,,
2013/09/19,06,16,,,,8,,,
2013/09/19,07,12,,,,4,,,
2013/09/19,08,11,,,,4,,,
2013/09/19,09,48,,,,7,,,
2013/09/19,10,87,,,,17,,,
2013/09/19,11,86,,,,17,,,
2013/09/19,12,83,,,,15,,,
2013/09/19,13,74,,,,8,,,
2013/09/19,14,73,,,,7,,,
2013/09/19,15,78,,,,11,,,
2013/09/19,16,80,,,,14,,,
2013/09/19,17,84,,,,19,,,
2013/09/19,18,72,,,,11,,,
2013/09/19,19,89,,,,15,,,
2013/09/19,20,123,,,,28,,,
2013/09/19,21,101,,,,22,,,
2013/09/19,22,34,,,,7,,,
2013/09/19,23,14,,,,4,,,
2013/09/19,24,12,,,,3,,,
2013/09/20,01,11,,,,3,,,
2013/09/20,02,12,,,,3,,,
2013/09/20,03,14,,,,6,,,
2013/09/20,04,13,,,,4,,,
2013/09/20,05,12,,,,3,,,
2013/09/20,06,12,,,,4,,,
2013/09/20,07,11,,,,4,,,
2013/09/20,08,12,,,,4,,,
2013/09/20,09,43,,,,7,,,
2013/09/20,10,78,,,,12,,,
2013/09/20,11,82,,,,16,,,
2013/09/20,12,84,,,,17,,,
2013/09/20,13,81,,,,19,,,
2013/09/20,14,99,,,,34,,,
2013/09/20,15,99,,,,31,,,
2013/09/20,16,90,,,,22,,,
2013/09/20,17,79,,,,15,,,
2013/09/20,18,68,,,,10,,,
2013/09/20,19,80,,,,19,,,
2013/09/20,20,84,,,,20,,,
2013/09/20,21,38,,,,10,,,
2013/09/20,22,23,,,,7,,,
2013/09/20,23,13,,,,4,,,
2013/09/20,24,13,,,,5,,,
2013/09/21,01,14,,,,6,,,
2013/09/21,02,12,,,,4,,,
2013/09/21,03,12,,,,4,,,
2013/09/21,04,11,,,,4,,,
2013/09/21,05,11,,,,4,,,
2013/09/21,06,12,,,,4,,,
2013/09/21,07,12,,,,4,,,
2013/09/21,08,12,,,,4,,,
2013/09/21,09,44,,,,7,,,
2013/09/21,10,101,,,,19,,,
2013/09/21,11,111,,,,23,,,
2013/09/21,12,97,,,,18,,,
2013/09/21,13,79,,,,16,,,
2013/09/21,14,110,,,,15,,,
2013/09/21,15,108,,,,12,,,
2013/09/21,16,104,,,,12,,,
2013/09/21,17,76,,,,17,,,
2013/09/21,18,77,,,,17,,,
2013/09/21,19,105,,,,38,,,
2013/09/21,20,104,,,,37,,,
2013/09/21,21,103,,,,37,,,
2013/09/21,22,47,,,,13,,,
2013/09/21,23,14,,,,4,,,
2013/09/21,24,12,,,,4,,,
2013/09/22,01,12,,,,4,,,
2013/09/22,02,12,,,,4,,,
2013/09/22,03,12,,,,4,,,
2013/09/22,04,12,,,,4,,,
2013/09/22,05,12,,,,4,,,
2013/09/22,06,12,,,,4,,,
2013/09/22,07,12,,,,4,,,
2013/09/22,08,14,,,,6,,,
2013/09/22,09,122,,,,23,,,
2013/09/22,10,182,,,,52,,,
2013/09/22,11,191,,,,58,,,
2013/09/22,12,198,,,,59,,,
2013/09/22,13,209,,,,59,,,
2013/09/22,14,200,,,,59,,,
2013/09/22,15,213,,,,61,,,
2013/09/22,16,198,,,,51,,,
2013/09/22,17,188,,,,62,,,
2013/09/22,18,182,,,,58,,,
2013/09/22,19,123,,,,34,,,
2013/09/22,20,74,,,,12,,,
2013/09/22,21,65,,,,10,,,
2013/09/22,22,39,,,,8,,,
2013/09/22,23,13,,,,4,,,
2013/09/22,24,12,,,,4,,,
2013/09/23,01,12,,,,4,,,
2013/09/23,02,12,,,,4,,,
2013/09/23,03,12,,,,4,,,
2013/09/23,04,11,,,,4,,,
2013/09/23,05,12,,,,4,,,
2013/09/23,06,16,,,,8,,,
2013/09/23,07,12,,,,4,,,
2013/09/23,08,12,,,,4,,,
2013/09/23,09,46,,,,8,,,
2013/09/23,10,92,,,,19,,,
2013/09/23,11,110,,,,21,,,
2013/09/23,12,107,,,,24,,,
2013/09/23,13,102,,,,19,,,
2013/09/23,14,91,,,,17,,,
2013/09/23,15,68,,,,10,,,
2013/09/23,16,64,,,,9,,,
2013/09/23,17,69,,,,15,,,
2013/09/23,18,61,,,,8,,,
2013/09/23,19,73,,,,12,,,
2013/09/23,20,80,,,,15,,,
2013/09/23,21,76,,,,13,,,
2013/09/23,22,52,,,,8,,,
2013/09/23,23,13,,,,4,,,
2013/09/23,24,12,,,,4,,,
2013/09/24,01,12,,,,4,,,
2013/09/24,02,12,,,,3,,,
2013/09/24,03,13,,,,5,,,
2013/09/24,04,13,,,,6,,,
2013/09/24,05,11,,,,3,,,
2013/09/24,06,12,,,,4,,,
2013/09/24,07,12,,,,4,,,
2013/09/24,08,12,,,,4,,,
2013/09/24,09,12,,,,5,,,
2013/09/24,10,17,,,,6,,,
2013/09/24,11,21,,,,9,,,
2013/09/24,12,21,,,,7,,,
2013/09/24,13,17,,,,6,,,
2013/09/24,14,19,,,,6,,,
2013/09/24,15,19,,,,8,,,
2013/09/24,16,16,,,,5,,,
2013/09/24,17,17,,,,5,,,
2013/09/24,18,13,,,,4,,,
2013/09/24,19,17,,,,4,,,
2013/09/24,20,17,,,,4,,,
2013/09/24,21,18,,,,4,,,
2013/09/24,22,17,,,,4,,,
2013/09/24,23,13,,,,4,,,
2013/09/24,24,12,,,,4,,,
2013/09/25,01,13,,,,5,,,
2013/09/25,02,13,,,,5,,,
2013/09/25,03,12,,,,3,,,
2013/09/25,04,12,,,,3,,,
2013/09/25,05,12,,,,4,,,
2013/09/25,06,11,,,,4,,,
2013/09/25,07,12,,,,4,,,
2013/09/25,08,12,,,,4,,,
2013/09/25,09,47,,,,7,,,
2013/09/25,10,64,,,,9,,,
2013/09/25,11,105,,,,13,,,
2013/09/25,12,98,,,,16,,,
2013/09/25,13,72,,,,12,,,
2013/09/25,14,75,,,,13,,,
2013/09/25,15,77,,,,13,,,
2013/09/25,16,75,,,,12,,,
2013/09/25,17,74,,,,13,,,
2013/09/25,18,75,,,,13,,,
2013/09/25,19,78,,,,11,,,
2013/09/25,20,81,,,,14,,,
2013/09/25,21,75,,,,12,,,
2013/09/25,22,36,,,,7,,,
2013/09/25,23,15,,,,5,,,
2013/09/25,24,14,,,,6,,,
2013/09/26,01,11,,,,3,,,
2013/09/26,02,12,,,,4,,,
2013/09/26,03,11,,,,3,,,
2013/09/26,04,12,,,,3,,,
2013/09/26,05,11,,,,3,,,
2013/09/26,06,12,,,,4,,,
2013/09/26,07,12,,,,4,,,
2013/09/26,08,12,,,,4,,,
2013/09/26,09,45,,,,8,,,
2013/09/26,10,81,,,,17,,,
2013/09/26,11,87,,,,17,,,
2013/09/26,12,84,,,,17,,,
2013/09/26,13,85,,,,17,,,
2013/09/26,14,94,,,,25,,,
2013/09/26,15,99,,,,31,,,
2013/09/26,16,96,,,,29,,,
2013/09/26,17,98,,,,31,,,
2013/09/26,18,88,,,,27,,,
2013/09/26,19,89,,,,25,,,
2013/09/26,20,88,,,,20,,,
2013/09/26,21,80,,,,17,,,
2013/09/26,22,41,,,,8,,,
2013/09/26,23,13,,,,4,,,
2013/09/26,24,12,,,,4,,,
2013/09/27,01,12,,,,4,,,
2013/09/27,02,13,,,,4,,,
2013/09/27,03,12,,,,4,,,
2013/09/27,04,11,,,,4,,,
2013/09/27,05,12,,,,4,,,
2013/09/27,06,15,,,,7,,,
2013/09/27,07,13,,,,5,,,
2013/09/27,08,12,,,,4,,,
2013/09/27,09,73,,,,22,,,
2013/09/27,10,159,,,,54,,,
2013/09/27,11,177,,,,68,,,
2013/09/27,12,182,,,,69,,,
2013/09/27,13,163,,,,51,,,
2013/09/27,14,187,,,,72,,,
2013/09/27,15,187,,,,71,,,
2013/09/27,16,138,,,,42,,,
2013/09/27,17,60,,,,13,,,
2013/09/27,18,57,,,,9,,,
2013/09/27,19,60,,,,10,,,
2013/09/27,20,72,,,,15,,,
2013/09/27,21,67,,,,13,,,
2013/09/27,22,28,,,,8,,,
2013/09/27,23,17,,,,7,,,
2013/09/27,24,12,,,,4,,,
2013/09/28,01,11,,,,4,,,
2013/09/28,02,12,,,,4,,,
2013/09/28,03,12,,,,4,,,
2013/09/28,04,12,,,,4,,,
2013/09/28,05,12,,,,4,,,
2013/09/28,06,13,,,,4,,,
2013/09/28,07,12,,,,4,,,
2013/09/28,08,16,,,,8,,,
2013/09/28,09,58,,,,14,,,
2013/09/28,10,118,,,,29,,,
2013/09/28,11,147,,,,35,,,
2013/09/28,12,147,,,,34,,,
2013/09/28,13,146,,,,36,,,
2013/09/28,14,142,,,,32,,,
2013/09/28,15,146,,,,36,,,
2013/09/28,16,127,,,,36,,,
2013/09/28,17,80,,,,24,,,
2013/09/28,18,64,,,,13,,,
2013/09/28,19,75,,,,13,,,
2013/09/28,20,73,,,,16,,,
2013/09/28,21,72,,,,16,,,
2013/09/28,22,43,,,,10,,,
2013/09/28,23,14,,,,4,,,
2013/09/28,24,12,,,,4,,,
2013/09/29,01,12,,,,4,,,
2013/09/29,02,12,,,,4,,,
2013/09/29,03,12,,,,4,,,
2013/09/29,04,13,,,,5,,,
2013/09/29,05,15,,,,7,,,
2013/09/29,06,12,,,,4,,,
2013/09/29,07,12,,,,4,,,
2013/09/29,08,12,,,,4,,,
2013/09/29,09,58,,,,10,,,
2013/09/29,10,63,,,,13,,,
2013/09/29,11,67,,,,16,,,
2013/09/29,12,71,,,,18,,,
2013/09/29,13,68,,,,15,,,
2013/09/29,14,69,,,,16,,,
2013/09/29,15,78,,,,23,,,
2013/09/29,16,71,,,,17,,,
2013/09/29,17,61,,,,12,,,
2013/09/29,18,59,,,,10,,,
2013/09/29,19,63,,,,10,,,
2013/09/29,20,64,,,,11,,,
2013/09/29,21,62,,,,10,,,
2013/09/29,22,26,,,,8,,,
2013/09/29,23,14,,,,4,,,
2013/09/29,24,12,,,,4,,,
2013/09/30,01,13,,,,5,,,
2013/09/30,02,15,,,,7,,,
2013/09/30,03,12,,,,4,,,
2013/09/30,04,11,,,,4,,,
2013/09/30,05,12,,,,4,,,
2013/09/30,06,12,,,,4,,,
2013/09/30,07,12,,,,4,,,
2013/09/30,08,12,,,,4,,,
2013/09/30,09,45,,,,9,,,
2013/09/30,10,100,,,,32,,,
2013/09/30,11,105,,,,36,,,
2013/09/30,12,104,,,,35,,,
2013/09/30,13,80,,,,16,,,
2013/09/30,14,88,,,,20,,,
2013/09/30,15,93,,,,28,,,
2013/09/30,16,95,,,,32,,,
2013/09/30,17,87,,,,28,,,
2013/09/30,18,62,,,,12,,,
2013/09/30,19,70,,,,13,,,
2013/09/30,20,76,,,,16,,,
2013/09/30,21,76,,,,16,,,
2013/09/30,22,45,,,,11,,,
2013/09/30,23,13,,,,4,,,
2013/09/30,24,16,,,,7,,,
2013/10/01,01,12,,,,4,,,
2013/10/01,02,12,,,,4,,,
2013/10/01,03,11,,,,4,,,
2013/10/01,04,12,,,,4,,,
2013/10/01,05,12,,,,4,,,
2013/10/01,06,13,,,,4,,,
2013/10/01,07,12,,,,4,,,
2013/10/01,08,12,,,,4,,,
2013/10/01,09,13,,,,5,,,
2013/10/01,10,16,,,,8,,,
2013/10/01,11,14,,,,6,,,
2013/10/01,12,13,,,,5,,,
2013/10/01,13,14,,,,6,,,
2013/10/01,14,14,,,,6,,,
2013/10/01,15,14,,,,6,,,
2013/10/01,16,14,,,,6,,,
2013/10/01,17,13,,,,6,,,
2013/10/01,18,12,,,,4,,,
2013/10/01,19,17,,,,4,,,
2013/10/01,20,18,,,,4,,,
2013/10/01,21,21,,,,8,,,
2013/10/01,22,18,,,,4,,,
2013/10/01,23,14,,,,4,,,
2013/10/01,24,12,,,,4,,,
2013/10/02,01,12,,,,4,,,
2013/10/02,02,11,,,,4,,,
2013/10/02,03,12,,,,4,,,
2013/10/02,04,12,,,,4,,,
2013/10/02,05,12,,,,4,,,
2013/10/02,06,12,,,,4,,,
2013/10/02,07,13,,,,6,,,
2013/10/02,08,14,,,,6,,,
2013/10/02,09,48,,,,7,,,
2013/10/02,10,85,,,,16,,,
2013/10/02,11,89,,,,19,,,
2013/10/02,12,90,,,,18,,,
2013/10/02,13,79,,,,12,,,
2013/10/02,14,81,,,,14,,,
2013/10/02,15,80,,,,15,,,
2013/10/02,16,74,,,,12,,,
2013/10/02,17,76,,,,13,,,
2013/10/02,18,77,,,,15,,,
2013/10/02,19,78,,,,12,,,
2013/10/02,20,80,,,,12,,,
2013/10/02,21,73,,,,11,,,
2013/10/02,22,36,,,,7,,,
2013/10/02,23,14,,,,4,,,
2013/10/02,24,11,,,,4,,,
2013/10/03,01,12,,,,4,,,
2013/10/03,02,12,,,,4,,,
2013/10/03,03,12,,,,4,,,
2013/10/03,04,12,,,,4,,,
2013/10/03,05,14,,,,6,,,
2013/10/03,06,13,,,,5,,,
2013/10/03,07,12,,,,4,,,
2013/10/03,08,12,,,,4,,,
2013/10/03,09,46,,,,8,,,
2013/10/03,10,77,,,,17,,,
2013/10/03,11,91,,,,24,,,
2013/10/03,12,84,,,,20,,,
2013/10/03,13,66,,,,9,,,
2013/10/03,14,73,,,,13,,,
2013/10/03,15,84,,,,17,,,
2013/10/03,16,91,,,,22,,,
2013/10/03,17,80,,,,16,,,
2013/10/03,18,76,,,,14,,,
2013/10/03,19,76,,,,11,,,
2013/10/03,20,90,,,,19,,,
2013/10/03,21,95,,,,19,,,
2013/10/03,22,42,,,,8,,,
2013/10/03,23,19,,,,4,,,
2013/10/03,24,17,,,,4,,,
2013/10/04,01,20,,,,6,,,
2013/10/04,02,25,,,,4,,,
2013/10/04,03,25,,,,4,,,
2013/10/04,04,26,,,,3,,,
2013/10/04,05,26,,,,4,,,
2013/10/04,06,26,,,,4,,,
2013/10/04,07,20,,,,4,,,
2013/10/04,08,11,,,,4,,,
2013/10/04,09,46,,,,8,,,
2013/10/04,10,90,,,,24,,,
2013/10/04,11,129,,,,35,,,
2013/10/04,12,135,,,,31,,,
2013/10/04,13,122,,,,21,,,
2013/10/04,14,122,,,,23,,,
2013/10/04,15,121,,,,27,,,
2013/10/04,16,109,,,,28,,,
2013/10/04,17,116,,,,35,,,
2013/10/04,18,95,,,,21,,,
2013/10/04,19,64,,,,10,,,
2013/10/04,20,64,,,,12,,,
2013/10/04,21,67,,,,14,,,
2013/10/04,22,44,,,,11,,,
2013/10/04,23,14,,,,4,,,
2013/10/04,24,12,,,,4,,,
2013/10/05,01,12,,,,4,,,
2013/10/05,02,12,,,,4,,,
2013/10/05,03,11,,,,4,,,
2013/10/05,04,12,,,,4,,,
2013/10/05,05,12,,,,4,,,
2013/10/05,06,12,,,,4,,,
2013/10/05,07,13,,,,5,,,
2013/10/05,08,15,,,,7,,,
2013/10/05,09,66,,,,17,,,
2013/10/05,10,145,,,,52,,,
2013/10/05,11,146,,,,51,,,
2013/10/05,12,143,,,,51,,,
2013/10/05,13,138,,,,49,,,
2013/10/05,14,142,,,,51,,,
2013/10/05,15,186,,,,52,,,
2013/10/05,16,184,,,,52,,,
2013/10/05,17,182,,,,52,,,
2013/10/05,18,169,,,,52,,,
2013/10/05,19,143,,,,41,,,
2013/10/05,20,73,,,,11,,,
2013/10/05,21,64,,,,11,,,
2013/10/05,22,38,,,,8,,,
2013/10/05,23,14,,,,4,,,
2013/10/05,24,12,,,,4,,,
2013/10/06,01,12,,,,4,,,
2013/10/06,02,11,,,,4,,,
2013/10/06,03,12,,,,4,,,
2013/10/06,04,12,,,,4,,,
2013/10/06,05,16,,,,8,,,
2013/10/06,06,12,,,,4,,,
2013/10/06,07,11,,,,4,,,
2013/10/06,08,12,,,,4,,,
2013/10/06,09,46,,,,7,,,
2013/10/06,10,102,,,,27,,,
2013/10/06,11,125,,,,37,,,
2013/10/06,12,123,,,,26,,,
2013/10/06,13,120,,,,24,,,
2013/10/06,14,104,,,,23,,,
2013/10/06,15,82,,,,18,,,
2013/10/06,16,82,,,,19,,,
2013/10/06,17,77,,,,15,,,
2013/10/06,18,69,,,,12,,,
2013/10/06,19,35,,,,9,,,
2013/10/06,20,24,,,,9,,,
2013/10/06,21,24,,,,8,,,
2013/10/06,22,22,,,,7,,,
2013/10/06,23,13,,,,4,,,
2013/10/06,24,12,,,,4,,,
2013/10/07,01,12,,,,4,,,
2013/10/07,02,13,,,,5,,,
2013/10/07,03,14,,,,6,,,
2013/10/07,04,11,,,,4,,,
2013/10/07,05,12,,,,4,,,
2013/10/07,06,12,,,,4,,,
2013/10/07,07,13,,,,4,,,
2013/10/07,08,12,,,,4,,,
2013/10/07,09,46,,,,8,,,
2013/10/07,10,68,,,,16,,,
2013/10/07,11,72,,,,16,,,
2013/10/07,12,73,,,,16,,,
2013/10/07,13,75,,,,17,,,
2013/10/07,14,80,,,,19,,,
2013/10/07,15,80,,,,19,,,
2013/10/07,16,75,,,,16,,,
2013/10/07,17,71,,,,15,,,
2013/10/07,18,65,,,,10,,,
2013/10/07,19,73,,,,9,,,
2013/10/07,20,81,,,,13,,,
2013/10/07,21,82,,,,14,,,
2013/10/07,22,38,,,,8,,,
2013/10/07,23,14,,,,4,,,
2013/10/07,24,16,,,,8,,,
2013/10/08,01,12,,,,4,,,
2013/10/08,02,12,,,,4,,,
2013/10/08,03,11,,,,4,,,
2013/10/08,04,12,,,,4,,,
2013/10/08,05,12,,,,4,,,
2013/10/08,06,12,,,,4,,,
2013/10/08,07,12,,,,4,,,
2013/10/08,08,11,,,,4,,,
2013/10/08,09,13,,,,5,,,
2013/10/08,10,16,,,,8,,,
2013/10/08,11,15,,,,6,,,
2013/10/08,12,13,,,,6,,,
2013/10/08,13,14,,,,6,,,
2013/10/08,14,16,,,,6,,,
2013/10/08,15,16,,,,6,,,
2013/10/08,16,13,,,,6,,,
2013/10/08,17,14,,,,5,,,
2013/10/08,18,15,,,,4,,,
2013/10/08,19,17,,,,4,,,
2013/10/08,20,17,,,,4,,,
2013/10/08,21,21,,,,7,,,
2013/10/08,22,18,,,,4,,,
2013/10/08,23,14,,,,4,,,
2013/10/08,24,12,,,,4,,,
2013/10/09,01,11,,,,4,,,
2013/10/09,02,12,,,,4,,,
2013/10/09,03,12,,,,4,,,
2013/10/09,04,12,,,,4,,,
2013/10/09,05,12,,,,4,,,
2013/10/09,06,12,,,,4,,,
2013/10/09,07,14,,,,6,,,
2013/10/09,08,14,,,,6,,,
2013/10/09,09,19,,,,9,,,
2013/10/09,10,38,,,,23,,,
2013/10/09,11,115,,,,32,,,
2013/10/09,12,108,,,,27,,,
2013/10/09,13,73,,,,13,,,
2013/10/09,14,83,,,,21,,,
2013/10/09,15,85,,,,19,,,
2013/10/09,16,83,,,,18,,,
2013/10/09,17,77,,,,15,,,
2013/10/09,18,82,,,,18,,,
2013/10/09,19,76,,,,12,,,
2013/10/09,20,82,,,,17,,,
2013/10/09,21,77,,,,14,,,
2013/10/09,22,29,,,,8,,,
2013/10/09,23,14,,,,5,,,
2013/10/09,24,13,,,,5,,,
2013/10/10,01,12,,,,4,,,
2013/10/10,02,12,,,,4,,,
2013/10/10,03,12,,,,4,,,
2013/10/10,04,14,,,,7,,,
2013/10/10,05,14,,,,6,,,
2013/10/10,06,13,,,,5,,,
2013/10/10,07,13,,,,5,,,
2013/10/10,08,13,,,,5,,,
2013/10/10,09,65,,,,15,,,
2013/10/10,10,140,,,,28,,,
2013/10/10,11,136,,,,36,,,
2013/10/10,12,115,,,,33,,,
2013/10/10,13,105,,,,21,,,
2013/10/10,14,92,,,,24,,,
2013/10/10,15,93,,,,21,,,
2013/10/10,16,93,,,,17,,,
2013/10/10,17,85,,,,13,,,
2013/10/10,18,72,,,,10,,,
2013/10/10,19,79,,,,13,,,
2013/10/10,20,82,,,,16,,,
2013/10/10,21,77,,,,12,,,
2013/10/10,22,49,,,,8,,,
2013/10/10,23,14,,,,4,,,
2013/10/10,24,12,,,,4,,,
2013/10/11,01,11,,,,4,,,
2013/10/11,02,16,,,,8,,,
2013/10/11,03,12,,,,4,,,
2013/10/11,04,12,,,,4,,,
2013/10/11,05,12,,,,4,,,
2013/10/11,06,12,,,,5,,,
2013/10/11,07,13,,,,4,,,
2013/10/11,08,13,,,,4,,,
2013/10/11,09,56,,,,11,,,
2013/10/11,10,87,,,,23,,,
2013/10/11,11,96,,,,25,,,
2013/10/11,12,92,,,,23,,,
2013/10/11,13,87,,,,21,,,
2013/10/11,14,95,,,,25,,,
2013/10/11,15,98,,,,24,,,
2013/10/11,16,89,,,,21,,,
2013/10/11,17,80,,,,18,,,
2013/10/11,18,70,,,,10,,,
2013/10/11,19,77,,,,11,,,
2013/10/11,20,79,,,,12,,,
2013/10/11,21,75,,,,11,,,
2013/10/11,22,29,,,,8,,,
2013/10/11,23,18,,,,8,,,
2013/10/11,24,14,,,,5,,,
2013/10/12,01,13,,,,5,,,
2013/10/12,02,12,,,,5,,,
2013/10/12,03,13,,,,5,,,
2013/10/12,04,13,,,,5,,,
2013/10/12,05,13,,,,5,,,
2013/10/12,06,13,,,,5,,,
2013/10/12,07,13,,,,5,,,
2013/10/12,08,13,,,,5,,,
2013/10/12,09,42,,,,8,,,
2013/10/12,10,71,,,,24,,,
2013/10/12,11,76,,,,24,,,
2013/10/12,12,61,,,,11,,,
2013/10/12,13,76,,,,21,,,
2013/10/12,14,94,,,,39,,,
2013/10/12,15,103,,,,41,,,
2013/10/12,16,124,,,,48,,,
2013/10/12,17,151,,,,50,,,
2013/10/12,18,137,,,,49,,,
2013/10/12,19,143,,,,51,,,
2013/10/12,20,157,,,,63,,,
2013/10/12,21,138,,,,52,,,
2013/10/12,22,73,,,,30,,,
2013/10/12,23,16,,,,5,,,
2013/10/12,24,13,,,,5,,,
2013/10/13,01,13,,,,5,,,
2013/10/13,02,13,,,,5,,,
2013/10/13,03,13,,,,5,,,
2013/10/13,04,13,,,,5,,,
2013/10/13,05,13,,,,5,,,
2013/10/13,06,17,,,,9,,,
2013/10/13,07,13,,,,5,,,
2013/10/13,08,13,,,,5,,,
2013/10/13,09,60,,,,21,,,
2013/10/13,10,100,,,,39,,,
2013/10/13,11,95,,,,32,,,
2013/10/13,12,137,,,,31,,,
2013/10/13,13,136,,,,32,,,
2013/10/13,14,139,,,,34,,,
2013/10/13,15,140,,,,35,,,
2013/10/13,16,140,,,,35,,,
2013/10/13,17,80,,,,15,,,
2013/10/13,18,56,,,,9,,,
2013/10/13,19,27,,,,9,,,
2013/10/13,20,27,,,,9,,,
2013/10/13,21,27,,,,9,,,
2013/10/13,22,24,,,,8,,,
