計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/23,08,95,,,22,,,,
2013/12/23,09,89,,,19,,,,
2013/12/23,10,135,,,13,,,,
2013/12/23,11,128,,,14,,,,
2013/12/23,12,122,,,14,,,,
2013/12/23,13,124,,,21,,,,
2013/12/23,14,137,,,21,,,,
2013/12/23,15,128,,,20,,,,
2013/12/23,16,121,,,16,,,,
2013/12/23,17,125,,,15,,,,
2013/12/23,18,121,,,11,,,,
2013/12/23,19,116,,,13,,,,
2013/12/23,20,122,,,18,,,,
2013/12/23,21,105,,,17,,,,
2013/12/23,22,94,,,8,,,,
2013/12/23,23,46,,,8,,,,
2013/12/23,24,38,,,8,,,,
2013/12/24,01,41,,,12,,,,
2013/12/24,02,48,,,17,,,,
2013/12/24,03,49,,,16,,,,
2013/12/24,04,38,,,8,,,,
2013/12/24,05,38,,,8,,,,
2013/12/24,06,70,,,12,,,,
2013/12/24,07,80,,,20,,,,
2013/12/24,08,81,,,21,,,,
2013/12/24,09,88,,,19,,,,
2013/12/24,10,106,,,14,,,,
2013/12/24,11,126,,,13,,,,
2013/12/24,12,129,,,14,,,,
2013/12/24,13,128,,,20,,,,
2013/12/24,14,131,,,21,,,,
2013/12/24,15,135,,,20,,,,
2013/12/24,16,127,,,14,,,,
2013/12/24,17,129,,,10,,,,
2013/12/24,18,118,,,9,,,,
2013/12/24,19,116,,,13,,,,
2013/12/24,20,123,,,18,,,,
2013/12/24,21,121,,,16,,,,
2013/12/24,22,113,,,8,,,,
2013/12/24,23,51,,,8,,,,
2013/12/24,24,39,,,8,,,,
2013/12/25,01,43,,,12,,,,
2013/12/25,02,49,,,18,,,,
2013/12/25,03,50,,,16,,,,
2013/12/25,04,38,,,7,,,,
2013/12/25,05,38,,,9,,,,
2013/12/25,06,65,,,12,,,,
2013/12/25,07,74,,,20,,,,
2013/12/25,08,89,,,21,,,,
2013/12/25,09,90,,,18,,,,
2013/12/25,10,133,,,13,,,,
2013/12/25,11,128,,,18,,,,
2013/12/25,12,123,,,19,,,,
2013/12/25,13,111,,,20,,,,
2013/12/25,14,122,,,23,,,,
2013/12/25,15,117,,,21,,,,
2013/12/25,16,111,,,15,,,,
2013/12/25,17,108,,,14,,,,
2013/12/25,18,110,,,13,,,,
2013/12/25,19,100,,,13,,,,
2013/12/25,20,104,,,19,,,,
2013/12/25,21,107,,,17,,,,
2013/12/25,22,104,,,9,,,,
2013/12/25,23,47,,,8,,,,
2013/12/25,24,38,,,8,,,,
2013/12/26,01,41,,,12,,,,
2013/12/26,02,47,,,17,,,,
2013/12/26,03,48,,,16,,,,
2013/12/26,04,37,,,8,,,,
2013/12/26,05,36,,,8,,,,
2013/12/26,06,42,,,9,,,,
2013/12/26,07,77,,,20,,,,
2013/12/26,08,78,,,22,,,,
2013/12/26,09,98,,,20,,,,
2013/12/26,10,139,,,14,,,,
2013/12/26,11,133,,,18,,,,
2013/12/26,12,119,,,16,,,,
2013/12/26,13,109,,,16,,,,
2013/12/26,14,113,,,19,,,,
2013/12/26,15,111,,,14,,,,
2013/12/26,16,107,,,11,,,,
2013/12/26,17,109,,,11,,,,
2013/12/26,18,104,,,9,,,,
2013/12/26,19,100,,,15,,,,
2013/12/26,20,106,,,17,,,,
2013/12/26,21,106,,,17,,,,
2013/12/26,22,96,,,9,,,,
2013/12/26,23,48,,,8,,,,
2013/12/26,24,39,,,9,,,,
2013/12/27,01,42,,,12,,,,
2013/12/27,02,48,,,17,,,,
2013/12/27,03,50,,,17,,,,
2013/12/27,04,38,,,8,,,,
2013/12/27,05,37,,,8,,,,
2013/12/27,06,43,,,9,,,,
2013/12/27,07,77,,,21,,,,
2013/12/27,08,86,,,23,,,,
2013/12/27,09,90,,,23,,,,
2013/12/27,10,111,,,16,,,,
2013/12/27,11,111,,,11,,,,
2013/12/27,12,109,,,17,,,,
2013/12/27,13,106,,,21,,,,
2013/12/27,14,113,,,20,,,,
2013/12/27,15,113,,,19,,,,
2013/12/27,16,110,,,12,,,,
2013/12/27,17,115,,,12,,,,
2013/12/27,18,109,,,13,,,,
2013/12/27,19,111,,,23,,,,
2013/12/27,20,116,,,26,,,,
2013/12/27,21,118,,,25,,,,
2013/12/27,22,106,,,17,,,,
2013/12/27,23,54,,,16,,,,
2013/12/27,24,47,,,18,,,,
2013/12/28,01,50,,,22,,,,
2013/12/28,02,56,,,25,,,,
2013/12/28,03,57,,,25,,,,
2013/12/28,04,46,,,17,,,,
2013/12/28,05,45,,,16,,,,
2013/12/28,06,51,,,18,,,,
2013/12/28,07,93,,,29,,,,
2013/12/28,08,102,,,28,,,,
2013/12/28,09,101,,,29,,,,
2013/12/28,10,156,,,23,,,,
2013/12/28,11,140,,,22,,,,
2013/12/28,12,134,,,19,,,,
2013/12/28,13,145,,,29,,,,
2013/12/28,14,151,,,30,,,,
2013/12/28,15,148,,,29,,,,
2013/12/28,16,148,,,22,,,,
2013/12/28,17,144,,,23,,,,
2013/12/28,18,138,,,22,,,,
2013/12/28,19,137,,,24,,,,
2013/12/28,20,141,,,29,,,,
2013/12/28,21,134,,,21,,,,
2013/12/28,22,123,,,10,,,,
2013/12/28,23,57,,,17,,,,
2013/12/28,24,47,,,17,,,,
2013/12/29,01,51,,,22,,,,
2013/12/29,02,55,,,26,,,,
2013/12/29,03,56,,,24,,,,
2013/12/29,04,45,,,16,,,,
2013/12/29,05,57,,,10,,,,
2013/12/29,06,61,,,12,,,,
2013/12/29,07,84,,,25,,,,
2013/12/29,08,97,,,28,,,,
2013/12/29,09,107,,,27,,,,
2013/12/29,10,149,,,21,,,,
2013/12/29,11,136,,,14,,,,
2013/12/29,12,139,,,24,,,,
2013/12/29,13,143,,,30,,,,
2013/12/29,14,147,,,28,,,,
2013/12/29,15,149,,,27,,,,
2013/12/29,16,147,,,23,,,,
2013/12/29,17,144,,,25,,,,
2013/12/29,18,142,,,23,,,,
2013/12/29,19,127,,,17,,,,
2013/12/29,20,133,,,22,,,,
2013/12/29,21,134,,,21,,,,
2013/12/29,22,113,,,8,,,,
2013/12/29,23,46,,,8,,,,
2013/12/29,24,37,,,8,,,,
2013/12/30,01,47,,,19,,,,
2013/12/30,02,48,,,18,,,,
2013/12/30,03,52,,,22,,,,
2013/12/30,04,36,,,7,,,,
2013/12/30,05,46,,,9,,,,
2013/12/30,06,72,,,12,,,,
2013/12/30,07,83,,,20,,,,
2013/12/30,08,90,,,21,,,,
2013/12/30,09,153,,,22,,,,
2013/12/30,10,137,,,14,,,,
2013/12/30,11,137,,,13,,,,
2013/12/30,12,126,,,13,,,,
2013/12/30,13,131,,,21,,,,
2013/12/30,14,136,,,22,,,,
2013/12/30,15,137,,,21,,,,
2013/12/30,16,135,,,15,,,,
2013/12/30,17,132,,,15,,,,
2013/12/30,18,128,,,13,,,,
2013/12/30,19,125,,,15,,,,
2013/12/30,20,129,,,17,,,,
2013/12/30,21,128,,,17,,,,
2013/12/30,22,108,,,8,,,,
2013/12/30,23,51,,,8,,,,
2013/12/30,24,38,,,8,,,,
2013/12/31,01,43,,,13,,,,
2013/12/31,02,48,,,17,,,,
2013/12/31,03,49,,,19,,,,
2013/12/31,04,75,,,11,,,,
2013/12/31,05,69,,,11,,,,
2013/12/31,06,67,,,12,,,,
2013/12/31,07,70,,,21,,,,
2013/12/31,08,94,,,22,,,,
2013/12/31,09,145,,,20,,,,
2013/12/31,10,137,,,13,,,,
2013/12/31,11,134,,,14,,,,
2013/12/31,12,131,,,13,,,,
2013/12/31,13,138,,,17,,,,
2013/12/31,14,135,,,19,,,,
2013/12/31,15,138,,,20,,,,
2013/12/31,16,127,,,13,,,,
2013/12/31,17,136,,,13,,,,
2013/12/31,18,124,,,12,,,,
2013/12/31,19,120,,,13,,,,
2013/12/31,20,123,,,17,,,,
2013/12/31,21,64,,,17,,,,
2013/12/31,22,43,,,8,,,,
2013/12/31,23,41,,,9,,,,
2013/12/31,24,40,,,8,,,,
2014/01/01,01,44,,,13,,,,
2014/01/01,02,49,,,17,,,,
2014/01/01,03,52,,,15,,,,
2014/01/01,04,40,,,7,,,,
2014/01/01,05,39,,,8,,,,
2014/01/01,06,39,,,8,,,,
2014/01/01,07,49,,,16,,,,
2014/01/01,08,51,,,15,,,,
2014/01/01,09,48,,,13,,,,
2014/01/01,10,40,,,7,,,,
2014/01/01,11,40,,,8,,,,
2014/01/01,12,42,,,10,,,,
2014/01/01,13,48,,,15,,,,
2014/01/01,14,48,,,15,,,,
2014/01/01,15,48,,,14,,,,
2014/01/01,16,40,,,8,,,,
2014/01/01,17,39,,,8,,,,
2014/01/01,18,39,,,8,,,,
2014/01/01,19,44,,,13,,,,
2014/01/01,20,50,,,17,,,,
2014/01/01,21,53,,,17,,,,
2014/01/01,22,41,,,8,,,,
2014/01/01,23,40,,,8,,,,
2014/01/01,24,38,,,8,,,,
2014/01/02,01,42,,,13,,,,
2014/01/02,02,48,,,17,,,,
2014/01/02,03,55,,,16,,,,
2014/01/02,04,72,,,14,,,,
2014/01/02,05,66,,,13,,,,
2014/01/02,06,61,,,11,,,,
2014/01/02,07,80,,,23,,,,
2014/01/02,08,79,,,22,,,,
2014/01/02,09,85,,,21,,,,
2014/01/02,10,86,,,14,,,,
2014/01/02,11,131,,,15,,,,
2014/01/02,12,127,,,15,,,,
2014/01/02,13,129,,,20,,,,
2014/01/02,14,132,,,20,,,,
2014/01/02,15,133,,,21,,,,
2014/01/02,16,126,,,13,,,,
2014/01/02,17,126,,,14,,,,
2014/01/02,18,117,,,9,,,,
2014/01/02,19,120,,,13,,,,
2014/01/02,20,121,,,17,,,,
2014/01/02,21,60,,,17,,,,
2014/01/02,22,42,,,9,,,,
2014/01/02,23,40,,,8,,,,
2014/01/02,24,38,,,9,,,,
2014/01/03,01,42,,,13,,,,
2014/01/03,02,47,,,16,,,,
2014/01/03,03,49,,,16,,,,
2014/01/03,04,36,,,8,,,,
2014/01/03,05,40,,,9,,,,
2014/01/03,06,75,,,12,,,,
2014/01/03,07,76,,,22,,,,
2014/01/03,08,85,,,20,,,,
2014/01/03,09,86,,,19,,,,
2014/01/03,10,112,,,14,,,,
2014/01/03,11,113,,,17,,,,
2014/01/03,12,112,,,18,,,,
2014/01/03,13,121,,,25,,,,
2014/01/03,14,118,,,20,,,,
2014/01/03,15,110,,,16,,,,
2014/01/03,16,104,,,11,,,,
2014/01/03,17,101,,,10,,,,
2014/01/03,18,102,,,10,,,,
2014/01/03,19,104,,,13,,,,
2014/01/03,20,110,,,17,,,,
2014/01/03,21,109,,,16,,,,
2014/01/03,22,52,,,8,,,,
2014/01/03,23,41,,,8,,,,
2014/01/03,24,39,,,9,,,,
2014/01/04,01,43,,,13,,,,
2014/01/04,02,48,,,16,,,,
2014/01/04,03,49,,,17,,,,
2014/01/04,04,38,,,8,,,,
2014/01/04,05,37,,,8,,,,
2014/01/04,06,41,,,10,,,,
2014/01/04,07,85,,,21,,,,
2014/01/04,08,89,,,22,,,,
2014/01/04,09,100,,,20,,,,
2014/01/04,10,139,,,15,,,,
2014/01/04,11,135,,,15,,,,
2014/01/04,12,128,,,16,,,,
2014/01/04,13,128,,,21,,,,
2014/01/04,14,132,,,19,,,,
2014/01/04,15,128,,,17,,,,
2014/01/04,16,128,,,15,,,,
2014/01/04,17,128,,,14,,,,
2014/01/04,18,126,,,13,,,,
2014/01/04,19,119,,,13,,,,
2014/01/04,20,125,,,17,,,,
2014/01/04,21,117,,,16,,,,
2014/01/04,22,47,,,7,,,,
2014/01/04,23,40,,,8,,,,
2014/01/04,24,39,,,8,,,,
2014/01/05,01,41,,,12,,,,
2014/01/05,02,47,,,17,,,,
2014/01/05,03,48,,,16,,,,
2014/01/05,04,37,,,8,,,,
2014/01/05,05,36,,,7,,,,
2014/01/05,06,43,,,9,,,,
2014/01/05,07,75,,,19,,,,
2014/01/05,08,89,,,19,,,,
2014/01/05,09,94,,,17,,,,
2014/01/05,10,140,,,12,,,,
2014/01/05,11,132,,,15,,,,
2014/01/05,12,129,,,18,,,,
2014/01/05,13,133,,,23,,,,
2014/01/05,14,131,,,23,,,,
2014/01/05,15,133,,,25,,,,
2014/01/05,16,129,,,16,,,,
2014/01/05,17,125,,,16,,,,
2014/01/05,18,117,,,10,,,,
2014/01/05,19,117,,,12,,,,
2014/01/05,20,125,,,16,,,,
2014/01/05,21,127,,,16,,,,
2014/01/05,22,118,,,8,,,,
2014/01/05,23,44,,,8,,,,
2014/01/05,24,38,,,8,,,,
2014/01/06,01,41,,,14,,,,
2014/01/06,02,46,,,16,,,,
2014/01/06,03,47,,,16,,,,
2014/01/06,04,36,,,7,,,,
2014/01/06,05,35,,,7,,,,
2014/01/06,06,37,,,8,,,,
2014/01/06,07,80,,,19,,,,
2014/01/06,08,89,,,20,,,,
2014/01/06,09,103,,,15,,,,
2014/01/06,10,145,,,15,,,,
2014/01/06,11,129,,,16,,,,
2014/01/06,12,126,,,19,,,,
2014/01/06,13,133,,,23,,,,
2014/01/06,14,128,,,22,,,,
2014/01/06,15,127,,,19,,,,
2014/01/06,16,125,,,13,,,,
2014/01/06,17,123,,,12,,,,
2014/01/06,18,123,,,11,,,,
2014/01/06,19,120,,,13,,,,
2014/01/06,20,122,,,16,,,,
2014/01/06,21,109,,,15,,,,
2014/01/06,22,100,,,8,,,,
2014/01/06,23,45,,,7,,,,
2014/01/06,24,39,,,9,,,,
2014/01/07,01,40,,,12,,,,
2014/01/07,02,47,,,17,,,,
2014/01/07,03,48,,,16,,,,
2014/01/07,04,36,,,7,,,,
2014/01/07,05,35,,,7,,,,
2014/01/07,06,37,,,9,,,,
2014/01/07,07,73,,,19,,,,
2014/01/07,08,90,,,20,,,,
2014/01/07,09,89,,,19,,,,
2014/01/07,10,116,,,12,,,,
2014/01/07,11,110,,,16,,,,
2014/01/07,12,131,,,21,,,,
2014/01/07,13,132,,,25,,,,
2014/01/07,14,136,,,25,,,,
2014/01/07,15,133,,,24,,,,
2014/01/07,16,126,,,14,,,,
2014/01/07,17,121,,,16,,,,
2014/01/07,18,118,,,11,,,,
2014/01/07,19,117,,,12,,,,
2014/01/07,20,124,,,17,,,,
2014/01/07,21,125,,,17,,,,
2014/01/07,22,117,,,8,,,,
2014/01/07,23,53,,,9,,,,
2014/01/07,24,41,,,9,,,,
2014/01/08,01,43,,,13,,,,
2014/01/08,02,48,,,16,,,,
2014/01/08,03,50,,,16,,,,
2014/01/08,04,39,,,8,,,,
2014/01/08,05,37,,,8,,,,
2014/01/08,06,39,,,9,,,,
2014/01/08,07,77,,,21,,,,
2014/01/08,08,89,,,21,,,,
2014/01/08,09,90,,,18,,,,
2014/01/08,10,119,,,16,,,,
2014/01/08,11,114,,,16,,,,
2014/01/08,12,131,,,19,,,,
2014/01/08,13,128,,,20,,,,
2014/01/08,14,130,,,22,,,,
2014/01/08,15,139,,,23,,,,
2014/01/08,16,127,,,16,,,,
2014/01/08,17,130,,,15,,,,
2014/01/08,18,121,,,13,,,,
2014/01/08,19,119,,,12,,,,
2014/01/08,20,124,,,17,,,,
2014/01/08,21,125,,,17,,,,
2014/01/08,22,116,,,9,,,,
2014/01/08,23,48,,,9,,,,
2014/01/08,24,42,,,10,,,,
2014/01/09,01,44,,,12,,,,
2014/01/09,02,51,,,17,,,,
2014/01/09,03,52,,,15,,,,
2014/01/09,04,39,,,8,,,,
2014/01/09,05,38,,,7,,,,
2014/01/09,06,41,,,9,,,,
2014/01/09,07,81,,,20,,,,
2014/01/09,08,85,,,21,,,,
2014/01/09,09,98,,,19,,,,
2014/01/09,10,142,,,15,,,,
2014/01/09,11,132,,,16,,,,
2014/01/09,12,129,,,18,,,,
2014/01/09,13,130,,,22,,,,
2014/01/09,14,130,,,21,,,,
2014/01/09,15,141,,,21,,,,
2014/01/09,16,127,,,14,,,,
2014/01/09,17,122,,,11,,,,
2014/01/09,18,122,,,12,,,,
2014/01/09,19,122,,,12,,,,
2014/01/09,20,127,,,16,,,,
2014/01/09,21,131,,,21,,,,
2014/01/09,22,124,,,16,,,,
2014/01/09,23,54,,,16,,,,
2014/01/09,24,47,,,18,,,,
2014/01/10,01,49,,,21,,,,
2014/01/10,02,55,,,25,,,,
2014/01/10,03,56,,,25,,,,
2014/01/10,04,45,,,16,,,,
2014/01/10,05,44,,,16,,,,
2014/01/10,06,47,,,17,,,,
2014/01/10,07,87,,,28,,,,
2014/01/10,08,93,,,27,,,,
2014/01/10,09,93,,,16,,,,
2014/01/10,10,150,,,23,,,,
2014/01/10,11,146,,,23,,,,
2014/01/10,12,139,,,23,,,,
2014/01/10,13,134,,,23,,,,
2014/01/10,14,141,,,28,,,,
2014/01/10,15,144,,,29,,,,
2014/01/10,16,133,,,16,,,,
2014/01/10,17,126,,,15,,,,
2014/01/10,18,127,,,15,,,,
2014/01/10,19,125,,,14,,,,
2014/01/10,20,125,,,16,,,,
2014/01/10,21,128,,,17,,,,
2014/01/10,22,121,,,15,,,,
2014/01/10,23,49,,,10,,,,
2014/01/10,24,45,,,14,,,,
2014/01/11,01,50,,,21,,,,
2014/01/11,02,56,,,25,,,,
2014/01/11,03,53,,,20,,,,
2014/01/11,04,39,,,11,,,,
2014/01/11,05,45,,,16,,,,
2014/01/11,06,52,,,19,,,,
2014/01/11,07,87,,,26,,,,
2014/01/11,08,93,,,22,,,,
2014/01/11,09,93,,,25,,,,
2014/01/11,10,151,,,22,,,,
2014/01/11,11,142,,,24,,,,
2014/01/11,12,139,,,20,,,,
2014/01/11,13,136,,,23,,,,
2014/01/11,14,131,,,19,,,,
2014/01/11,15,128,,,18,,,,
2014/01/11,16,135,,,17,,,,
2014/01/11,17,136,,,23,,,,
2014/01/11,18,129,,,17,,,,
2014/01/11,19,122,,,12,,,,
2014/01/11,20,127,,,15,,,,
2014/01/11,21,127,,,15,,,,
2014/01/11,22,119,,,8,,,,
2014/01/11,23,68,,,8,,,,
2014/01/11,24,62,,,9,,,,
2014/01/12,01,50,,,16,,,,
2014/01/12,02,53,,,22,,,,
2014/01/12,03,49,,,19,,,,
2014/01/12,04,37,,,8,,,,
2014/01/12,05,37,,,8,,,,
2014/01/12,06,41,,,8,,,,
2014/01/12,07,79,,,20,,,,
2014/01/12,08,86,,,20,,,,
2014/01/12,09,99,,,17,,,,
2014/01/12,10,134,,,12,,,,
2014/01/12,11,136,,,15,,,,
2014/01/12,12,130,,,17,,,,
2014/01/12,13,132,,,20,,,,
2014/01/12,14,132,,,21,,,,
2014/01/12,15,134,,,20,,,,
2014/01/12,16,135,,,19,,,,
2014/01/12,17,142,,,22,,,,
2014/01/12,18,127,,,14,,,,
2014/01/12,19,124,,,15,,,,
2014/01/12,20,127,,,18,,,,
2014/01/12,21,132,,,23,,,,
2014/01/12,22,119,,,8,,,,
2014/01/12,23,65,,,9,,,,
2014/01/12,24,58,,,9,,,,
2014/01/13,01,62,,,12,,,,
2014/01/13,02,75,,,25,,,,
2014/01/13,03,68,,,16,,,,
2014/01/13,04,57,,,7,,,,
2014/01/13,05,59,,,8,,,,
2014/01/13,06,74,,,17,,,,
2014/01/13,07,102,,,24,,,,
2014/01/13,08,94,,,20,,,,
2014/01/13,09,107,,,25,,,,
2014/01/13,10,156,,,22,,,,
2014/01/13,11,150,,,26,,,,
2014/01/13,12,130,,,16,,,,
2014/01/13,13,130,,,22,,,,
2014/01/13,14,128,,,19,,,,
2014/01/13,15,126,,,16,,,,
2014/01/13,16,126,,,14,,,,
2014/01/13,17,123,,,13,,,,
2014/01/13,18,127,,,13,,,,
2014/01/13,19,101,,,11,,,,
2014/01/13,20,107,,,17,,,,
2014/01/13,21,107,,,16,,,,
2014/01/13,22,97,,,7,,,,
2014/01/13,23,44,,,7,,,,
2014/01/13,24,38,,,9,,,,
2014/01/14,01,40,,,11,,,,
2014/01/14,02,46,,,17,,,,
2014/01/14,03,47,,,17,,,,
2014/01/14,04,36,,,7,,,,
2014/01/14,05,35,,,7,,,,
2014/01/14,06,36,,,9,,,,
2014/01/14,07,80,,,19,,,,
2014/01/14,08,86,,,19,,,,
2014/01/14,09,91,,,17,,,,
2014/01/14,10,118,,,14,,,,
2014/01/14,11,110,,,15,,,,
2014/01/14,12,112,,,17,,,,
2014/01/14,13,115,,,22,,,,
2014/01/14,14,121,,,24,,,,
2014/01/14,15,117,,,21,,,,
2014/01/14,16,112,,,16,,,,
2014/01/14,17,109,,,15,,,,
2014/01/14,18,107,,,15,,,,
2014/01/14,19,101,,,12,,,,
2014/01/14,20,106,,,16,,,,
2014/01/14,21,105,,,15,,,,
2014/01/14,22,96,,,7,,,,
2014/01/14,23,45,,,8,,,,
2014/01/14,24,36,,,8,,,,
2014/01/15,01,39,,,11,,,,
2014/01/15,02,45,,,17,,,,
2014/01/15,03,46,,,14,,,,
2014/01/15,04,35,,,8,,,,
2014/01/15,05,35,,,7,,,,
2014/01/15,06,35,,,7,,,,
2014/01/15,07,79,,,17,,,,
2014/01/15,08,83,,,18,,,,
2014/01/15,09,90,,,15,,,,
2014/01/15,10,147,,,13,,,,
2014/01/15,11,136,,,15,,,,
2014/01/15,12,129,,,16,,,,
2014/01/15,13,135,,,20,,,,
2014/01/15,14,122,,,19,,,,
2014/01/15,15,119,,,21,,,,
2014/01/15,16,111,,,15,,,,
2014/01/15,17,113,,,16,,,,
2014/01/15,18,110,,,16,,,,
2014/01/15,19,117,,,12,,,,
2014/01/15,20,124,,,17,,,,
2014/01/15,21,125,,,18,,,,
2014/01/15,22,118,,,8,,,,
2014/01/15,23,46,,,9,,,,
2014/01/15,24,37,,,9,,,,
2014/01/16,01,40,,,10,,,,
2014/01/16,02,47,,,16,,,,
2014/01/16,03,46,,,17,,,,
2014/01/16,04,36,,,7,,,,
2014/01/16,05,36,,,8,,,,
2014/01/16,06,37,,,9,,,,
2014/01/16,07,76,,,20,,,,
2014/01/16,08,84,,,20,,,,
2014/01/16,09,97,,,17,,,,
2014/01/16,10,143,,,13,,,,
2014/01/16,11,133,,,15,,,,
2014/01/16,12,128,,,17,,,,
2014/01/16,13,133,,,22,,,,
2014/01/16,14,138,,,21,,,,
2014/01/16,15,136,,,23,,,,
2014/01/16,16,123,,,14,,,,
2014/01/16,17,124,,,12,,,,
2014/01/16,18,119,,,11,,,,
2014/01/16,19,123,,,15,,,,
2014/01/16,20,128,,,19,,,,
2014/01/16,21,127,,,17,,,,
2014/01/16,22,115,,,7,,,,
2014/01/16,23,47,,,10,,,,
2014/01/16,24,39,,,8,,,,
2014/01/17,01,41,,,11,,,,
2014/01/17,02,47,,,17,,,,
2014/01/17,03,48,,,16,,,,
2014/01/17,04,37,,,7,,,,
2014/01/17,05,37,,,9,,,,
2014/01/17,06,37,,,9,,,,
2014/01/17,07,79,,,15,,,,
2014/01/17,08,87,,,20,,,,
2014/01/17,09,89,,,17,,,,
2014/01/17,10,120,,,13,,,,
2014/01/17,11,116,,,16,,,,
2014/01/17,12,113,,,15,,,,
2014/01/17,13,119,,,21,,,,
2014/01/17,14,114,,,22,,,,
2014/01/17,15,118,,,23,,,,
2014/01/17,16,118,,,17,,,,
2014/01/17,17,115,,,16,,,,
2014/01/17,18,109,,,15,,,,
2014/01/17,19,102,,,11,,,,
2014/01/17,20,107,,,16,,,,
2014/01/17,21,106,,,17,,,,
2014/01/17,22,98,,,8,,,,
2014/01/17,23,47,,,10,,,,
2014/01/17,24,36,,,9,,,,
2014/01/18,01,40,,,11,,,,
2014/01/18,02,46,,,16,,,,
2014/01/18,03,48,,,17,,,,
2014/01/18,04,36,,,8,,,,
2014/01/18,05,37,,,9,,,,
2014/01/18,06,35,,,7,,,,
2014/01/18,07,81,,,20,,,,
2014/01/18,08,86,,,20,,,,
2014/01/18,09,97,,,17,,,,
2014/01/18,10,139,,,13,,,,
2014/01/18,11,137,,,16,,,,
2014/01/18,12,127,,,17,,,,
2014/01/18,13,138,,,24,,,,
2014/01/18,14,133,,,21,,,,
2014/01/18,15,136,,,19,,,,
2014/01/18,16,135,,,15,,,,
2014/01/18,17,143,,,23,,,,
2014/01/18,18,132,,,18,,,,
2014/01/18,19,124,,,21,,,,
2014/01/18,20,134,,,25,,,,
2014/01/18,21,128,,,19,,,,
2014/01/18,22,121,,,16,,,,
2014/01/18,23,49,,,9,,,,
2014/01/18,24,36,,,7,,,,
2014/01/19,01,40,,,12,,,,
2014/01/19,02,47,,,17,,,,
2014/01/19,03,49,,,21,,,,
2014/01/19,04,36,,,7,,,,
2014/01/19,05,36,,,9,,,,
2014/01/19,06,36,,,8,,,,
2014/01/19,07,75,,,24,,,,
2014/01/19,08,97,,,29,,,,
2014/01/19,09,107,,,25,,,,
2014/01/19,10,147,,,21,,,,
2014/01/19,11,143,,,24,,,,
2014/01/19,12,142,,,23,,,,
2014/01/19,13,138,,,28,,,,
2014/01/19,14,142,,,27,,,,
2014/01/19,15,139,,,25,,,,
2014/01/19,16,136,,,14,,,,
2014/01/19,17,124,,,14,,,,
2014/01/19,18,130,,,13,,,,
2014/01/19,19,125,,,16,,,,
2014/01/19,20,128,,,19,,,,
2014/01/19,21,126,,,13,,,,
2014/01/19,22,119,,,8,,,,
2014/01/19,23,50,,,9,,,,
2014/01/19,24,39,,,8,,,,
2014/01/20,01,41,,,9,,,,
2014/01/20,02,47,,,18,,,,
2014/01/20,03,48,,,14,,,,
2014/01/20,04,36,,,7,,,,
2014/01/20,05,37,,,9,,,,
2014/01/20,06,37,,,8,,,,
2014/01/20,07,75,,,19,,,,
2014/01/20,08,88,,,19,,,,
2014/01/20,09,99,,,16,,,,
2014/01/20,10,139,,,13,,,,
2014/01/20,11,137,,,17,,,,
2014/01/20,12,126,,,14,,,,
2014/01/20,13,131,,,21,,,,
2014/01/20,14,132,,,21,,,,
2014/01/20,15,134,,,19,,,,
2014/01/20,16,125,,,14,,,,
2014/01/20,17,123,,,12,,,,
2014/01/20,18,128,,,11,,,,
2014/01/20,19,121,,,13,,,,
2014/01/20,20,125,,,16,,,,
2014/01/20,21,127,,,16,,,,
2014/01/20,22,112,,,7,,,,
2014/01/20,23,51,,,10,,,,
2014/01/20,24,40,,,8,,,,
2014/01/21,01,43,,,12,,,,
2014/01/21,02,49,,,18,,,,
2014/01/21,03,50,,,20,,,,
2014/01/21,04,39,,,8,,,,
2014/01/21,05,39,,,9,,,,
2014/01/21,06,41,,,8,,,,
2014/01/21,07,78,,,17,,,,
2014/01/21,08,99,,,27,,,,
2014/01/21,09,106,,,27,,,,
2014/01/21,10,144,,,16,,,,
2014/01/21,11,138,,,14,,,,
2014/01/21,12,129,,,15,,,,
2014/01/21,13,134,,,24,,,,
2014/01/21,14,150,,,29,,,,
2014/01/21,15,139,,,23,,,,
2014/01/21,16,129,,,15,,,,
2014/01/21,17,132,,,15,,,,
2014/01/21,18,130,,,17,,,,
2014/01/21,19,126,,,15,,,,
2014/01/21,20,127,,,17,,,,
2014/01/21,21,125,,,18,,,,
2014/01/21,22,115,,,8,,,,
2014/01/21,23,45,,,8,,,,
2014/01/21,24,39,,,8,,,,
2014/01/22,01,41,,,11,,,,
2014/01/22,02,46,,,17,,,,
2014/01/22,03,48,,,16,,,,
2014/01/22,04,45,,,15,,,,
2014/01/22,05,42,,,13,,,,
2014/01/22,06,36,,,8,,,,
2014/01/22,07,78,,,24,,,,
2014/01/22,08,94,,,27,,,,
2014/01/22,09,111,,,26,,,,
2014/01/22,10,143,,,20,,,,
2014/01/22,11,140,,,20,,,,
2014/01/22,12,131,,,14,,,,
2014/01/22,13,137,,,24,,,,
2014/01/22,14,138,,,22,,,,
2014/01/22,15,143,,,28,,,,
2014/01/22,16,129,,,14,,,,
2014/01/22,17,125,,,16,,,,
2014/01/22,18,126,,,16,,,,
2014/01/22,19,132,,,23,,,,
2014/01/22,20,134,,,24,,,,
2014/01/22,21,130,,,20,,,,
