計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/09/21,21,5,2,0,,,,,
2013/09/21,22,4,1,0,,,,,
2013/09/21,23,4,2,0,,,,,
2013/09/21,24,4,1,0,,,,,
2013/09/22,01,4,1,0,,,,,
2013/09/22,02,4,1,0,,,,,
2013/09/22,03,4,1,0,,,,,
2013/09/22,04,4,1,0,,,,,
2013/09/22,05,4,1,0,,,,,
2013/09/22,06,4,1,0,,,,,
2013/09/22,07,3,1,0,,,,,
2013/09/22,08,1,1,0,,,,,
2013/09/22,09,30,6,17,,,,,
2013/09/22,10,58,22,30,,,,,
2013/09/22,11,58,23,30,,,,,
2013/09/22,12,60,23,32,,,,,
2013/09/22,13,62,23,33,,,,,
2013/09/22,14,61,23,32,,,,,
2013/09/22,15,67,23,36,,,,,
2013/09/22,16,64,23,32,,,,,
2013/09/22,17,65,23,31,,,,,
2013/09/22,18,42,14,19,,,,,
2013/09/22,19,5,2,0,,,,,
2013/09/22,20,5,2,0,,,,,
2013/09/22,21,5,2,0,,,,,
2013/09/22,22,4,1,0,,,,,
2013/09/22,23,4,2,0,,,,,
2013/09/22,24,4,1,0,,,,,
2013/09/23,01,4,1,0,,,,,
2013/09/23,02,4,1,0,,,,,
2013/09/23,03,4,1,0,,,,,
2013/09/23,04,4,1,0,,,,,
2013/09/23,05,4,1,0,,,,,
2013/09/23,06,4,1,0,,,,,
2013/09/23,07,3,1,0,,,,,
2013/09/23,08,1,1,0,,,,,
2013/09/23,09,16,5,8,,,,,
2013/09/23,10,50,23,21,,,,,
2013/09/23,11,61,24,31,,,,,
2013/09/23,12,61,24,31,,,,,
2013/09/23,13,66,25,32,,,,,
2013/09/23,14,100,24,32,,,,,
2013/09/23,15,107,24,33,,,,,
2013/09/23,16,106,25,32,,,,,
2013/09/23,17,104,25,32,,,,,
2013/09/23,18,59,15,19,,,,,
2013/09/23,19,6,4,0,,,,,
2013/09/23,20,6,4,0,,,,,
2013/09/23,21,6,3,0,,,,,
2013/09/23,22,5,3,0,,,,,
2013/09/23,23,5,3,0,,,,,
2013/09/23,24,5,3,0,,,,,
2013/09/24,01,5,3,0,,,,,
2013/09/24,02,5,3,0,,,,,
2013/09/24,03,5,3,0,,,,,
2013/09/24,04,5,3,0,,,,,
2013/09/24,05,5,3,0,,,,,
2013/09/24,06,5,3,0,,,,,
2013/09/24,07,4,2,0,,,,,
2013/09/24,08,3,2,0,,,,,
2013/09/24,09,2,2,0,,,,,
2013/09/24,10,0,2,0,,,,,
2013/09/24,11,0,2,0,,,,,
2013/09/24,12,0,2,0,,,,,
2013/09/24,13,0,2,0,,,,,
2013/09/24,14,0,2,0,,,,,
2013/09/24,15,0,2,0,,,,,
2013/09/24,16,1,2,0,,,,,
2013/09/24,17,3,2,0,,,,,
2013/09/24,18,5,2,0,,,,,
2013/09/24,19,6,4,0,,,,,
2013/09/24,20,6,4,0,,,,,
2013/09/24,21,6,3,0,,,,,
2013/09/24,22,5,3,0,,,,,
2013/09/24,23,5,3,0,,,,,
2013/09/24,24,5,3,0,,,,,
2013/09/25,01,5,3,0,,,,,
2013/09/25,02,5,3,0,,,,,
2013/09/25,03,5,3,0,,,,,
2013/09/25,04,5,3,0,,,,,
2013/09/25,05,5,3,0,,,,,
2013/09/25,06,5,3,0,,,,,
2013/09/25,07,5,2,0,,,,,
2013/09/25,08,3,2,0,,,,,
2013/09/25,09,7,6,0,,,,,
2013/09/25,10,83,19,25,,,,,
2013/09/25,11,102,20,30,,,,,
2013/09/25,12,106,20,29,,,,,
2013/09/25,13,108,20,32,,,,,
2013/09/25,14,102,20,30,,,,,
2013/09/25,15,102,20,29,,,,,
2013/09/25,16,102,20,31,,,,,
2013/09/25,17,103,20,33,,,,,
2013/09/25,18,50,12,14,,,,,
2013/09/25,19,5,2,0,,,,,
2013/09/25,20,5,2,0,,,,,
2013/09/25,21,5,2,0,,,,,
2013/09/25,22,4,1,0,,,,,
2013/09/25,23,4,1,0,,,,,
2013/09/25,24,4,1,0,,,,,
2013/09/26,01,4,1,0,,,,,
2013/09/26,02,4,1,0,,,,,
2013/09/26,03,4,1,0,,,,,
2013/09/26,04,4,1,0,,,,,
2013/09/26,05,4,1,0,,,,,
2013/09/26,06,4,1,0,,,,,
2013/09/26,07,3,1,0,,,,,
2013/09/26,08,3,1,0,,,,,
2013/09/26,09,1,3,0,,,,,
2013/09/26,10,1,3,1,,,,,
2013/09/26,11,5,7,3,,,,,
2013/09/26,12,5,7,3,,,,,
2013/09/26,13,1,2,0,,,,,
2013/09/26,14,0,2,0,,,,,
2013/09/26,15,0,2,0,,,,,
2013/09/26,16,1,2,0,,,,,
2013/09/26,17,3,2,0,,,,,
2013/09/26,18,4,2,0,,,,,
2013/09/26,19,5,2,0,,,,,
2013/09/26,20,5,2,0,,,,,
2013/09/26,21,5,2,0,,,,,
2013/09/26,22,4,1,0,,,,,
2013/09/26,23,4,2,0,,,,,
2013/09/26,24,4,1,0,,,,,
2013/09/27,01,4,1,0,,,,,
2013/09/27,02,4,1,0,,,,,
2013/09/27,03,4,1,0,,,,,
2013/09/27,04,4,2,0,,,,,
2013/09/27,05,4,1,0,,,,,
2013/09/27,06,4,1,0,,,,,
2013/09/27,07,3,1,0,,,,,
2013/09/27,08,3,1,0,,,,,
2013/09/27,09,15,12,2,,,,,
2013/09/27,10,21,16,3,,,,,
2013/09/27,11,22,17,3,,,,,
2013/09/27,12,21,17,3,,,,,
2013/09/27,13,21,17,3,,,,,
2013/09/27,14,16,16,3,,,,,
2013/09/27,15,17,17,3,,,,,
2013/09/27,16,21,18,3,,,,,
2013/09/27,17,23,18,3,,,,,
2013/09/27,18,28,21,5,,,,,
2013/09/27,19,30,23,5,,,,,
2013/09/27,20,8,5,1,,,,,
2013/09/27,21,5,2,0,,,,,
2013/09/27,22,4,1,0,,,,,
2013/09/27,23,4,1,0,,,,,
2013/09/27,24,4,1,0,,,,,
2013/09/28,01,4,1,0,,,,,
2013/09/28,02,4,1,0,,,,,
2013/09/28,03,4,1,0,,,,,
2013/09/28,04,4,1,0,,,,,
2013/09/28,05,4,1,0,,,,,
2013/09/28,06,4,1,0,,,,,
2013/09/28,07,3,1,0,,,,,
2013/09/28,08,3,1,0,,,,,
2013/09/28,09,6,3,0,,,,,
2013/09/28,10,26,20,4,,,,,
2013/09/28,11,27,20,4,,,,,
2013/09/28,12,25,20,3,,,,,
2013/09/28,13,25,19,3,,,,,
2013/09/28,14,25,19,3,,,,,
2013/09/28,15,25,20,3,,,,,
2013/09/28,16,25,20,3,,,,,
2013/09/28,17,25,19,3,,,,,
2013/09/28,18,18,13,3,,,,,
2013/09/28,19,5,2,0,,,,,
2013/09/28,20,5,2,0,,,,,
2013/09/28,21,5,2,0,,,,,
2013/09/28,22,4,1,0,,,,,
2013/09/28,23,4,1,0,,,,,
2013/09/28,24,4,1,0,,,,,
2013/09/29,01,4,1,0,,,,,
2013/09/29,02,4,1,0,,,,,
2013/09/29,03,4,1,0,,,,,
2013/09/29,04,4,1,0,,,,,
2013/09/29,05,4,1,0,,,,,
2013/09/29,06,4,1,0,,,,,
2013/09/29,07,3,1,0,,,,,
2013/09/29,08,1,1,0,,,,,
2013/09/29,09,3,5,0,,,,,
2013/09/29,10,18,18,3,,,,,
2013/09/29,11,21,20,6,,,,,
2013/09/29,12,22,21,6,,,,,
2013/09/29,13,23,21,6,,,,,
2013/09/29,14,21,20,6,,,,,
2013/09/29,15,24,21,6,,,,,
2013/09/29,16,27,21,6,,,,,
2013/09/29,17,28,21,6,,,,,
2013/09/29,18,20,13,4,,,,,
2013/09/29,19,5,2,0,,,,,
2013/09/29,20,5,2,0,,,,,
2013/09/29,21,5,2,0,,,,,
2013/09/29,22,4,1,0,,,,,
2013/09/29,23,4,1,0,,,,,
2013/09/29,24,4,1,0,,,,,
2013/09/30,01,4,1,0,,,,,
2013/09/30,02,4,1,0,,,,,
2013/09/30,03,4,1,0,,,,,
2013/09/30,04,4,1,0,,,,,
2013/09/30,05,4,1,0,,,,,
2013/09/30,06,4,1,0,,,,,
2013/09/30,07,3,1,0,,,,,
2013/09/30,08,1,1,0,,,,,
2013/09/30,09,3,5,0,,,,,
2013/09/30,10,17,17,4,,,,,
2013/09/30,11,19,18,5,,,,,
2013/09/30,12,18,17,5,,,,,
2013/09/30,13,18,17,5,,,,,
2013/09/30,14,18,17,4,,,,,
2013/09/30,15,19,17,3,,,,,
2013/09/30,16,21,19,3,,,,,
2013/09/30,17,25,19,4,,,,,
2013/09/30,18,18,13,3,,,,,
2013/09/30,19,5,2,0,,,,,
2013/09/30,20,5,2,0,,,,,
2013/09/30,21,5,2,0,,,,,
2013/09/30,22,4,1,0,,,,,
2013/09/30,23,4,1,0,,,,,
2013/09/30,24,4,1,0,,,,,
2013/10/01,01,4,1,0,,,,,
2013/10/01,02,4,1,0,,,,,
2013/10/01,03,4,1,0,,,,,
2013/10/01,04,4,1,0,,,,,
2013/10/01,05,4,1,0,,,,,
2013/10/01,06,4,1,0,,,,,
2013/10/01,07,4,1,0,,,,,
2013/10/01,08,3,1,0,,,,,
2013/10/01,09,3,1,0,,,,,
2013/10/01,10,1,1,0,,,,,
2013/10/01,11,1,1,0,,,,,
2013/10/01,12,2,1,0,,,,,
2013/10/01,13,2,1,0,,,,,
2013/10/01,14,1,1,0,,,,,
2013/10/01,15,2,1,0,,,,,
2013/10/01,16,2,1,0,,,,,
2013/10/01,17,3,1,0,,,,,
2013/10/01,18,4,1,0,,,,,
2013/10/01,19,5,2,0,,,,,
2013/10/01,20,5,2,0,,,,,
2013/10/01,21,5,2,0,,,,,
2013/10/01,22,4,1,0,,,,,
2013/10/01,23,4,1,0,,,,,
2013/10/01,24,4,1,0,,,,,
2013/10/02,01,4,1,0,,,,,
2013/10/02,02,4,1,0,,,,,
2013/10/02,03,4,1,0,,,,,
2013/10/02,04,4,1,0,,,,,
2013/10/02,05,4,1,0,,,,,
2013/10/02,06,4,1,0,,,,,
2013/10/02,07,3,1,0,,,,,
2013/10/02,08,1,1,0,,,,,
2013/10/02,09,12,12,2,,,,,
2013/10/02,10,19,18,5,,,,,
2013/10/02,11,21,18,8,,,,,
2013/10/02,12,99,19,23,,,,,
2013/10/02,13,102,20,25,,,,,
2013/10/02,14,98,19,25,,,,,
2013/10/02,15,96,19,25,,,,,
2013/10/02,16,97,20,26,,,,,
2013/10/02,17,95,21,27,,,,,
2013/10/02,18,57,14,14,,,,,
2013/10/02,19,5,2,0,,,,,
2013/10/02,20,5,2,0,,,,,
2013/10/02,21,5,2,0,,,,,
2013/10/02,22,4,1,0,,,,,
2013/10/02,23,4,1,0,,,,,
2013/10/02,24,4,1,0,,,,,
2013/10/03,01,4,1,0,,,,,
2013/10/03,02,4,1,0,,,,,
2013/10/03,03,4,1,0,,,,,
2013/10/03,04,4,1,0,,,,,
2013/10/03,05,4,1,0,,,,,
2013/10/03,06,4,1,0,,,,,
2013/10/03,07,3,1,0,,,,,
2013/10/03,08,3,1,0,,,,,
2013/10/03,09,20,15,3,,,,,
2013/10/03,10,25,16,8,,,,,
2013/10/03,11,75,17,21,,,,,
2013/10/03,12,91,18,22,,,,,
2013/10/03,13,92,18,20,,,,,
2013/10/03,14,99,18,22,,,,,
2013/10/03,15,99,18,23,,,,,
2013/10/03,16,94,20,24,,,,,
2013/10/03,17,89,21,24,,,,,
2013/10/03,18,47,12,13,,,,,
2013/10/03,19,5,2,0,,,,,
2013/10/03,20,5,2,0,,,,,
2013/10/03,21,5,2,0,,,,,
2013/10/03,22,4,1,0,,,,,
2013/10/03,23,4,1,0,,,,,
2013/10/03,24,4,1,0,,,,,
2013/10/04,01,4,1,0,,,,,
2013/10/04,02,4,1,0,,,,,
2013/10/04,03,4,1,0,,,,,
2013/10/04,04,4,1,0,,,,,
2013/10/04,05,4,1,0,,,,,
2013/10/04,06,4,1,0,,,,,
2013/10/04,07,3,1,0,,,,,
2013/10/04,08,2,1,0,,,,,
2013/10/04,09,6,5,0,,,,,
2013/10/04,10,20,17,3,,,,,
2013/10/04,11,19,17,3,,,,,
2013/10/04,12,19,17,3,,,,,
2013/10/04,13,19,17,4,,,,,
2013/10/04,14,76,17,16,,,,,
2013/10/04,15,76,18,16,,,,,
2013/10/04,16,75,19,16,,,,,
2013/10/04,17,68,20,17,,,,,
2013/10/04,18,64,22,16,,,,,
2013/10/04,19,55,22,14,,,,,
2013/10/04,20,14,7,2,,,,,
2013/10/04,21,5,2,0,,,,,
2013/10/04,22,4,2,0,,,,,
2013/10/04,23,4,2,0,,,,,
2013/10/04,24,4,2,0,,,,,
2013/10/05,01,4,2,0,,,,,
2013/10/05,02,4,2,0,,,,,
2013/10/05,03,4,2,0,,,,,
2013/10/05,04,4,2,0,,,,,
2013/10/05,05,4,2,0,,,,,
2013/10/05,06,4,2,0,,,,,
2013/10/05,07,4,1,0,,,,,
2013/10/05,08,3,1,0,,,,,
2013/10/05,09,9,7,1,,,,,
2013/10/05,10,23,19,3,,,,,
2013/10/05,11,31,21,11,,,,,
2013/10/05,12,50,23,29,,,,,
2013/10/05,13,53,24,30,,,,,
2013/10/05,14,83,24,31,,,,,
2013/10/05,15,108,25,32,,,,,
2013/10/05,16,102,24,31,,,,,
2013/10/05,17,101,25,30,,,,,
2013/10/05,18,69,19,20,,,,,
2013/10/05,19,5,2,0,,,,,
2013/10/05,20,5,2,0,,,,,
2013/10/05,21,5,2,0,,,,,
2013/10/05,22,4,2,0,,,,,
2013/10/05,23,4,2,0,,,,,
2013/10/05,24,4,2,0,,,,,
2013/10/06,01,4,2,0,,,,,
2013/10/06,02,4,2,0,,,,,
2013/10/06,03,4,2,0,,,,,
2013/10/06,04,4,2,0,,,,,
2013/10/06,05,4,2,0,,,,,
2013/10/06,06,4,1,0,,,,,
2013/10/06,07,3,1,0,,,,,
2013/10/06,08,1,1,0,,,,,
2013/10/06,09,14,12,3,,,,,
2013/10/06,10,39,20,12,,,,,
2013/10/06,11,98,21,25,,,,,
2013/10/06,12,97,22,25,,,,,
2013/10/06,13,102,22,26,,,,,
2013/10/06,14,105,23,25,,,,,
2013/10/06,15,111,23,25,,,,,
2013/10/06,16,100,23,25,,,,,
2013/10/06,17,95,23,25,,,,,
2013/10/06,18,46,14,12,,,,,
2013/10/06,19,5,3,0,,,,,
2013/10/06,20,5,2,0,,,,,
2013/10/06,21,5,2,0,,,,,
2013/10/06,22,4,2,0,,,,,
2013/10/06,23,4,2,0,,,,,
2013/10/06,24,4,2,0,,,,,
2013/10/07,01,4,2,0,,,,,
2013/10/07,02,4,2,0,,,,,
2013/10/07,03,4,2,0,,,,,
2013/10/07,04,4,2,0,,,,,
2013/10/07,05,4,2,0,,,,,
2013/10/07,06,4,2,0,,,,,
2013/10/07,07,4,1,0,,,,,
2013/10/07,08,3,1,0,,,,,
2013/10/07,09,19,16,3,,,,,
2013/10/07,10,22,17,5,,,,,
2013/10/07,11,24,18,6,,,,,
2013/10/07,12,23,17,6,,,,,
2013/10/07,13,21,17,4,,,,,
2013/10/07,14,20,17,3,,,,,
2013/10/07,15,21,18,3,,,,,
2013/10/07,16,108,19,30,,,,,
2013/10/07,17,96,21,29,,,,,
2013/10/07,18,60,14,18,,,,,
2013/10/07,19,5,2,0,,,,,
2013/10/07,20,5,2,0,,,,,
2013/10/07,21,5,2,0,,,,,
2013/10/07,22,4,2,0,,,,,
2013/10/07,23,4,2,0,,,,,
2013/10/07,24,4,2,0,,,,,
2013/10/08,01,4,2,0,,,,,
2013/10/08,02,4,2,0,,,,,
2013/10/08,03,4,2,0,,,,,
2013/10/08,04,4,2,0,,,,,
2013/10/08,05,4,2,0,,,,,
2013/10/08,06,4,2,0,,,,,
2013/10/08,07,3,1,0,,,,,
2013/10/08,08,1,1,0,,,,,
2013/10/08,09,0,1,0,,,,,
2013/10/08,10,0,1,0,,,,,
2013/10/08,11,0,1,0,,,,,
2013/10/08,12,0,1,0,,,,,
2013/10/08,13,0,1,0,,,,,
2013/10/08,14,0,1,0,,,,,
2013/10/08,15,0,1,0,,,,,
2013/10/08,16,2,1,0,,,,,
2013/10/08,17,3,1,0,,,,,
2013/10/08,18,5,2,0,,,,,
2013/10/08,19,5,2,0,,,,,
2013/10/08,20,5,2,0,,,,,
2013/10/08,21,5,2,0,,,,,
2013/10/08,22,4,2,0,,,,,
2013/10/08,23,4,2,0,,,,,
2013/10/08,24,4,2,0,,,,,
2013/10/09,01,4,2,0,,,,,
2013/10/09,02,4,2,0,,,,,
2013/10/09,03,4,2,0,,,,,
2013/10/09,04,4,2,0,,,,,
2013/10/09,05,4,2,0,,,,,
2013/10/09,06,4,2,0,,,,,
2013/10/09,07,4,1,0,,,,,
2013/10/09,08,3,1,0,,,,,
2013/10/09,09,22,17,3,,,,,
2013/10/09,10,70,18,16,,,,,
2013/10/09,11,72,19,17,,,,,
2013/10/09,12,75,19,18,,,,,
2013/10/09,13,76,19,18,,,,,
2013/10/09,14,66,17,16,,,,,
2013/10/09,15,65,21,19,,,,,
2013/10/09,16,75,21,19,,,,,
2013/10/09,17,82,20,22,,,,,
2013/10/09,18,49,13,10,,,,,
2013/10/09,19,5,3,0,,,,,
2013/10/09,20,5,3,0,,,,,
2013/10/09,21,5,2,0,,,,,
2013/10/09,22,4,2,0,,,,,
2013/10/09,23,4,2,0,,,,,
2013/10/09,24,4,2,0,,,,,
2013/10/10,01,4,2,0,,,,,
2013/10/10,02,4,2,0,,,,,
2013/10/10,03,4,2,0,,,,,
2013/10/10,04,4,2,0,,,,,
2013/10/10,05,4,2,0,,,,,
2013/10/10,06,4,2,0,,,,,
2013/10/10,07,3,1,0,,,,,
2013/10/10,08,2,1,0,,,,,
2013/10/10,09,21,3,5,,,,,
2013/10/10,10,42,18,14,,,,,
2013/10/10,11,82,19,22,,,,,
2013/10/10,12,81,19,17,,,,,
2013/10/10,13,82,19,17,,,,,
2013/10/10,14,84,19,18,,,,,
2013/10/10,15,89,19,21,,,,,
2013/10/10,16,87,20,20,,,,,
2013/10/10,17,87,20,20,,,,,
2013/10/10,18,52,13,12,,,,,
2013/10/10,19,5,2,0,,,,,
2013/10/10,20,5,2,0,,,,,
2013/10/10,21,5,2,0,,,,,
2013/10/10,22,4,2,0,,,,,
2013/10/10,23,4,2,0,,,,,
2013/10/10,24,4,2,0,,,,,
2013/10/11,01,4,2,0,,,,,
2013/10/11,02,4,2,0,,,,,
2013/10/11,03,4,2,0,,,,,
2013/10/11,04,4,2,0,,,,,
2013/10/11,05,4,2,0,,,,,
2013/10/11,06,4,2,0,,,,,
2013/10/11,07,3,1,0,,,,,
2013/10/11,08,2,1,0,,,,,
2013/10/11,09,3,5,1,,,,,
2013/10/11,10,73,18,23,,,,,
2013/10/11,11,91,19,26,,,,,
2013/10/11,12,93,19,28,,,,,
2013/10/11,13,99,20,29,,,,,
2013/10/11,14,97,20,28,,,,,
2013/10/11,15,100,20,29,,,,,
2013/10/11,16,102,21,30,,,,,
2013/10/11,17,101,21,30,,,,,
2013/10/11,18,100,25,29,,,,,
2013/10/11,19,99,25,29,,,,,
2013/10/11,20,9,4,1,,,,,
2013/10/11,21,5,2,0,,,,,
2013/10/11,22,4,2,0,,,,,
2013/10/11,23,4,2,0,,,,,
2013/10/11,24,4,2,0,,,,,
2013/10/12,01,4,2,0,,,,,
2013/10/12,02,4,2,0,,,,,
2013/10/12,03,4,2,0,,,,,
2013/10/12,04,4,2,0,,,,,
2013/10/12,05,4,2,0,,,,,
2013/10/12,06,4,2,0,,,,,
2013/10/12,07,3,1,0,,,,,
2013/10/12,08,2,1,0,,,,,
2013/10/12,09,17,15,4,,,,,
2013/10/12,10,20,19,5,,,,,
2013/10/12,11,23,20,8,,,,,
2013/10/12,12,24,21,8,,,,,
2013/10/12,13,25,21,8,,,,,
2013/10/12,14,25,21,8,,,,,
2013/10/12,15,26,21,8,,,,,
2013/10/12,16,28,21,7,,,,,
2013/10/12,17,29,21,7,,,,,
2013/10/12,18,22,15,5,,,,,
2013/10/12,19,5,2,0,,,,,
2013/10/12,20,5,2,0,,,,,
2013/10/12,21,5,2,0,,,,,
2013/10/12,22,4,2,0,,,,,
2013/10/12,23,4,2,0,,,,,
2013/10/12,24,4,2,0,,,,,
2013/10/13,01,4,2,0,,,,,
2013/10/13,02,4,2,0,,,,,
2013/10/13,03,4,2,0,,,,,
2013/10/13,04,4,2,0,,,,,
2013/10/13,05,4,2,0,,,,,
2013/10/13,06,4,2,0,,,,,
2013/10/13,07,3,1,0,,,,,
2013/10/13,08,1,1,0,,,,,
2013/10/13,09,2,4,0,,,,,
2013/10/13,10,21,21,3,,,,,
2013/10/13,11,22,21,3,,,,,
2013/10/13,12,21,22,3,,,,,
2013/10/13,13,23,23,5,,,,,
2013/10/13,14,28,24,8,,,,,
2013/10/13,15,30,24,8,,,,,
2013/10/13,16,32,24,8,,,,,
2013/10/13,17,34,24,8,,,,,
2013/10/13,18,26,18,5,,,,,
2013/10/13,19,5,2,0,,,,,
2013/10/13,20,5,2,0,,,,,
2013/10/13,21,5,2,0,,,,,
2013/10/13,22,4,2,0,,,,,
2013/10/13,23,4,2,0,,,,,
2013/10/13,24,4,2,0,,,,,
2013/10/14,01,4,2,0,,,,,
2013/10/14,02,4,2,0,,,,,
2013/10/14,03,4,2,0,,,,,
2013/10/14,04,4,2,0,,,,,
2013/10/14,05,4,2,0,,,,,
2013/10/14,06,4,2,0,,,,,
2013/10/14,07,3,1,0,,,,,
2013/10/14,08,2,1,0,,,,,
2013/10/14,09,3,5,0,,,,,
2013/10/14,10,24,22,6,,,,,
2013/10/14,11,24,22,7,,,,,
2013/10/14,12,25,23,8,,,,,
2013/10/14,13,25,22,8,,,,,
2013/10/14,14,27,22,7,,,,,
2013/10/14,15,27,22,7,,,,,
2013/10/14,16,28,22,7,,,,,
2013/10/14,17,31,22,8,,,,,
2013/10/14,18,22,15,4,,,,,
2013/10/14,19,5,3,0,,,,,
2013/10/14,20,5,2,0,,,,,
2013/10/14,21,5,2,0,,,,,
2013/10/14,22,4,2,0,,,,,
2013/10/14,23,4,2,0,,,,,
2013/10/14,24,4,2,0,,,,,
2013/10/15,01,4,2,0,,,,,
2013/10/15,02,4,2,0,,,,,
2013/10/15,03,4,2,0,,,,,
2013/10/15,04,4,2,0,,,,,
2013/10/15,05,4,2,0,,,,,
2013/10/15,06,4,2,0,,,,,
2013/10/15,07,4,1,0,,,,,
2013/10/15,08,4,1,0,,,,,
2013/10/15,09,3,1,0,,,,,
2013/10/15,10,3,1,0,,,,,
2013/10/15,11,3,1,0,,,,,
2013/10/15,12,3,1,0,,,,,
2013/10/15,13,3,1,0,,,,,
2013/10/15,14,3,1,0,,,,,
2013/10/15,15,3,1,0,,,,,
2013/10/15,16,4,1,0,,,,,
2013/10/15,17,4,1,0,,,,,
2013/10/15,18,5,2,0,,,,,
2013/10/15,19,5,2,0,,,,,
2013/10/15,20,5,2,0,,,,,
2013/10/15,21,5,2,0,,,,,
2013/10/15,22,4,2,0,,,,,
2013/10/15,23,4,2,0,,,,,
2013/10/15,24,4,2,0,,,,,
2013/10/16,01,4,2,0,,,,,
2013/10/16,02,4,2,0,,,,,
2013/10/16,03,4,2,0,,,,,
2013/10/16,04,4,2,0,,,,,
2013/10/16,05,4,2,0,,,,,
2013/10/16,06,4,2,0,,,,,
2013/10/16,07,4,1,0,,,,,
2013/10/16,08,1,1,0,,,,,
2013/10/16,09,14,13,2,,,,,
2013/10/16,10,17,17,3,,,,,
2013/10/16,11,16,18,3,,,,,
2013/10/16,12,15,17,3,,,,,
2013/10/16,13,15,17,3,,,,,
2013/10/16,14,17,17,3,,,,,
2013/10/16,15,18,17,3,,,,,
2013/10/16,16,21,18,4,,,,,
2013/10/16,17,26,18,6,,,,,
2013/10/16,18,19,13,3,,,,,
2013/10/16,19,5,2,0,,,,,
2013/10/16,20,5,2,0,,,,,
2013/10/16,21,5,2,0,,,,,
2013/10/16,22,4,2,0,,,,,
2013/10/16,23,4,2,0,,,,,
2013/10/16,24,4,2,0,,,,,
2013/10/17,01,4,2,0,,,,,
2013/10/17,02,4,2,0,,,,,
2013/10/17,03,4,2,0,,,,,
2013/10/17,04,4,2,0,,,,,
2013/10/17,05,4,2,0,,,,,
2013/10/17,06,4,2,0,,,,,
2013/10/17,07,3,1,0,,,,,
2013/10/17,08,2,1,0,,,,,
2013/10/17,09,14,13,2,,,,,
2013/10/17,10,19,18,4,,,,,
2013/10/17,11,20,18,5,,,,,
2013/10/17,12,18,18,4,,,,,
2013/10/17,13,19,18,5,,,,,
2013/10/17,14,20,18,4,,,,,
2013/10/17,15,19,18,3,,,,,
2013/10/17,16,23,19,3,,,,,
2013/10/17,17,26,19,4,,,,,
2013/10/17,18,20,14,3,,,,,
2013/10/17,19,5,2,0,,,,,
2013/10/17,20,5,2,0,,,,,
2013/10/17,21,5,2,0,,,,,
2013/10/17,22,4,2,0,,,,,
2013/10/17,23,4,2,0,,,,,
2013/10/17,24,4,2,0,,,,,
2013/10/18,01,4,2,0,,,,,
2013/10/18,02,4,2,0,,,,,
2013/10/18,03,4,2,0,,,,,
2013/10/18,04,4,2,0,,,,,
2013/10/18,05,4,2,0,,,,,
2013/10/18,06,4,2,0,,,,,
2013/10/18,07,4,1,0,,,,,
2013/10/18,08,3,1,0,,,,,
2013/10/18,09,19,16,3,,,,,
2013/10/18,10,19,18,3,,,,,
2013/10/18,11,19,18,3,,,,,
2013/10/18,12,19,18,3,,,,,
2013/10/18,13,19,17,3,,,,,
2013/10/18,14,20,17,3,,,,,
2013/10/18,15,23,18,5,,,,,
2013/10/18,16,26,20,5,,,,,
2013/10/18,17,27,20,5,,,,,
2013/10/18,18,29,22,5,,,,,
2013/10/18,19,28,21,5,,,,,
2013/10/18,20,8,5,1,,,,,
2013/10/18,21,5,2,0,,,,,
2013/10/18,22,4,2,0,,,,,
2013/10/18,23,4,2,0,,,,,
2013/10/18,24,4,2,0,,,,,
2013/10/19,01,4,2,0,,,,,
2013/10/19,02,4,2,0,,,,,
2013/10/19,03,4,2,0,,,,,
2013/10/19,04,4,2,0,,,,,
2013/10/19,05,4,2,0,,,,,
2013/10/19,06,4,2,0,,,,,
2013/10/19,07,4,1,0,,,,,
2013/10/19,08,3,1,0,,,,,
2013/10/19,09,22,17,3,,,,,
2013/10/19,10,23,19,3,,,,,
2013/10/19,11,23,19,3,,,,,
2013/10/19,12,24,19,3,,,,,
2013/10/19,13,25,19,5,,,,,
2013/10/19,14,24,19,3,,,,,
2013/10/19,15,26,20,5,,,,,
2013/10/19,16,27,21,5,,,,,
2013/10/19,17,28,21,5,,,,,
2013/10/19,18,21,15,3,,,,,
2013/10/19,19,5,2,0,,,,,
2013/10/19,20,5,2,0,,,,,
2013/10/19,21,5,2,0,,,,,
2013/10/19,22,4,2,0,,,,,
2013/10/19,23,4,2,0,,,,,
2013/10/19,24,4,2,0,,,,,
2013/10/20,01,4,2,0,,,,,
2013/10/20,02,4,2,0,,,,,
2013/10/20,03,4,2,0,,,,,
2013/10/20,04,4,2,0,,,,,
2013/10/20,05,4,2,0,,,,,
2013/10/20,06,4,2,0,,,,,
2013/10/20,07,4,1,0,,,,,
2013/10/20,08,3,1,0,,,,,
2013/10/20,09,7,6,0,,,,,
2013/10/20,10,26,20,4,,,,,
2013/10/20,11,30,22,6,,,,,
2013/10/20,12,29,21,6,,,,,
2013/10/20,13,28,22,5,,,,,
2013/10/20,14,28,21,5,,,,,
2013/10/20,15,28,21,5,,,,,
2013/10/20,16,28,21,5,,,,,
2013/10/20,17,28,22,5,,,,,
2013/10/20,18,20,14,3,,,,,
2013/10/20,19,5,2,0,,,,,
2013/10/20,20,5,2,0,,,,,
2013/10/20,21,5,2,0,,,,,
2013/10/20,22,4,2,0,,,,,
