計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/18,17,165,,,69,,,,
2014/01/18,18,159,,,77,,,,
2014/01/18,19,158,,,69,,,,
2014/01/18,20,163,,,85,,,,
2014/01/18,21,148,,,59,,,,
2014/01/18,22,66,,,28,,,,
2014/01/18,23,40,,,20,,,,
2014/01/18,24,36,,,17,,,,
2014/01/19,01,50,,,25,,,,
2014/01/19,02,51,,,28,,,,
2014/01/19,03,46,,,27,,,,
2014/01/19,04,36,,,19,,,,
2014/01/19,05,40,,,23,,,,
2014/01/19,06,52,,,21,,,,
2014/01/19,07,79,,,32,,,,
2014/01/19,08,93,,,44,,,,
2014/01/19,09,120,,,57,,,,
2014/01/19,10,175,,,84,,,,
2014/01/19,11,176,,,77,,,,
2014/01/19,12,181,,,99,,,,
2014/01/19,13,186,,,103,,,,
2014/01/19,14,184,,,101,,,,
2014/01/19,15,186,,,103,,,,
2014/01/19,16,173,,,74,,,,
2014/01/19,17,178,,,88,,,,
2014/01/19,18,174,,,83,,,,
2014/01/19,19,179,,,95,,,,
2014/01/19,20,179,,,91,,,,
2014/01/19,21,145,,,68,,,,
2014/01/19,22,61,,,25,,,,
2014/01/19,23,39,,,19,,,,
2014/01/19,24,35,,,17,,,,
2014/01/20,01,48,,,30,,,,
2014/01/20,02,48,,,28,,,,
2014/01/20,03,46,,,22,,,,
2014/01/20,04,36,,,17,,,,
2014/01/20,05,41,,,21,,,,
2014/01/20,06,44,,,20,,,,
2014/01/20,07,68,,,35,,,,
2014/01/20,08,90,,,43,,,,
2014/01/20,09,95,,,43,,,,
2014/01/20,10,134,,,55,,,,
2014/01/20,11,153,,,58,,,,
2014/01/20,12,152,,,68,,,,
2014/01/20,13,163,,,80,,,,
2014/01/20,14,170,,,86,,,,
2014/01/20,15,165,,,82,,,,
2014/01/20,16,163,,,73,,,,
2014/01/20,17,168,,,77,,,,
2014/01/20,18,155,,,65,,,,
2014/01/20,19,164,,,74,,,,
2014/01/20,20,166,,,84,,,,
2014/01/20,21,145,,,62,,,,
2014/01/20,22,65,,,28,,,,
2014/01/20,23,43,,,24,,,,
2014/01/20,24,38,,,20,,,,
2014/01/21,01,51,,,30,,,,
2014/01/21,02,51,,,29,,,,
2014/01/21,03,47,,,26,,,,
2014/01/21,04,37,,,18,,,,
2014/01/21,05,41,,,21,,,,
2014/01/21,06,49,,,20,,,,
2014/01/21,07,78,,,38,,,,
2014/01/21,08,95,,,46,,,,
2014/01/21,09,134,,,66,,,,
2014/01/21,10,159,,,64,,,,
2014/01/21,11,168,,,84,,,,
2014/01/21,12,168,,,84,,,,
2014/01/21,13,175,,,83,,,,
2014/01/21,14,174,,,92,,,,
2014/01/21,15,168,,,86,,,,
2014/01/21,16,159,,,77,,,,
2014/01/21,17,162,,,79,,,,
2014/01/21,18,154,,,65,,,,
2014/01/21,19,161,,,77,,,,
2014/01/21,20,160,,,74,,,,
2014/01/21,21,146,,,64,,,,
2014/01/21,22,65,,,28,,,,
2014/01/21,23,41,,,23,,,,
2014/01/21,24,35,,,16,,,,
2014/01/22,01,51,,,32,,,,
2014/01/22,02,50,,,32,,,,
2014/01/22,03,47,,,22,,,,
2014/01/22,04,38,,,20,,,,
2014/01/22,05,41,,,24,,,,
2014/01/22,06,46,,,17,,,,
2014/01/22,07,80,,,39,,,,
2014/01/22,08,90,,,42,,,,
2014/01/22,09,125,,,55,,,,
2014/01/22,10,164,,,83,,,,
2014/01/22,11,166,,,76,,,,
2014/01/22,12,163,,,82,,,,
2014/01/22,13,178,,,95,,,,
2014/01/22,14,173,,,90,,,,
2014/01/22,15,171,,,89,,,,
2014/01/22,16,164,,,82,,,,
2014/01/22,17,168,,,87,,,,
2014/01/22,18,162,,,78,,,,
2014/01/22,19,169,,,78,,,,
2014/01/22,20,168,,,78,,,,
2014/01/22,21,155,,,71,,,,
2014/01/22,22,67,,,26,,,,
2014/01/22,23,40,,,18,,,,
2014/01/22,24,36,,,15,,,,
2014/01/23,01,48,,,30,,,,
2014/01/23,02,48,,,29,,,,
2014/01/23,03,45,,,24,,,,
2014/01/23,04,33,,,15,,,,
2014/01/23,05,39,,,21,,,,
2014/01/23,06,44,,,19,,,,
2014/01/23,07,76,,,32,,,,
2014/01/23,08,95,,,52,,,,
2014/01/23,09,128,,,83,,,,
2014/01/23,10,151,,,69,,,,
2014/01/23,11,170,,,86,,,,
2014/01/23,12,167,,,76,,,,
2014/01/23,13,178,,,95,,,,
2014/01/23,14,167,,,84,,,,
2014/01/23,15,163,,,83,,,,
2014/01/23,16,155,,,75,,,,
2014/01/23,17,160,,,78,,,,
2014/01/23,18,153,,,72,,,,
2014/01/23,19,158,,,77,,,,
2014/01/23,20,168,,,87,,,,
2014/01/23,21,145,,,63,,,,
2014/01/23,22,58,,,23,,,,
2014/01/23,23,40,,,20,,,,
2014/01/23,24,36,,,18,,,,
2014/01/24,01,48,,,25,,,,
2014/01/24,02,50,,,28,,,,
2014/01/24,03,46,,,27,,,,
2014/01/24,04,35,,,18,,,,
2014/01/24,05,41,,,16,,,,
2014/01/24,06,45,,,20,,,,
2014/01/24,07,72,,,30,,,,
2014/01/24,08,96,,,52,,,,
2014/01/24,09,126,,,82,,,,
2014/01/24,10,147,,,69,,,,
2014/01/24,11,168,,,85,,,,
2014/01/24,12,168,,,78,,,,
2014/01/24,13,173,,,90,,,,
2014/01/24,14,163,,,80,,,,
2014/01/24,15,162,,,75,,,,
2014/01/24,16,145,,,54,,,,
2014/01/24,17,149,,,55,,,,
2014/01/24,18,148,,,53,,,,
2014/01/24,19,160,,,70,,,,
2014/01/24,20,159,,,78,,,,
2014/01/24,21,141,,,65,,,,
2014/01/24,22,66,,,27,,,,
2014/01/24,23,42,,,24,,,,
2014/01/24,24,37,,,19,,,,
2014/01/25,01,49,,,32,,,,
2014/01/25,02,50,,,32,,,,
2014/01/25,03,46,,,27,,,,
2014/01/25,04,37,,,18,,,,
2014/01/25,05,41,,,22,,,,
2014/01/25,06,45,,,20,,,,
2014/01/25,07,76,,,39,,,,
2014/01/25,08,88,,,44,,,,
2014/01/25,09,88,,,37,,,,
2014/01/25,10,151,,,75,,,,
2014/01/25,11,167,,,76,,,,
2014/01/25,12,164,,,72,,,,
2014/01/25,13,160,,,66,,,,
2014/01/25,14,150,,,68,,,,
2014/01/25,15,150,,,64,,,,
2014/01/25,16,144,,,64,,,,
2014/01/25,17,150,,,68,,,,
2014/01/25,18,144,,,52,,,,
2014/01/25,19,154,,,56,,,,
2014/01/25,20,160,,,81,,,,
2014/01/25,21,142,,,59,,,,
2014/01/25,22,65,,,30,,,,
2014/01/25,23,44,,,24,,,,
2014/01/25,24,40,,,22,,,,
2014/01/26,01,51,,,30,,,,
2014/01/26,02,52,,,32,,,,
2014/01/26,03,48,,,30,,,,
2014/01/26,04,39,,,19,,,,
2014/01/26,05,43,,,26,,,,
2014/01/26,06,54,,,23,,,,
2014/01/26,07,81,,,34,,,,
2014/01/26,08,94,,,52,,,,
2014/01/26,09,134,,,37,,,,
2014/01/26,10,150,,,67,,,,
2014/01/26,11,153,,,71,,,,
2014/01/26,12,152,,,69,,,,
2014/01/26,13,166,,,83,,,,
2014/01/26,14,156,,,73,,,,
2014/01/26,15,155,,,68,,,,
2014/01/26,16,146,,,66,,,,
2014/01/26,17,154,,,73,,,,
2014/01/26,18,147,,,59,,,,
2014/01/26,19,151,,,69,,,,
2014/01/26,20,153,,,60,,,,
2014/01/26,21,138,,,56,,,,
2014/01/26,22,65,,,26,,,,
2014/01/26,23,42,,,24,,,,
2014/01/26,24,39,,,20,,,,
2014/01/27,01,50,,,31,,,,
2014/01/27,02,50,,,29,,,,
2014/01/27,03,46,,,25,,,,
2014/01/27,04,35,,,17,,,,
2014/01/27,05,41,,,22,,,,
2014/01/27,06,45,,,19,,,,
2014/01/27,07,70,,,34,,,,
2014/01/27,08,98,,,53,,,,
2014/01/27,09,122,,,77,,,,
2014/01/27,10,152,,,79,,,,
2014/01/27,11,174,,,80,,,,
2014/01/27,12,165,,,82,,,,
2014/01/27,13,173,,,90,,,,
2014/01/27,14,163,,,79,,,,
2014/01/27,15,151,,,65,,,,
2014/01/27,16,143,,,56,,,,
2014/01/27,17,151,,,57,,,,
2014/01/27,18,148,,,53,,,,
2014/01/27,19,152,,,68,,,,
2014/01/27,20,164,,,82,,,,
2014/01/27,21,158,,,75,,,,
2014/01/27,22,68,,,28,,,,
2014/01/27,23,48,,,27,,,,
2014/01/27,24,44,,,23,,,,
2014/01/28,01,55,,,36,,,,
2014/01/28,02,55,,,37,,,,
2014/01/28,03,51,,,30,,,,
2014/01/28,04,39,,,20,,,,
2014/01/28,05,44,,,24,,,,
2014/01/28,06,50,,,25,,,,
2014/01/28,07,74,,,32,,,,
2014/01/28,08,122,,,79,,,,
2014/01/28,09,129,,,85,,,,
2014/01/28,10,155,,,81,,,,
2014/01/28,11,160,,,70,,,,
2014/01/28,12,154,,,70,,,,
2014/01/28,13,171,,,81,,,,
2014/01/28,14,165,,,81,,,,
2014/01/28,15,167,,,77,,,,
2014/01/28,16,155,,,66,,,,
2014/01/28,17,157,,,67,,,,
2014/01/28,18,153,,,70,,,,
2014/01/28,19,158,,,73,,,,
2014/01/28,20,160,,,73,,,,
2014/01/28,21,143,,,51,,,,
2014/01/28,22,64,,,27,,,,
2014/01/28,23,42,,,23,,,,
2014/01/28,24,39,,,21,,,,
2014/01/29,01,50,,,32,,,,
2014/01/29,02,53,,,35,,,,
2014/01/29,03,47,,,29,,,,
2014/01/29,04,37,,,20,,,,
2014/01/29,05,42,,,20,,,,
2014/01/29,06,46,,,22,,,,
2014/01/29,07,80,,,39,,,,
2014/01/29,08,90,,,47,,,,
2014/01/29,09,138,,,58,,,,
2014/01/29,10,148,,,60,,,,
2014/01/29,11,150,,,63,,,,
2014/01/29,12,148,,,61,,,,
2014/01/29,13,160,,,79,,,,
2014/01/29,14,150,,,62,,,,
2014/01/29,15,152,,,66,,,,
2014/01/29,16,141,,,61,,,,
2014/01/29,17,147,,,67,,,,
2014/01/29,18,144,,,58,,,,
2014/01/29,19,150,,,66,,,,
2014/01/29,20,161,,,81,,,,
2014/01/29,21,154,,,65,,,,
2014/01/29,22,60,,,25,,,,
2014/01/29,23,43,,,23,,,,
2014/01/29,24,37,,,18,,,,
2014/01/30,01,50,,,32,,,,
2014/01/30,02,51,,,33,,,,
2014/01/30,03,46,,,25,,,,
2014/01/30,04,38,,,17,,,,
2014/01/30,05,41,,,20,,,,
2014/01/30,06,44,,,18,,,,
2014/01/30,07,71,,,36,,,,
2014/01/30,08,91,,,48,,,,
2014/01/30,09,91,,,43,,,,
2014/01/30,10,114,,,52,,,,
2014/01/30,11,176,,,84,,,,
2014/01/30,12,174,,,90,,,,
2014/01/30,13,183,,,89,,,,
2014/01/30,14,177,,,93,,,,
2014/01/30,15,171,,,82,,,,
2014/01/30,16,153,,,72,,,,
2014/01/30,17,164,,,82,,,,
2014/01/30,18,157,,,73,,,,
2014/01/30,19,160,,,77,,,,
2014/01/30,20,163,,,73,,,,
2014/01/30,21,144,,,68,,,,
2014/01/30,22,63,,,31,,,,
2014/01/30,23,45,,,22,,,,
2014/01/30,24,39,,,14,,,,
2014/01/31,01,53,,,35,,,,
2014/01/31,02,53,,,32,,,,
2014/01/31,03,49,,,28,,,,
2014/01/31,04,39,,,21,,,,
2014/01/31,05,44,,,24,,,,
2014/01/31,06,48,,,23,,,,
2014/01/31,07,71,,,35,,,,
2014/01/31,08,90,,,47,,,,
2014/01/31,09,84,,,39,,,,
2014/01/31,10,113,,,40,,,,
2014/01/31,11,155,,,68,,,,
2014/01/31,12,152,,,57,,,,
2014/01/31,13,164,,,80,,,,
2014/01/31,14,154,,,73,,,,
2014/01/31,15,154,,,74,,,,
2014/01/31,16,151,,,70,,,,
2014/01/31,17,153,,,72,,,,
2014/01/31,18,146,,,46,,,,
2014/01/31,19,155,,,70,,,,
2014/01/31,20,153,,,65,,,,
2014/01/31,21,136,,,59,,,,
2014/01/31,22,65,,,24,,,,
2014/01/31,23,43,,,24,,,,
2014/01/31,24,39,,,21,,,,
2014/02/01,01,51,,,33,,,,
2014/02/01,02,51,,,33,,,,
2014/02/01,03,47,,,29,,,,
2014/02/01,04,37,,,20,,,,
2014/02/01,05,41,,,23,,,,
2014/02/01,06,47,,,20,,,,
2014/02/01,07,74,,,38,,,,
2014/02/01,08,94,,,52,,,,
2014/02/01,09,89,,,46,,,,
2014/02/01,10,119,,,65,,,,
2014/02/01,11,164,,,81,,,,
2014/02/01,12,162,,,79,,,,
2014/02/01,13,169,,,86,,,,
2014/02/01,14,161,,,79,,,,
2014/02/01,15,160,,,79,,,,
2014/02/01,16,154,,,75,,,,
2014/02/01,17,160,,,79,,,,
2014/02/01,18,150,,,69,,,,
2014/02/01,19,153,,,71,,,,
2014/02/01,20,160,,,79,,,,
2014/02/01,21,151,,,73,,,,
2014/02/01,22,72,,,33,,,,
2014/02/01,23,44,,,25,,,,
2014/02/01,24,39,,,22,,,,
2014/02/02,01,52,,,34,,,,
2014/02/02,02,52,,,34,,,,
2014/02/02,03,48,,,30,,,,
2014/02/02,04,38,,,21,,,,
2014/02/02,05,43,,,25,,,,
2014/02/02,06,55,,,25,,,,
2014/02/02,07,78,,,38,,,,
2014/02/02,08,91,,,48,,,,
2014/02/02,09,108,,,52,,,,
2014/02/02,10,128,,,47,,,,
2014/02/02,11,130,,,48,,,,
2014/02/02,12,131,,,49,,,,
2014/02/02,13,140,,,60,,,,
2014/02/02,14,137,,,56,,,,
2014/02/02,15,138,,,57,,,,
2014/02/02,16,134,,,53,,,,
2014/02/02,17,141,,,60,,,,
2014/02/02,18,136,,,53,,,,
2014/02/02,19,140,,,58,,,,
2014/02/02,20,141,,,60,,,,
2014/02/02,21,141,,,65,,,,
2014/02/02,22,66,,,28,,,,
2014/02/02,23,45,,,26,,,,
2014/02/02,24,40,,,22,,,,
2014/02/03,01,52,,,34,,,,
2014/02/03,02,53,,,35,,,,
2014/02/03,03,48,,,30,,,,
2014/02/03,04,39,,,22,,,,
2014/02/03,05,43,,,25,,,,
2014/02/03,06,54,,,25,,,,
2014/02/03,07,76,,,37,,,,
2014/02/03,08,86,,,46,,,,
2014/02/03,09,88,,,45,,,,
2014/02/03,10,143,,,70,,,,
2014/02/03,11,157,,,75,,,,
2014/02/03,12,156,,,71,,,,
2014/02/03,13,164,,,82,,,,
2014/02/03,14,159,,,77,,,,
2014/02/03,15,155,,,74,,,,
2014/02/03,16,153,,,71,,,,
2014/02/03,17,157,,,74,,,,
2014/02/03,18,145,,,62,,,,
2014/02/03,19,148,,,64,,,,
2014/02/03,20,152,,,71,,,,
2014/02/03,21,139,,,62,,,,
2014/02/03,22,68,,,32,,,,
2014/02/03,23,47,,,27,,,,
2014/02/03,24,41,,,20,,,,
2014/02/04,01,53,,,35,,,,
2014/02/04,02,54,,,36,,,,
2014/02/04,03,49,,,31,,,,
2014/02/04,04,53,,,25,,,,
2014/02/04,05,55,,,28,,,,
2014/02/04,06,57,,,23,,,,
2014/02/04,07,78,,,39,,,,
2014/02/04,08,92,,,48,,,,
2014/02/04,09,94,,,50,,,,
2014/02/04,10,132,,,59,,,,
2014/02/04,11,164,,,80,,,,
2014/02/04,12,171,,,86,,,,
2014/02/04,13,178,,,95,,,,
2014/02/04,14,180,,,95,,,,
2014/02/04,15,172,,,89,,,,
2014/02/04,16,155,,,75,,,,
2014/02/04,17,162,,,80,,,,
2014/02/04,18,159,,,75,,,,
2014/02/04,19,164,,,80,,,,
2014/02/04,20,168,,,86,,,,
2014/02/04,21,145,,,70,,,,
2014/02/04,22,62,,,27,,,,
2014/02/04,23,42,,,24,,,,
2014/02/04,24,37,,,19,,,,
2014/02/05,01,50,,,31,,,,
2014/02/05,02,49,,,32,,,,
2014/02/05,03,46,,,28,,,,
2014/02/05,04,36,,,18,,,,
2014/02/05,05,41,,,23,,,,
2014/02/05,06,45,,,21,,,,
2014/02/05,07,78,,,37,,,,
2014/02/05,08,92,,,49,,,,
2014/02/05,09,129,,,56,,,,
2014/02/05,10,147,,,66,,,,
2014/02/05,11,158,,,77,,,,
2014/02/05,12,157,,,75,,,,
2014/02/05,13,165,,,82,,,,
2014/02/05,14,166,,,83,,,,
2014/02/05,15,164,,,81,,,,
2014/02/05,16,159,,,76,,,,
2014/02/05,17,164,,,82,,,,
2014/02/05,18,154,,,71,,,,
2014/02/05,19,165,,,80,,,,
2014/02/05,20,165,,,84,,,,
2014/02/05,21,146,,,69,,,,
2014/02/05,22,67,,,29,,,,
2014/02/05,23,41,,,22,,,,
2014/02/05,24,36,,,18,,,,
2014/02/06,01,49,,,30,,,,
2014/02/06,02,50,,,32,,,,
2014/02/06,03,46,,,28,,,,
2014/02/06,04,35,,,17,,,,
2014/02/06,05,42,,,24,,,,
2014/02/06,06,44,,,20,,,,
2014/02/06,07,80,,,44,,,,
2014/02/06,08,131,,,87,,,,
2014/02/06,09,138,,,93,,,,
2014/02/06,10,176,,,95,,,,
2014/02/06,11,189,,,103,,,,
2014/02/06,12,188,,,103,,,,
2014/02/06,13,191,,,105,,,,
2014/02/06,14,182,,,97,,,,
2014/02/06,15,179,,,95,,,,
2014/02/06,16,177,,,95,,,,
2014/02/06,17,182,,,99,,,,
2014/02/06,18,171,,,86,,,,
2014/02/06,19,168,,,86,,,,
2014/02/06,20,179,,,97,,,,
2014/02/06,21,149,,,72,,,,
2014/02/06,22,59,,,27,,,,
2014/02/06,23,42,,,23,,,,
2014/02/06,24,37,,,19,,,,
2014/02/07,01,49,,,30,,,,
2014/02/07,02,49,,,31,,,,
2014/02/07,03,46,,,27,,,,
2014/02/07,04,36,,,18,,,,
2014/02/07,05,40,,,22,,,,
2014/02/07,06,45,,,20,,,,
2014/02/07,07,77,,,39,,,,
2014/02/07,08,123,,,82,,,,
2014/02/07,09,143,,,100,,,,
2014/02/07,10,172,,,95,,,,
2014/02/07,11,179,,,94,,,,
2014/02/07,12,173,,,90,,,,
2014/02/07,13,184,,,99,,,,
2014/02/07,14,172,,,89,,,,
2014/02/07,15,172,,,90,,,,
2014/02/07,16,156,,,72,,,,
2014/02/07,17,156,,,72,,,,
2014/02/07,18,153,,,68,,,,
2014/02/07,19,152,,,68,,,,
2014/02/07,20,145,,,66,,,,
2014/02/07,21,132,,,54,,,,
2014/02/07,22,65,,,27,,,,
2014/02/07,23,42,,,23,,,,
2014/02/07,24,38,,,19,,,,
2014/02/08,01,49,,,30,,,,
2014/02/08,02,50,,,31,,,,
2014/02/08,03,46,,,27,,,,
2014/02/08,04,36,,,18,,,,
2014/02/08,05,41,,,23,,,,
2014/02/08,06,43,,,19,,,,
2014/02/08,07,73,,,35,,,,
2014/02/08,08,96,,,55,,,,
2014/02/08,09,139,,,93,,,,
2014/02/08,10,150,,,84,,,,
2014/02/08,11,175,,,90,,,,
2014/02/08,12,182,,,97,,,,
2014/02/08,13,187,,,101,,,,
2014/02/08,14,181,,,95,,,,
2014/02/08,15,181,,,98,,,,
2014/02/08,16,172,,,89,,,,
2014/02/08,17,176,,,91,,,,
2014/02/08,18,165,,,81,,,,
2014/02/08,19,171,,,88,,,,
2014/02/08,20,174,,,92,,,,
2014/02/08,21,154,,,78,,,,
2014/02/08,22,69,,,31,,,,
2014/02/08,23,43,,,24,,,,
2014/02/08,24,37,,,19,,,,
2014/02/09,01,50,,,31,,,,
2014/02/09,02,50,,,32,,,,
2014/02/09,03,45,,,27,,,,
2014/02/09,04,36,,,18,,,,
2014/02/09,05,41,,,23,,,,
2014/02/09,06,51,,,21,,,,
2014/02/09,07,81,,,41,,,,
2014/02/09,08,92,,,50,,,,
2014/02/09,09,145,,,77,,,,
2014/02/09,10,160,,,77,,,,
2014/02/09,11,168,,,83,,,,
2014/02/09,12,159,,,75,,,,
2014/02/09,13,177,,,91,,,,
2014/02/09,14,161,,,78,,,,
2014/02/09,15,163,,,81,,,,
2014/02/09,16,154,,,72,,,,
2014/02/09,17,157,,,76,,,,
2014/02/09,18,156,,,74,,,,
2014/02/09,19,158,,,73,,,,
2014/02/09,20,162,,,78,,,,
2014/02/09,21,139,,,63,,,,
2014/02/09,22,64,,,27,,,,
2014/02/09,23,41,,,22,,,,
2014/02/09,24,39,,,20,,,,
2014/02/10,01,50,,,31,,,,
2014/02/10,02,51,,,32,,,,
2014/02/10,03,46,,,28,,,,
2014/02/10,04,36,,,18,,,,
2014/02/10,05,40,,,23,,,,
2014/02/10,06,45,,,20,,,,
2014/02/10,07,73,,,38,,,,
2014/02/10,08,91,,,47,,,,
2014/02/10,09,94,,,50,,,,
2014/02/10,10,103,,,45,,,,
2014/02/10,11,157,,,73,,,,
2014/02/10,12,172,,,85,,,,
2014/02/10,13,177,,,93,,,,
2014/02/10,14,172,,,87,,,,
2014/02/10,15,172,,,87,,,,
2014/02/10,16,164,,,80,,,,
2014/02/10,17,170,,,85,,,,
2014/02/10,18,158,,,74,,,,
2014/02/10,19,164,,,78,,,,
2014/02/10,20,170,,,87,,,,
2014/02/10,21,151,,,73,,,,
2014/02/10,22,66,,,28,,,,
2014/02/10,23,41,,,23,,,,
2014/02/10,24,37,,,18,,,,
2014/02/11,01,50,,,31,,,,
2014/02/11,02,52,,,33,,,,
2014/02/11,03,45,,,27,,,,
2014/02/11,04,36,,,17,,,,
2014/02/11,05,40,,,22,,,,
2014/02/11,06,49,,,21,,,,
2014/02/11,07,79,,,38,,,,
2014/02/11,08,86,,,45,,,,
2014/02/11,09,122,,,55,,,,
2014/02/11,10,158,,,74,,,,
2014/02/11,11,156,,,73,,,,
2014/02/11,12,146,,,63,,,,
2014/02/11,13,157,,,73,,,,
2014/02/11,14,152,,,69,,,,
2014/02/11,15,157,,,76,,,,
2014/02/11,16,147,,,64,,,,
2014/02/11,17,150,,,68,,,,
2014/02/11,18,156,,,73,,,,
2014/02/11,19,173,,,90,,,,
2014/02/11,20,169,,,89,,,,
2014/02/11,21,143,,,68,,,,
2014/02/11,22,65,,,28,,,,
2014/02/11,23,41,,,22,,,,
2014/02/11,24,37,,,19,,,,
2014/02/12,01,48,,,30,,,,
2014/02/12,02,49,,,31,,,,
2014/02/12,03,45,,,27,,,,
2014/02/12,04,36,,,18,,,,
2014/02/12,05,40,,,22,,,,
2014/02/12,06,44,,,19,,,,
2014/02/12,07,76,,,37,,,,
2014/02/12,08,93,,,51,,,,
2014/02/12,09,99,,,56,,,,
2014/02/12,10,147,,,72,,,,
2014/02/12,11,154,,,73,,,,
2014/02/12,12,157,,,74,,,,
2014/02/12,13,167,,,84,,,,
2014/02/12,14,160,,,77,,,,
2014/02/12,15,159,,,78,,,,
2014/02/12,16,158,,,77,,,,
2014/02/12,17,162,,,81,,,,
2014/02/12,18,157,,,73,,,,
2014/02/12,19,157,,,75,,,,
2014/02/12,20,162,,,81,,,,
2014/02/12,21,147,,,71,,,,
2014/02/12,22,61,,,25,,,,
2014/02/12,23,42,,,23,,,,
2014/02/12,24,39,,,20,,,,
2014/02/13,01,50,,,31,,,,
2014/02/13,02,49,,,32,,,,
2014/02/13,03,46,,,28,,,,
2014/02/13,04,37,,,19,,,,
2014/02/13,05,41,,,23,,,,
2014/02/13,06,46,,,21,,,,
2014/02/13,07,77,,,41,,,,
2014/02/13,08,93,,,50,,,,
2014/02/13,09,114,,,71,,,,
2014/02/13,10,171,,,91,,,,
2014/02/13,11,180,,,95,,,,
2014/02/13,12,175,,,90,,,,
2014/02/13,13,177,,,93,,,,
2014/02/13,14,175,,,91,,,,
2014/02/13,15,174,,,91,,,,
2014/02/13,16,167,,,85,,,,
2014/02/13,17,169,,,88,,,,
2014/02/13,18,165,,,83,,,,
2014/02/13,19,167,,,86,,,,
2014/02/13,20,171,,,88,,,,
2014/02/13,21,159,,,81,,,,
2014/02/13,22,69,,,32,,,,
2014/02/13,23,42,,,23,,,,
2014/02/13,24,38,,,19,,,,
2014/02/14,01,50,,,31,,,,
2014/02/14,02,52,,,33,,,,
2014/02/14,03,47,,,29,,,,
2014/02/14,04,37,,,19,,,,
2014/02/14,05,41,,,23,,,,
2014/02/14,06,44,,,20,,,,
2014/02/14,07,74,,,36,,,,
2014/02/14,08,97,,,56,,,,
2014/02/14,09,126,,,79,,,,
2014/02/14,10,150,,,73,,,,
2014/02/14,11,162,,,79,,,,
2014/02/14,12,163,,,79,,,,
2014/02/14,13,173,,,88,,,,
2014/02/14,14,169,,,86,,,,
2014/02/14,15,172,,,88,,,,
2014/02/14,16,159,,,77,,,,
2014/02/14,17,166,,,83,,,,
2014/02/14,18,156,,,73,,,,
2014/02/14,19,162,,,78,,,,
2014/02/14,20,162,,,82,,,,
2014/02/14,21,141,,,64,,,,
2014/02/14,22,56,,,24,,,,
2014/02/14,23,40,,,22,,,,
2014/02/14,24,36,,,18,,,,
2014/02/15,01,49,,,31,,,,
2014/02/15,02,50,,,32,,,,
2014/02/15,03,46,,,28,,,,
2014/02/15,04,36,,,17,,,,
2014/02/15,05,40,,,22,,,,
2014/02/15,06,43,,,18,,,,
2014/02/15,07,74,,,36,,,,
2014/02/15,08,91,,,50,,,,
2014/02/15,09,97,,,51,,,,
2014/02/15,10,146,,,73,,,,
2014/02/15,11,173,,,89,,,,
2014/02/15,12,167,,,83,,,,
2014/02/15,13,171,,,87,,,,
2014/02/15,14,162,,,79,,,,
2014/02/15,15,160,,,77,,,,
2014/02/15,16,152,,,70,,,,
2014/02/15,17,157,,,75,,,,
2014/02/15,18,150,,,68,,,,
2014/02/15,19,150,,,69,,,,
2014/02/15,20,151,,,74,,,,
2014/02/15,21,158,,,81,,,,
2014/02/15,22,65,,,29,,,,
2014/02/15,23,42,,,23,,,,
2014/02/15,24,37,,,19,,,,
2014/02/16,01,50,,,31,,,,
2014/02/16,02,50,,,32,,,,
2014/02/16,03,46,,,25,,,,
2014/02/16,04,37,,,18,,,,
2014/02/16,05,42,,,23,,,,
2014/02/16,06,51,,,22,,,,
2014/02/16,07,77,,,38,,,,
2014/02/16,08,92,,,51,,,,
2014/02/16,09,138,,,73,,,,
2014/02/16,10,161,,,78,,,,
2014/02/16,11,161,,,80,,,,
2014/02/16,12,156,,,71,,,,
2014/02/16,13,155,,,72,,,,
2014/02/16,14,151,,,69,,,,
2014/02/16,15,157,,,76,,,,
2014/02/16,16,148,,,69,,,,
2014/02/16,17,148,,,68,,,,
2014/02/16,18,140,,,58,,,,
2014/02/16,19,149,,,65,,,,
2014/02/16,20,151,,,69,,,,
2014/02/16,21,147,,,70,,,,
2014/02/16,22,66,,,28,,,,
2014/02/16,23,41,,,22,,,,
2014/02/16,24,36,,,18,,,,
2014/02/17,01,50,,,32,,,,
2014/02/17,02,49,,,31,,,,
2014/02/17,03,46,,,28,,,,
2014/02/17,04,36,,,18,,,,
2014/02/17,05,40,,,22,,,,
2014/02/17,06,46,,,20,,,,
2014/02/17,07,75,,,39,,,,
2014/02/17,08,97,,,56,,,,
2014/02/17,09,137,,,92,,,,
2014/02/17,10,164,,,93,,,,
2014/02/17,11,182,,,97,,,,
2014/02/17,12,177,,,92,,,,
2014/02/17,13,183,,,99,,,,
2014/02/17,14,166,,,82,,,,
2014/02/17,15,158,,,74,,,,
2014/02/17,16,153,,,72,,,,
2014/02/17,17,155,,,72,,,,
2014/02/17,18,152,,,70,,,,
2014/02/17,19,154,,,72,,,,
2014/02/17,20,156,,,74,,,,
2014/02/17,21,142,,,65,,,,
2014/02/17,22,90,,,29,,,,
2014/02/17,23,68,,,25,,,,
2014/02/17,24,39,,,20,,,,
2014/02/18,01,50,,,31,,,,
2014/02/18,02,52,,,33,,,,
2014/02/18,03,48,,,29,,,,
2014/02/18,04,37,,,18,,,,
2014/02/18,05,42,,,24,,,,
2014/02/18,06,48,,,20,,,,
