計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/04,10,167,,,44,37,,,
2014/01/04,11,181,,,41,44,,,
2014/01/04,12,188,,,42,43,,,
2014/01/04,13,187,,,40,44,,,
2014/01/04,14,191,,,40,45,,,
2014/01/04,15,200,,,44,44,,,
2014/01/04,16,196,,,43,50,,,
2014/01/04,17,198,,,43,50,,,
2014/01/04,18,182,,,39,50,,,
2014/01/04,19,173,,,36,49,,,
2014/01/04,20,167,,,36,48,,,
2014/01/04,21,153,,,33,42,,,
2014/01/04,22,77,,,28,17,,,
2014/01/04,23,43,,,23,3,,,
2014/01/04,24,39,,,20,3,,,
2014/01/05,01,45,,,24,2,,,
2014/01/05,02,45,,,21,3,,,
2014/01/05,03,48,,,25,3,,,
2014/01/05,04,46,,,20,2,,,
2014/01/05,05,51,,,19,7,,,
2014/01/05,06,54,,,20,16,,,
2014/01/05,07,162,,,36,20,,,
2014/01/05,08,184,,,42,33,,,
2014/01/05,09,203,,,49,44,,,
2014/01/05,10,198,,,43,45,,,
2014/01/05,11,190,,,42,45,,,
2014/01/05,12,187,,,45,45,,,
2014/01/05,13,178,,,44,44,,,
2014/01/05,14,182,,,42,45,,,
2014/01/05,15,190,,,46,44,,,
2014/01/05,16,182,,,43,44,,,
2014/01/05,17,179,,,42,48,,,
2014/01/05,18,176,,,36,49,,,
2014/01/05,19,168,,,38,48,,,
2014/01/05,20,161,,,33,45,,,
2014/01/05,21,151,,,33,42,,,
2014/01/05,22,73,,,26,17,,,
2014/01/05,23,42,,,21,3,,,
2014/01/05,24,40,,,17,3,,,
2014/01/06,01,44,,,20,3,,,
2014/01/06,02,43,,,19,3,,,
2014/01/06,03,48,,,22,3,,,
2014/01/06,04,47,,,20,3,,,
2014/01/06,05,47,,,17,6,,,
2014/01/06,06,64,,,17,14,,,
2014/01/06,07,68,,,20,14,,,
2014/01/06,08,162,,,36,18,,,
2014/01/06,09,159,,,42,19,,,
2014/01/06,10,184,,,38,38,,,
2014/01/06,11,201,,,38,43,,,
2014/01/06,12,199,,,37,43,,,
2014/01/06,13,188,,,41,44,,,
2014/01/06,14,178,,,38,44,,,
2014/01/06,15,187,,,42,43,,,
2014/01/06,16,167,,,36,44,,,
2014/01/06,17,172,,,38,46,,,
2014/01/06,18,168,,,36,49,,,
2014/01/06,19,157,,,34,47,,,
2014/01/06,20,153,,,33,45,,,
2014/01/06,21,144,,,28,43,,,
2014/01/06,22,73,,,25,16,,,
2014/01/06,23,41,,,19,3,,,
2014/01/06,24,38,,,17,3,,,
2014/01/07,01,42,,,21,3,,,
2014/01/07,02,41,,,19,2,,,
2014/01/07,03,45,,,22,2,,,
2014/01/07,04,43,,,18,3,,,
2014/01/07,05,42,,,17,3,,,
2014/01/07,06,46,,,15,14,,,
2014/01/07,07,58,,,20,16,,,
2014/01/07,08,151,,,38,20,,,
2014/01/07,09,156,,,41,20,,,
2014/01/07,10,178,,,41,38,,,
2014/01/07,11,180,,,45,44,,,
2014/01/07,12,178,,,44,43,,,
2014/01/07,13,170,,,43,44,,,
2014/01/07,14,167,,,44,44,,,
2014/01/07,15,182,,,48,44,,,
2014/01/07,16,169,,,43,44,,,
2014/01/07,17,169,,,41,46,,,
2014/01/07,18,176,,,39,49,,,
2014/01/07,19,161,,,34,47,,,
2014/01/07,20,153,,,32,45,,,
2014/01/07,21,145,,,34,42,,,
2014/01/07,22,74,,,27,17,,,
2014/01/07,23,42,,,23,4,,,
2014/01/07,24,39,,,18,3,,,
2014/01/08,01,44,,,24,2,,,
2014/01/08,02,43,,,21,2,,,
2014/01/08,03,49,,,24,3,,,
2014/01/08,04,45,,,19,3,,,
2014/01/08,05,49,,,20,9,,,
2014/01/08,06,50,,,20,14,,,
2014/01/08,07,64,,,24,16,,,
2014/01/08,08,116,,,40,18,,,
2014/01/08,09,108,,,41,19,,,
2014/01/08,10,149,,,40,43,,,
2014/01/08,11,173,,,44,43,,,
2014/01/08,12,168,,,43,43,,,
2014/01/08,13,161,,,42,43,,,
2014/01/08,14,158,,,40,44,,,
2014/01/08,15,173,,,47,44,,,
2014/01/08,16,165,,,45,44,,,
2014/01/08,17,163,,,42,48,,,
2014/01/08,18,162,,,40,49,,,
2014/01/08,19,151,,,37,46,,,
2014/01/08,20,143,,,35,45,,,
2014/01/08,21,140,,,37,42,,,
2014/01/08,22,74,,,26,14,,,
2014/01/08,23,44,,,22,3,,,
2014/01/08,24,39,,,18,3,,,
2014/01/09,01,46,,,24,3,,,
2014/01/09,02,43,,,20,2,,,
2014/01/09,03,49,,,24,3,,,
2014/01/09,04,48,,,21,3,,,
2014/01/09,05,48,,,20,6,,,
2014/01/09,06,52,,,18,14,,,
2014/01/09,07,66,,,22,15,,,
2014/01/09,08,144,,,38,19,,,
2014/01/09,09,156,,,39,24,,,
2014/01/09,10,178,,,40,43,,,
2014/01/09,11,184,,,39,44,,,
2014/01/09,12,188,,,42,45,,,
2014/01/09,13,199,,,39,44,,,
2014/01/09,14,202,,,39,44,,,
2014/01/09,15,224,,,42,44,,,
2014/01/09,16,214,,,38,49,,,
2014/01/09,17,206,,,37,49,,,
2014/01/09,18,200,,,33,50,,,
2014/01/09,19,175,,,32,48,,,
2014/01/09,20,165,,,31,47,,,
2014/01/09,21,167,,,28,46,,,
2014/01/09,22,125,,,26,33,,,
2014/01/09,23,44,,,20,3,,,
2014/01/09,24,50,,,19,3,,,
2014/01/10,01,52,,,18,3,,,
2014/01/10,02,42,,,18,3,,,
2014/01/10,03,56,,,21,3,,,
2014/01/10,04,57,,,18,3,,,
2014/01/10,05,59,,,17,8,,,
2014/01/10,06,56,,,16,14,,,
2014/01/10,07,63,,,21,15,,,
2014/01/10,08,156,,,36,18,,,
2014/01/10,09,158,,,42,23,,,
2014/01/10,10,199,,,39,44,,,
2014/01/10,11,203,,,39,44,,,
2014/01/10,12,206,,,39,44,,,
2014/01/10,13,198,,,36,44,,,
2014/01/10,14,203,,,38,44,,,
2014/01/10,15,212,,,38,44,,,
2014/01/10,16,208,,,38,44,,,
2014/01/10,17,203,,,38,48,,,
2014/01/10,18,191,,,36,49,,,
2014/01/10,19,182,,,32,48,,,
2014/01/10,20,175,,,32,45,,,
2014/01/10,21,157,,,30,42,,,
2014/01/10,22,77,,,25,16,,,
2014/01/10,23,42,,,20,2,,,
2014/01/10,24,38,,,16,3,,,
2014/01/11,01,42,,,21,2,,,
2014/01/11,02,41,,,19,3,,,
2014/01/11,03,59,,,22,3,,,
2014/01/11,04,61,,,19,2,,,
2014/01/11,05,58,,,17,6,,,
2014/01/11,06,55,,,16,14,,,
2014/01/11,07,61,,,23,16,,,
2014/01/11,08,160,,,37,20,,,
2014/01/11,09,167,,,44,20,,,
2014/01/11,10,192,,,42,37,,,
2014/01/11,11,206,,,38,44,,,
2014/01/11,12,198,,,40,44,,,
2014/01/11,13,212,,,40,45,,,
2014/01/11,14,199,,,39,44,,,
2014/01/11,15,209,,,41,44,,,
2014/01/11,16,197,,,38,46,,,
2014/01/11,17,188,,,40,49,,,
2014/01/11,18,179,,,36,49,,,
2014/01/11,19,171,,,34,48,,,
2014/01/11,20,170,,,34,46,,,
2014/01/11,21,170,,,31,43,,,
2014/01/11,22,92,,,26,19,,,
2014/01/11,23,42,,,21,3,,,
2014/01/11,24,41,,,19,2,,,
2014/01/12,01,45,,,23,3,,,
2014/01/12,02,44,,,21,2,,,
2014/01/12,03,47,,,23,3,,,
2014/01/12,04,47,,,20,3,,,
2014/01/12,05,50,,,18,10,,,
2014/01/12,06,63,,,20,17,,,
2014/01/12,07,145,,,37,19,,,
2014/01/12,08,170,,,44,27,,,
2014/01/12,09,186,,,45,43,,,
2014/01/12,10,190,,,42,43,,,
2014/01/12,11,182,,,41,44,,,
2014/01/12,12,189,,,41,44,,,
2014/01/12,13,179,,,40,44,,,
2014/01/12,14,191,,,40,45,,,
2014/01/12,15,216,,,44,45,,,
2014/01/12,16,193,,,41,47,,,
2014/01/12,17,181,,,40,49,,,
2014/01/12,18,186,,,43,49,,,
2014/01/12,19,167,,,34,46,,,
2014/01/12,20,163,,,37,46,,,
2014/01/12,21,150,,,32,41,,,
2014/01/12,22,79,,,27,17,,,
2014/01/12,23,53,,,20,3,,,
2014/01/12,24,41,,,17,3,,,
2014/01/13,01,43,,,21,3,,,
2014/01/13,02,44,,,19,3,,,
2014/01/13,03,54,,,21,3,,,
2014/01/13,04,62,,,19,3,,,
2014/01/13,05,60,,,16,8,,,
2014/01/13,06,51,,,17,16,,,
2014/01/13,07,74,,,23,17,,,
2014/01/13,08,164,,,38,19,,,
2014/01/13,09,166,,,42,19,,,
2014/01/13,10,196,,,41,40,,,
2014/01/13,11,204,,,38,45,,,
2014/01/13,12,194,,,41,45,,,
2014/01/13,13,197,,,38,44,,,
2014/01/13,14,196,,,41,45,,,
2014/01/13,15,207,,,44,44,,,
2014/01/13,16,198,,,42,44,,,
2014/01/13,17,195,,,39,48,,,
2014/01/13,18,199,,,36,49,,,
2014/01/13,19,181,,,32,46,,,
2014/01/13,20,163,,,33,46,,,
2014/01/13,21,168,,,30,42,,,
2014/01/13,22,86,,,26,17,,,
2014/01/13,23,57,,,19,3,,,
2014/01/13,24,55,,,17,3,,,
2014/01/14,01,62,,,22,3,,,
2014/01/14,02,61,,,18,3,,,
2014/01/14,03,63,,,22,3,,,
2014/01/14,04,58,,,18,2,,,
2014/01/14,05,66,,,17,9,,,
2014/01/14,06,68,,,16,14,,,
2014/01/14,07,72,,,21,16,,,
2014/01/14,08,152,,,34,18,,,
2014/01/14,09,164,,,40,20,,,
2014/01/14,10,180,,,37,39,,,
2014/01/14,11,196,,,39,44,,,
2014/01/14,12,189,,,40,44,,,
2014/01/14,13,184,,,39,44,,,
2014/01/14,14,183,,,40,44,,,
2014/01/14,15,197,,,44,44,,,
2014/01/14,16,187,,,40,44,,,
2014/01/14,17,188,,,40,45,,,
2014/01/14,18,186,,,37,49,,,
2014/01/14,19,174,,,34,48,,,
2014/01/14,20,165,,,32,46,,,
2014/01/14,21,156,,,32,43,,,
2014/01/14,22,77,,,26,18,,,
2014/01/14,23,44,,,21,3,,,
2014/01/14,24,39,,,19,3,,,
2014/01/15,01,43,,,21,2,,,
2014/01/15,02,44,,,18,3,,,
2014/01/15,03,48,,,22,3,,,
2014/01/15,04,45,,,19,3,,,
2014/01/15,05,46,,,16,8,,,
2014/01/15,06,48,,,17,14,,,
2014/01/15,07,61,,,20,16,,,
2014/01/15,08,108,,,36,18,,,
2014/01/15,09,98,,,34,18,,,
2014/01/15,10,150,,,35,32,,,
2014/01/15,11,178,,,39,44,,,
2014/01/15,12,175,,,36,43,,,
2014/01/15,13,178,,,40,44,,,
2014/01/15,14,181,,,38,44,,,
2014/01/15,15,196,,,43,44,,,
2014/01/15,16,182,,,36,43,,,
2014/01/15,17,177,,,40,46,,,
2014/01/15,18,176,,,35,49,,,
2014/01/15,19,164,,,32,46,,,
2014/01/15,20,157,,,33,46,,,
2014/01/15,21,144,,,30,42,,,
2014/01/15,22,78,,,27,17,,,
2014/01/15,23,40,,,20,3,,,
2014/01/15,24,40,,,18,2,,,
2014/01/16,01,44,,,21,3,,,
2014/01/16,02,45,,,19,3,,,
2014/01/16,03,50,,,24,3,,,
2014/01/16,04,44,,,18,3,,,
2014/01/16,05,52,,,18,13,,,
2014/01/16,06,50,,,16,15,,,
2014/01/16,07,58,,,22,17,,,
2014/01/16,08,126,,,37,18,,,
2014/01/16,09,164,,,42,19,,,
2014/01/16,10,177,,,38,37,,,
2014/01/16,11,187,,,40,44,,,
2014/01/16,12,173,,,42,44,,,
2014/01/16,13,162,,,41,44,,,
2014/01/16,14,169,,,43,44,,,
2014/01/16,15,169,,,43,43,,,
2014/01/16,16,167,,,41,44,,,
2014/01/16,17,162,,,40,46,,,
2014/01/16,18,161,,,36,49,,,
2014/01/16,19,160,,,38,48,,,
2014/01/16,20,147,,,32,46,,,
2014/01/16,21,141,,,32,45,,,
2014/01/16,22,96,,,27,29,,,
2014/01/16,23,42,,,22,3,,,
2014/01/16,24,41,,,18,2,,,
2014/01/17,01,48,,,21,3,,,
2014/01/17,02,46,,,19,3,,,
2014/01/17,03,52,,,23,3,,,
2014/01/17,04,61,,,19,2,,,
2014/01/17,05,57,,,18,7,,,
2014/01/17,06,59,,,17,14,,,
2014/01/17,07,87,,,24,18,,,
2014/01/17,08,166,,,37,20,,,
2014/01/17,09,153,,,40,21,,,
2014/01/17,10,181,,,42,44,,,
2014/01/17,11,184,,,39,45,,,
2014/01/17,12,184,,,36,44,,,
2014/01/17,13,192,,,40,46,,,
2014/01/17,14,204,,,39,45,,,
2014/01/17,15,207,,,41,46,,,
2014/01/17,16,200,,,38,51,,,
2014/01/17,17,185,,,39,50,,,
2014/01/17,18,180,,,34,50,,,
2014/01/17,19,176,,,39,48,,,
2014/01/17,20,157,,,29,45,,,
2014/01/17,21,151,,,31,41,,,
2014/01/17,22,75,,,24,16,,,
2014/01/17,23,40,,,20,3,,,
2014/01/17,24,38,,,16,2,,,
2014/01/18,01,45,,,21,3,,,
2014/01/18,02,46,,,20,2,,,
2014/01/18,03,49,,,21,2,,,
2014/01/18,04,47,,,20,3,,,
2014/01/18,05,47,,,16,4,,,
2014/01/18,06,50,,,18,15,,,
2014/01/18,07,59,,,22,17,,,
2014/01/18,08,118,,,37,18,,,
2014/01/18,09,149,,,43,19,,,
2014/01/18,10,159,,,38,39,,,
2014/01/18,11,173,,,40,43,,,
2014/01/18,12,172,,,40,44,,,
2014/01/18,13,178,,,44,44,,,
2014/01/18,14,181,,,44,44,,,
2014/01/18,15,184,,,45,44,,,
2014/01/18,16,185,,,40,44,,,
2014/01/18,17,185,,,41,48,,,
2014/01/18,18,173,,,39,49,,,
2014/01/18,19,156,,,35,47,,,
2014/01/18,20,152,,,33,46,,,
2014/01/18,21,158,,,31,42,,,
2014/01/18,22,87,,,26,16,,,
2014/01/18,23,56,,,20,4,,,
2014/01/18,24,53,,,16,3,,,
2014/01/19,01,58,,,19,3,,,
2014/01/19,02,60,,,18,3,,,
2014/01/19,03,64,,,21,3,,,
2014/01/19,04,60,,,17,3,,,
2014/01/19,05,56,,,16,9,,,
2014/01/19,06,74,,,17,16,,,
2014/01/19,07,131,,,33,19,,,
2014/01/19,08,171,,,39,24,,,
2014/01/19,09,202,,,43,44,,,
2014/01/19,10,211,,,42,45,,,
2014/01/19,11,201,,,37,44,,,
2014/01/19,12,204,,,40,45,,,
2014/01/19,13,193,,,39,44,,,
2014/01/19,14,209,,,44,45,,,
2014/01/19,15,207,,,42,45,,,
2014/01/19,16,197,,,38,44,,,
2014/01/19,17,187,,,41,47,,,
2014/01/19,18,184,,,37,50,,,
2014/01/19,19,182,,,36,49,,,
2014/01/19,20,165,,,36,46,,,
2014/01/19,21,155,,,31,42,,,
2014/01/19,22,82,,,27,17,,,
2014/01/19,23,42,,,21,3,,,
2014/01/19,24,44,,,19,3,,,
2014/01/20,01,49,,,23,3,,,
2014/01/20,02,46,,,19,3,,,
2014/01/20,03,51,,,23,3,,,
2014/01/20,04,46,,,18,3,,,
2014/01/20,05,55,,,18,13,,,
2014/01/20,06,53,,,17,14,,,
2014/01/20,07,56,,,21,15,,,
2014/01/20,08,106,,,36,18,,,
2014/01/20,09,141,,,38,19,,,
2014/01/20,10,178,,,39,39,,,
2014/01/20,11,200,,,44,43,,,
2014/01/20,12,188,,,39,44,,,
2014/01/20,13,184,,,43,45,,,
2014/01/20,14,182,,,40,45,,,
2014/01/20,15,181,,,41,44,,,
2014/01/20,16,187,,,46,45,,,
2014/01/20,17,182,,,40,50,,,
2014/01/20,18,172,,,36,50,,,
2014/01/20,19,165,,,37,48,,,
2014/01/20,20,156,,,36,46,,,
2014/01/20,21,149,,,35,43,,,
2014/01/20,22,76,,,28,20,,,
2014/01/20,23,44,,,24,4,,,
2014/01/20,24,40,,,19,3,,,
2014/01/21,01,43,,,22,3,,,
2014/01/21,02,46,,,21,3,,,
2014/01/21,03,48,,,22,3,,,
2014/01/21,04,46,,,20,3,,,
2014/01/21,05,47,,,19,7,,,
2014/01/21,06,51,,,19,14,,,
2014/01/21,07,66,,,24,17,,,
2014/01/21,08,166,,,37,20,,,
2014/01/21,09,151,,,40,20,,,
2014/01/21,10,180,,,42,39,,,
2014/01/21,11,189,,,40,44,,,
2014/01/21,12,187,,,38,44,,,
2014/01/21,13,180,,,43,44,,,
2014/01/21,14,176,,,41,44,,,
2014/01/21,15,196,,,45,45,,,
2014/01/21,16,187,,,39,44,,,
2014/01/21,17,186,,,39,49,,,
2014/01/21,18,182,,,36,50,,,
2014/01/21,19,169,,,35,48,,,
2014/01/21,20,163,,,34,46,,,
2014/01/21,21,154,,,31,42,,,
2014/01/21,22,89,,,28,24,,,
2014/01/21,23,43,,,20,3,,,
2014/01/21,24,41,,,18,3,,,
2014/01/22,01,46,,,23,3,,,
2014/01/22,02,45,,,20,2,,,
2014/01/22,03,60,,,22,3,,,
2014/01/22,04,55,,,19,3,,,
2014/01/22,05,50,,,19,8,,,
2014/01/22,06,65,,,17,14,,,
2014/01/22,07,78,,,23,15,,,
2014/01/22,08,141,,,36,20,,,
2014/01/22,09,149,,,37,20,,,
2014/01/22,10,178,,,38,40,,,
2014/01/22,11,188,,,40,44,,,
2014/01/22,12,191,,,38,44,,,
2014/01/22,13,190,,,42,44,,,
2014/01/22,14,194,,,37,44,,,
2014/01/22,15,212,,,45,45,,,
2014/01/22,16,206,,,40,45,,,
2014/01/22,17,202,,,40,48,,,
2014/01/22,18,185,,,37,49,,,
2014/01/22,19,182,,,35,48,,,
2014/01/22,20,166,,,34,47,,,
2014/01/22,21,152,,,34,43,,,
2014/01/22,22,74,,,24,17,,,
2014/01/22,23,51,,,20,3,,,
2014/01/22,24,51,,,18,3,,,
2014/01/23,01,59,,,20,3,,,
2014/01/23,02,57,,,19,2,,,
2014/01/23,03,64,,,21,2,,,
2014/01/23,04,50,,,18,2,,,
2014/01/23,05,63,,,18,6,,,
2014/01/23,06,69,,,17,15,,,
2014/01/23,07,70,,,22,15,,,
2014/01/23,08,141,,,34,19,,,
2014/01/23,09,151,,,40,19,,,
2014/01/23,10,176,,,37,40,,,
2014/01/23,11,188,,,37,44,,,
2014/01/23,12,186,,,42,44,,,
2014/01/23,13,171,,,39,44,,,
2014/01/23,14,169,,,41,44,,,
2014/01/23,15,189,,,46,43,,,
2014/01/23,16,179,,,43,44,,,
2014/01/23,17,172,,,42,45,,,
2014/01/23,18,168,,,38,49,,,
2014/01/23,19,165,,,35,47,,,
2014/01/23,20,161,,,33,46,,,
2014/01/23,21,153,,,33,43,,,
2014/01/23,22,119,,,27,26,,,
2014/01/23,23,44,,,22,5,,,
2014/01/23,24,40,,,17,2,,,
2014/01/24,01,46,,,21,3,,,
2014/01/24,02,45,,,19,3,,,
2014/01/24,03,47,,,21,3,,,
2014/01/24,04,47,,,19,3,,,
2014/01/24,05,45,,,16,5,,,
2014/01/24,06,48,,,15,14,,,
2014/01/24,07,72,,,21,15,,,
2014/01/24,08,103,,,33,18,,,
2014/01/24,09,99,,,34,18,,,
2014/01/24,10,142,,,37,40,,,
2014/01/24,11,182,,,37,44,,,
2014/01/24,12,168,,,41,44,,,
2014/01/24,13,163,,,42,44,,,
2014/01/24,14,157,,,40,44,,,
2014/01/24,15,173,,,46,43,,,
2014/01/24,16,162,,,40,44,,,
2014/01/24,17,165,,,43,45,,,
2014/01/24,18,159,,,41,49,,,
2014/01/24,19,146,,,37,47,,,
2014/01/24,20,142,,,36,44,,,
2014/01/24,21,136,,,34,41,,,
2014/01/24,22,87,,,30,26,,,
2014/01/24,23,67,,,25,21,,,
2014/01/24,24,42,,,21,5,,,
2014/01/25,01,46,,,24,2,,,
2014/01/25,02,45,,,21,3,,,
2014/01/25,03,50,,,25,3,,,
2014/01/25,04,47,,,20,2,,,
2014/01/25,05,52,,,22,6,,,
2014/01/25,06,54,,,18,14,,,
2014/01/25,07,73,,,28,16,,,
2014/01/25,08,108,,,38,18,,,
2014/01/25,09,103,,,40,19,,,
2014/01/25,10,132,,,41,36,,,
2014/01/25,11,160,,,40,44,,,
2014/01/25,12,160,,,46,44,,,
2014/01/25,13,160,,,45,44,,,
2014/01/25,14,166,,,50,44,,,
2014/01/25,15,164,,,49,44,,,
2014/01/25,16,168,,,49,43,,,
2014/01/25,17,163,,,51,47,,,
2014/01/25,18,152,,,44,49,,,
2014/01/25,19,144,,,42,48,,,
2014/01/25,20,136,,,40,45,,,
2014/01/25,21,129,,,40,42,,,
2014/01/25,22,72,,,31,18,,,
2014/01/25,23,47,,,27,4,,,
2014/01/25,24,43,,,21,3,,,
2014/01/26,01,49,,,26,3,,,
2014/01/26,02,47,,,25,3,,,
2014/01/26,03,51,,,27,3,,,
2014/01/26,04,50,,,23,3,,,
2014/01/26,05,55,,,21,7,,,
2014/01/26,06,68,,,22,16,,,
2014/01/26,07,120,,,34,19,,,
2014/01/26,08,134,,,41,24,,,
2014/01/26,09,170,,,46,44,,,
2014/01/26,10,169,,,42,44,,,
2014/01/26,11,162,,,38,44,,,
2014/01/26,12,170,,,42,44,,,
2014/01/26,13,173,,,40,44,,,
2014/01/26,14,183,,,41,45,,,
2014/01/26,15,197,,,43,45,,,
2014/01/26,16,202,,,42,45,,,
2014/01/26,17,189,,,40,50,,,
2014/01/26,18,196,,,36,50,,,
2014/01/26,19,184,,,36,48,,,
2014/01/26,20,166,,,31,46,,,
2014/01/26,21,157,,,30,43,,,
2014/01/26,22,84,,,27,18,,,
2014/01/26,23,52,,,22,4,,,
2014/01/26,24,47,,,17,3,,,
2014/01/27,01,59,,,22,3,,,
2014/01/27,02,47,,,19,3,,,
2014/01/27,03,66,,,22,2,,,
2014/01/27,04,58,,,18,3,,,
2014/01/27,05,50,,,19,9,,,
2014/01/27,06,51,,,16,15,,,
2014/01/27,07,59,,,20,15,,,
2014/01/27,08,152,,,36,19,,,
2014/01/27,09,154,,,40,22,,,
2014/01/27,10,179,,,38,44,,,
2014/01/27,11,177,,,39,45,,,
2014/01/27,12,182,,,41,44,,,
2014/01/27,13,182,,,43,45,,,
2014/01/27,14,173,,,41,45,,,
2014/01/27,15,187,,,47,44,,,
2014/01/27,16,183,,,46,44,,,
2014/01/27,17,171,,,41,45,,,
2014/01/27,18,179,,,38,49,,,
2014/01/27,19,166,,,34,48,,,
2014/01/27,20,164,,,33,46,,,
2014/01/27,21,156,,,32,42,,,
2014/01/27,22,84,,,27,17,,,
2014/01/27,23,43,,,22,3,,,
2014/01/27,24,38,,,19,3,,,
2014/01/28,01,42,,,22,3,,,
2014/01/28,02,44,,,18,3,,,
2014/01/28,03,48,,,23,3,,,
2014/01/28,04,45,,,19,3,,,
2014/01/28,05,47,,,18,7,,,
2014/01/28,06,49,,,16,14,,,
2014/01/28,07,56,,,22,16,,,
2014/01/28,08,164,,,37,20,,,
2014/01/28,09,158,,,40,20,,,
2014/01/28,10,184,,,42,38,,,
2014/01/28,11,189,,,42,45,,,
2014/01/28,12,183,,,42,44,,,
2014/01/28,13,171,,,41,45,,,
2014/01/28,14,174,,,39,44,,,
2014/01/28,15,181,,,44,45,,,
2014/01/28,16,182,,,40,49,,,
2014/01/28,17,178,,,41,50,,,
2014/01/28,18,176,,,40,50,,,
2014/01/28,19,168,,,39,48,,,
2014/01/28,20,157,,,34,46,,,
2014/01/28,21,148,,,33,42,,,
2014/01/28,22,75,,,29,18,,,
2014/01/28,23,44,,,24,3,,,
2014/01/28,24,39,,,19,3,,,
2014/01/29,01,44,,,25,3,,,
2014/01/29,02,44,,,20,2,,,
2014/01/29,03,50,,,24,3,,,
2014/01/29,04,47,,,20,3,,,
2014/01/29,05,48,,,19,6,,,
2014/01/29,06,48,,,16,14,,,
2014/01/29,07,59,,,22,16,,,
2014/01/29,08,149,,,37,18,,,
2014/01/29,09,152,,,40,25,,,
2014/01/29,10,184,,,40,43,,,
2014/01/29,11,182,,,41,44,,,
2014/01/29,12,174,,,42,44,,,
2014/01/29,13,178,,,48,44,,,
2014/01/29,14,166,,,42,44,,,
2014/01/29,15,183,,,48,44,,,
2014/01/29,16,171,,,43,44,,,
2014/01/29,17,163,,,44,44,,,
2014/01/29,18,169,,,39,49,,,
2014/01/29,19,161,,,37,46,,,
2014/01/29,20,154,,,33,45,,,
2014/01/29,21,150,,,34,43,,,
2014/01/29,22,73,,,27,17,,,
2014/01/29,23,43,,,24,4,,,
2014/01/29,24,42,,,18,3,,,
2014/01/30,01,48,,,23,3,,,
2014/01/30,02,45,,,20,3,,,
2014/01/30,03,49,,,22,3,,,
2014/01/30,04,47,,,20,3,,,
2014/01/30,05,48,,,19,8,,,
2014/01/30,06,50,,,19,14,,,
2014/01/30,07,70,,,21,27,,,
2014/01/30,08,134,,,36,42,,,
2014/01/30,09,126,,,41,42,,,
2014/01/30,10,142,,,38,43,,,
2014/01/30,11,167,,,38,44,,,
2014/01/30,12,172,,,44,44,,,
2014/01/30,13,162,,,42,44,,,
2014/01/30,14,163,,,39,44,,,
2014/01/30,15,171,,,49,44,,,
2014/01/30,16,174,,,49,50,,,
2014/01/30,17,166,,,46,49,,,
2014/01/30,18,159,,,45,49,,,
2014/01/30,19,146,,,41,46,,,
2014/01/30,20,140,,,42,45,,,
2014/01/30,21,134,,,38,45,,,
2014/01/30,22,98,,,33,27,,,
2014/01/30,23,66,,,28,4,,,
2014/01/30,24,62,,,24,4,,,
2014/01/31,01,68,,,28,4,,,
2014/01/31,02,67,,,26,3,,,
2014/01/31,03,74,,,27,3,,,
2014/01/31,04,72,,,25,3,,,
2014/01/31,05,78,,,24,7,,,
2014/01/31,06,69,,,22,14,,,
2014/01/31,07,72,,,29,17,,,
2014/01/31,08,109,,,37,19,,,
2014/01/31,09,101,,,40,18,,,
2014/01/31,10,122,,,39,38,,,
2014/01/31,11,179,,,41,45,,,
2014/01/31,12,176,,,42,45,,,
2014/01/31,13,178,,,43,44,,,
2014/01/31,14,171,,,41,45,,,
2014/01/31,15,180,,,46,45,,,
2014/01/31,16,177,,,44,44,,,
2014/01/31,17,173,,,40,45,,,
2014/01/31,18,176,,,40,50,,,
2014/01/31,19,167,,,37,49,,,
2014/01/31,20,162,,,36,49,,,
2014/01/31,21,159,,,35,47,,,
2014/01/31,22,129,,,30,47,,,
2014/01/31,23,88,,,25,40,,,
2014/01/31,24,51,,,20,12,,,
2014/02/01,01,46,,,24,3,,,
2014/02/01,02,42,,,26,3,,,
2014/02/01,03,48,,,25,3,,,
2014/02/01,04,46,,,19,3,,,
2014/02/01,05,48,,,18,9,,,
2014/02/01,06,54,,,19,15,,,
2014/02/01,07,86,,,25,19,,,
2014/02/01,08,142,,,36,28,,,
2014/02/01,09,175,,,43,43,,,
2014/02/01,10,176,,,43,44,,,
2014/02/01,11,183,,,45,44,,,
2014/02/01,12,177,,,44,43,,,
2014/02/01,13,175,,,47,44,,,
2014/02/01,14,167,,,43,45,,,
2014/02/01,15,180,,,49,45,,,
2014/02/01,16,168,,,47,46,,,
2014/02/01,17,167,,,45,50,,,
2014/02/01,18,163,,,41,50,,,
2014/02/01,19,148,,,39,48,,,
2014/02/01,20,139,,,36,46,,,
2014/02/01,21,135,,,37,43,,,
2014/02/01,22,72,,,30,17,,,
2014/02/01,23,47,,,26,4,,,
2014/02/01,24,43,,,22,3,,,
2014/02/02,01,46,,,27,4,,,
2014/02/02,02,45,,,24,3,,,
2014/02/02,03,50,,,26,3,,,
2014/02/02,04,50,,,24,3,,,
2014/02/02,05,64,,,22,19,,,
2014/02/02,06,91,,,25,41,,,
2014/02/02,07,134,,,37,43,,,
2014/02/02,08,134,,,45,43,,,
2014/02/02,09,170,,,51,44,,,
2014/02/02,10,160,,,49,43,,,
2014/02/02,11,158,,,52,44,,,
